country,region,daily_deaths,daily_deaths_lower,daily_deaths_upper
France,,1309,1057,1671
Spain,,1176,845,1643
United Kingdom,,767,640,939
Italy,,625,413,841
Germany,,196,170,226
Belgium,,186,168,213
Netherlands,,166,129,198
Iran,,105,52,176
Switzerland,,76,61,99
