date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-10,,,,,,,,
2020-02-11,,,,,,,,
2020-02-12,,,,,,,,
2020-02-13,,,,,,,,
2020-02-14,,,,,,,,
2020-02-15,,,,,,,,
2020-02-16,,,,,,,,
2020-02-17,,,,,,,,
2020-02-18,,,,,,,,
2020-02-19,,,,,,,,
2020-02-20,,,,,,,,
2020-02-21,,,,,,,,
2020-02-22,,,,,,,,
2020-02-23,,,,,,,,
2020-02-24,,,,,,,,
2020-02-25,,,,,,,,
2020-02-26,,,,,,,,
2020-02-27,,,,,,,,
2020-02-28,,,,,,,,
2020-02-29,,,,,,,,
2020-03-01,,,,,,,,
2020-03-02,,,,,,,,
2020-03-03,,,,,,,,
2020-03-04,,,,,,,,
2020-03-05,1,1,,,,,,
2020-03-06,0,1,,,,,,
2020-03-07,0,1,,,,,,
2020-03-08,1,2,,,,,,
2020-03-09,0,2,,,,,,
2020-03-10,1,3,,,,,,
2020-03-11,1,4,,,,,,
2020-03-12,0,4,,,,,,
2020-03-13,7,11,,,,,,
2020-03-14,2,13,,,,,,
2020-03-15,1,14,,,,,,
2020-03-16,0,14,,,,,,
2020-03-17,13,27,,,,,,
2020-03-18,1,28,,,,,,
2020-03-19,13,41,,,,,,
2020-03-20,13,54,,,,,,
2020-03-21,21,75,,,,,,
2020-03-22,23,98,,,,,,
2020-03-23,22,120,,,,,,
2020-03-24,2,122,,,,,,
2020-03-25,31,153,,,,,,
2020-03-26,38,191,,,,,,
2020-03-27,40,231,,,,,,
2020-03-28,33,264,,,,,,
2020-03-29,36,300,,,,,,
2020-03-30,59,359,,,,,,
2020-03-31,74,433,,,,,,
2020-04-01,55,488,,,,,,
2020-04-02,48,536,,,,,,
2020-04-03,55,591,,,,,,
2020-04-04,75,666,,,,,,
2020-04-05,49,715,,,,,,
2020-04-06,50,765,,,,,,
2020-04-07,56,821,,,,,,
2020-04-08,74,895,,,,,,
2020-04-09,53,948,,,,,,
2020-04-10,54,1002,,,,,,
2020-04-11,34,1036,,,,,,
2020-04-12,70,1106,,,,,,
2020-04-13,32,1138,,,,,,
2020-04-14,36,1174,,,,,,
2020-04-15,65,1239,,,,,,
2020-04-16,42,1281,,,,,,
2020-04-17,46,1327,,,,,,
2020-04-18,41,1368,,,,,,
2020-04-19,,,42,32,54,1410,1400,1422
2020-04-20,,,41,30,54,1450,1430,1476
2020-04-21,,,39,29,53,1490,1459,1530
2020-04-22,,,38,28,53,1528,1487,1583
2020-04-23,,,37,26,52,1565,1513,1635
2020-04-24,,,36,25,52,1601,1538,1687
2020-04-25,,,35,24,51,1637,1561,1739
2020-04-26,,,34,22,51,1671,1584,1790
2020-04-27,,,33,21,50,1704,1605,1840
2020-04-28,,,32,20,50,1736,1625,1890
2020-04-29,,,31,19,49,1767,1644,1939
2020-04-30,,,30,18,49,1798,1662,1988
2020-05-01,,,30,17,48,1827,1679,2037
2020-05-02,,,29,16,48,1856,1696,2085
2020-05-03,,,28,16,48,1884,1711,2132
2020-05-04,,,27,15,47,1911,1726,2180
2020-05-05,,,27,14,47,1938,1740,2226
2020-05-06,,,26,13,46,1963,1754,2273
2020-05-07,,,25,13,46,1989,1767,2319
2020-05-08,,,24,12,46,2013,1779,2365
2020-05-09,,,24,12,45,2037,1790,2410
2020-05-10,,,23,11,45,2060,1801,2455
2020-05-11,,,23,11,44,2083,1812,2499
2020-05-12,,,22,10,44,2105,1822,2543
2020-05-13,,,22,10,44,2126,1832,2587
2020-05-14,,,21,9,43,2147,1841,2630
2020-05-15,,,20,9,43,2168,1850,2673
2020-05-16,,,20,8,43,2188,1858,2716
2020-05-17,,,19,8,42,2207,1866,2758
2020-05-18,,,19,8,42,2226,1873,2800
2020-05-19,,,19,7,41,2245,1881,2841
2020-05-20,,,18,7,41,2263,1888,2882
2020-05-21,,,18,7,41,2281,1894,2923
2020-05-22,,,17,6,40,2298,1901,2963
2020-05-23,,,17,6,40,2315,1907,3003
2020-05-24,,,16,6,40,2331,1913,3043
2020-05-25,,,16,6,39,2348,1918,3082
2020-05-26,,,16,5,39,2363,1923,3121
2020-05-27,,,15,5,38,2379,1929,3159
2020-05-28,,,15,5,38,2394,1933,3197
2020-05-29,,,15,5,38,2408,1938,3235
2020-05-30,,,14,4,38,2423,1943,3273
2020-05-31,,,14,4,37,2437,1947,3310
2020-06-01,,,14,4,37,2451,1951,3347
2020-06-02,,,13,4,37,2464,1955,3384
2020-06-03,,,13,4,36,2477,1959,3420
2020-06-04,,,13,4,36,2490,1962,3455
2020-06-05,,,13,4,35,2502,1966,3491
2020-06-06,,,12,3,35,2515,1969,3526
2020-06-07,,,12,3,35,2527,1973,3560
2020-06-08,,,12,3,34,2538,1976,3595
2020-06-09,,,11,3,34,2550,1979,3629
2020-06-10,,,11,3,33,2561,1982,3662
2020-06-11,,,11,3,33,2572,1984,3695
2020-06-12,,,11,3,33,2583,1987,3728
2020-06-13,,,10,3,32,2593,1990,3760
2020-06-14,,,10,2,32,2604,1992,3792
2020-06-15,,,10,2,31,2614,1994,3823
2020-06-16,,,10,2,31,2623,1997,3854
2020-06-17,,,10,2,31,2633,1999,3885
2020-06-18,,,9,2,30,2643,2001,3916
2020-06-19,,,9,2,30,2652,2003,3945
2020-06-20,,,9,2,30,2661,2005,3975
2020-06-21,,,9,2,30,2670,2007,4005
2020-06-22,,,9,2,29,2679,2009,4034
2020-06-23,,,9,2,30,2688,2011,4064
2020-06-24,,,9,2,30,2697,2013,4094
2020-06-25,,,9,2,30,2706,2015,4125
2020-06-26,,,9,2,31,2716,2016,4156
2020-06-27,,,9,2,32,2725,2018,4188
2020-06-28,,,9,2,33,2734,2020,4221
2020-06-29,,,9,2,34,2743,2021,4255
2020-06-30,,,9,2,35,2753,2023,4290
2020-07-01,,,9,1,36,2762,2024,4326
2020-07-02,,,10,1,37,2772,2026,4364
2020-07-03,,,10,1,39,2781,2027,4402
2020-07-04,,,10,1,40,2791,2028,4442
2020-07-05,,,10,1,41,2801,2030,4483
