date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-23,,,,,,,,,50,40,60,50,40,60,50,40,60
2020-02-24,,,,,,,,,50,40,60,101,80,120,101,80,120
2020-02-25,,,,,,,,,50,40,60,151,120,180,151,120,180
2020-02-26,,,,,,,,,50,40,60,202,160,240,202,160,240
2020-02-27,,,,,,,,,50,40,60,252,200,300,252,200,300
2020-02-28,,,,,,,,,50,40,60,303,240,360,303,240,360
2020-02-29,,,,,,,,,50,40,60,353,280,420,353,280,420
2020-03-01,,,,,,,,,50,40,60,404,320,480,404,320,480
2020-03-02,,,,,,,,,50,40,60,454,360,540,454,360,540
2020-03-03,,,,,,,,,110,87,132,564,447,672,564,447,672
2020-03-04,,,,,,,,,109,87,132,673,535,804,673,535,804
2020-03-05,,,,,,,,,112,89,136,786,625,939,786,625,939
2020-03-06,,,,,,,,,119,95,144,905,720,1083,905,720,1083
2020-03-07,,,,,,,,,133,106,161,1038,826,1243,1038,826,1243
2020-03-08,,,,,,,,,154,123,187,1192,949,1429,1192,949,1429
2020-03-09,,,,,,,,,170,135,206,1312,1045,1575,1362,1085,1635
2020-03-10,,,,,,,,,182,144,221,1443,1149,1736,1544,1229,1856
2020-03-11,,,,,,,,,195,151,237,1588,1260,1912,1739,1380,2092
2020-03-12,,,,,,,,,209,157,255,1746,1378,2107,1948,1538,2347
2020-03-13,,,,,,,,,226,164,281,1921,1502,2327,2174,1702,2627
2020-03-14,,,,,,,,,242,172,305,2113,1634,2571,2416,1874,2931
2020-03-15,,,,,,,,,258,180,327,2321,1775,2838,2674,2055,3258
2020-03-16,,,,,,,,,273,187,349,2543,1922,3127,2947,2242,3607
2020-03-17,,,,,,,,,287,194,373,2780,2077,3439,3234,2437,3979
2020-03-18,1,1,,,,,,,302,202,390,2972,2192,3696,3536,2640,4368
2020-03-19,0,1,,,,,,,317,212,411,3179,2317,3975,3853,2852,4778
2020-03-20,0,1,,,,,,,331,222,429,3397,2450,4268,4183,3075,5207
2020-03-21,0,1,,,,,,,344,231,449,3622,2586,4573,4527,3306,5655
2020-03-22,0,1,,,,,,,356,240,467,3845,2720,4879,4883,3547,6121
2020-03-23,0,1,,,,,,,367,249,486,4058,2847,5178,5250,3796,6607
2020-03-24,0,1,,,,,,,378,260,499,4266,2971,5470,5628,4057,7105
2020-03-25,0,1,,,,,,,389,272,510,4473,3099,5759,6017,4329,7615
2020-03-26,0,1,,,,,,,398,283,519,4676,3232,6041,6415,4613,8133
2020-03-27,1,2,,,,,,,407,295,530,4874,3370,6316,6822,4908,8662
2020-03-28,0,2,,,,,,,416,307,538,5064,3512,6573,7238,5215,9199
2020-03-29,0,2,,,,,,,424,318,547,5246,3659,6815,7662,5534,9746
2020-03-30,0,2,,,,,,,432,329,553,5419,3809,7041,8093,5864,10298
2020-03-31,2,4,,,,,,,439,341,554,5586,3962,7246,8533,6205,10852
2020-04-01,1,5,,,,,,,447,351,562,5746,4119,7434,8979,6556,11413
2020-04-02,1,6,,,,,,,454,357,566,5897,4274,7611,9433,6914,11978
