country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,144680,161202,153344,174674,2020-09-24,1703,,2020-11-01
India,,,99773,130189,115069,145809,2020-06-16,2003,,2020-11-01
Mexico,,,78492,88912,85247,95394,2020-06-03,1092,1.5,2020-11-01
United Kingdom,,,42358,44494,42413,51769,2020-04-21,1224,14.5,2020-11-01
Spain,,,32086,37095,32871,48162,2020-06-19,1179,6.6,2020-11-01
Italy,,,35941,36803,35960,39618,2020-03-27,919,35.3,2020-11-01
France,,,32171,35578,32213,52926,2020-04-15,1438,6.1,2020-11-01
Peru,,,32535,35077,33063,38241,2020-08-14,4143,3.3,2020-11-01
Iran,,,26567,32003,29358,36128,2020-07-28,235,1.0,2020-11-01
Argentina,,,20599,31718,26052,40229,2020-10-01,3351,1.2,2020-11-01
Colombia,,,26397,30336,28521,33905,2020-09-09,442,1.6,2020-11-01
Russia,,,20981,25687,23610,33536,2020-05-29,232,0.9,2020-11-01
South Africa,,,16909,18376,17302,20567,2020-07-22,572,6.0,2020-11-01
Indonesia,,,10972,14758,13370,18205,2020-09-22,160,1.2,2020-11-01
Chile,,,12867,14434,13016,18093,2020-07-17,1057,4.1,2020-11-01
Ecuador,,,11495,12455,11564,14042,2020-09-07,3852,1.3,2020-11-01
Turkey,,,8325,10606,8695,13594,2020-04-19,127,1.5,2020-11-01
Belgium,,,10037,10487,10061,12229,2020-04-10,496,22.0,2020-11-01
Canada,,,9466,10208,9544,11951,2020-04-16,251,1.9,2020-11-01
Germany,,,9518,10043,9531,12008,2020-04-15,510,26.9,2020-11-01
Bolivia,,,8045,8843,8352,9613,2020-09-07,1656,1.7,2020-11-01
Philippines,,,5616,7460,6366,9077,2020-09-14,259,1.2,2020-11-01
Netherlands,,,6482,7246,6506,9633,2020-04-07,234,13.4,2020-11-01
Pakistan,,,6507,6744,6548,7146,2020-06-14,178,15.3,2020-11-01
Ukraine,,,4357,6604,5357,8054,2020-11-01,93,1.3,2020-11-01
Egypt,,,5956,6507,6028,7640,2020-06-15,97,7.5,2020-11-01
Romania,,,4915,6226,5493,7518,2020-09-01,60,0.9,2020-11-01
Bangladesh,,,5305,6148,5690,7200,2020-06-30,64,1.4,2020-11-01
Sweden,,,5895,6009,5902,6416,2020-04-14,115,52.9,2020-11-01
Saudi Arabia,,,4823,5589,5017,6419,2020-07-05,58,1.5,2020-11-01
China,,,4739,4757,4739,4902,2020-04-17,1290,,2020-11-01
Poland,,,2570,3677,2893,5344,2020-11-01,58,2.2,2020-11-01
Morocco,,,2263,3506,2810,4504,2020-11-01,50,1.5,2020-11-01
Honduras,,,2386,2835,2517,3380,2020-08-27,56,4.2,2020-11-01
Panama,,,2406,2647,2484,2938,2020-07-24,41,1.4,2020-11-01
Israel,,,1633,2398,1911,3329,2020-08-19,73,2.7,2020-11-01
Dominican Republic,,,2117,2264,2158,2422,2020-09-05,39,2.7,2020-11-01
Portugal,,,1983,2246,2049,2559,2020-04-03,37,4.8,2020-11-01
Switzerland,,,2075,2197,2102,2414,2020-04-04,75,57.9,2020-11-01
Ireland,,,1801,1881,1808,2192,2020-04-24,220,-10.4,2020-11-01
Algeria,,,1749,1855,1772,2007,2020-04-09,30,1.7,2020-11-01
Japan,,,1591,1768,1642,1959,2020-05-01,29,1.9,2020-11-01
Moldova,,,1344,1678,1482,1990,2020-09-22,19,1.5,2020-11-01
Czechia,,,699,1539,1063,2357,2020-11-01,38,1.8,2020-11-01
Hungary,,,798,1227,1022,1545,2020-04-24,23,1.2,2020-11-01
Nigeria,,,1112,1185,1122,1356,2020-06-16,31,,2020-11-01
Bulgaria,,,838,1047,938,1214,2020-08-24,18,0.6,2020-11-01
Belarus,,,844,1047,905,1334,2020-11-01,9,1.7,2020-11-01
Australia,,,893,959,912,1029,2020-09-03,59,6.1,2020-11-01
Austria,,,803,936,832,1135,2020-04-08,30,17.5,2020-11-01
Serbia,,,751,769,754,820,2020-07-10,18,12.6,2020-11-01
Denmark,,,652,717,662,867,2020-04-04,22,14.2,2020-11-01
Kuwait,,,615,695,629,828,2020-05-30,11,2.5,2020-11-01
Greece,,,398,564,466,735,2020-04-03,10,1.4,2020-11-01
United Arab Emirates,,,424,515,428,667,2020-05-10,13,2.3,2020-11-01
South Korea,,,420,502,436,616,2020-03-02,11,1.3,2020-11-01
Croatia,,,291,387,323,528,2020-04-19,8,0.6,2020-11-01
Finland,,,345,375,355,412,2020-04-21,43,9.0,2020-11-01
Norway,,,275,309,287,346,2020-04-20,16,6.9,2020-11-01
Slovenia,,,154,200,174,242,2020-04-07,6,1.3,2020-11-01
Malaysia,,,136,154,141,181,2020-03-29,8,,2020-11-01
Cuba,,,122,148,128,184,2020-04-24,6,,2020-11-01
Luxembourg,,,125,137,127,156,2020-04-11,8,,2020-11-01
Slovakia,,,54,116,86,167,2020-10-02,6,0.5,2020-11-01
Lithuania,,,93,115,102,134,2020-04-10,6,1.2,2020-11-01
Malta,,,37,84,57,153,2020-09-21,3,1.2,2020-11-01
Estonia,,,66,80,72,93,2020-04-02,6,1.1,2020-11-01
Latvia,,,38,49,43,59,2020-04-21,4,0.6,2020-11-01
Cyprus,,,22,24,23,28,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
