date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-27,,,,,,,,,74,41,100,74,41,100,74,41,100,1.40222049417,1.4,1.4
2020-02-28,,,,,,,,,74,41,100,148,83,200,148,83,200,1.40222048562,1.39999993407,1.4
2020-02-29,,,,,,,,,74,41,100,222,125,300,222,125,300,1.40222048364,1.39999991944,1.4
2020-03-01,,,,,,,,,74,41,100,296,166,400,296,166,400,1.4022204812,1.39999990157,1.4
2020-03-02,,,,,,,,,74,41,100,369,208,500,369,208,500,1.40222047819,1.39999987973,1.4
2020-03-03,,,,,,,,,74,41,100,443,250,600,443,250,600,1.40222047448,1.39999985305,1.4
2020-03-04,,,,,,,,,74,41,100,517,291,700,517,291,700,1.40222046991,1.39999982044,1.4
2020-03-05,,,,,,,,,74,41,100,591,333,800,591,333,800,1.40222046427,1.3999997806,1.39999999999
2020-03-06,,,,,,,,,74,41,100,665,375,900,665,375,900,1.40222045731,1.39999973192,1.39999999999
2020-03-07,,,,,,,,,177,99,240,843,475,1140,843,475,1140,1.40219859435,1.39997044524,1.39998814552
2020-03-08,,,,,,,,,177,99,239,1019,574,1379,1019,574,1379,1.40219585194,1.39996674982,1.39998666013
2020-03-09,,,,,,,,,183,103,248,1202,677,1627,1202,677,1627,1.40218927885,1.39995788288,1.39998310456
2020-03-10,,,,,,,,,197,111,267,1399,789,1893,1399,789,1893,1.40218273269,1.3999490558,1.399979563
2020-03-11,,,,,,,,,225,127,305,1624,917,2198,1624,917,2198,1.40217594449,1.39993990644,1.39997589018
2020-03-12,,,,,,,,,270,154,365,1894,1071,2562,1894,1071,2562,1.40216864717,1.39993007543,1.39997194182
2020-03-13,,,,,,,,,303,173,410,2123,1204,2872,2197,1245,2972,1.40216028852,1.39991881883,1.39996741974
2020-03-14,,,,,,,,,330,188,447,2379,1350,3218,2527,1434,3418,1.40215028278,1.39990534784,1.39996200767
2020-03-15,,,,,,,,,361,208,488,2666,1517,3606,2888,1643,3906,1.40213902625,1.3998901992,1.39995591938
2020-03-16,,,,,,,,,396,229,535,2988,1705,4040,3284,1872,4440,1.40212675614,1.39987369563,1.39994928286
2020-03-17,,,,,,,,,439,259,594,3353,1923,4534,3723,2131,5034,1.40211334666,1.39985567074,1.39994203021
2020-03-18,,,,,,,,,484,291,654,3764,2173,5087,4207,2423,5687,1.40209862969,1.39983590173,1.39993407069
2020-03-19,,,,,,,,,529,313,715,4218,2445,5702,4736,2736,6402,1.40208228134,1.39981395628,1.39992522942
2020-03-20,,,,,,,,,575,340,777,4720,2744,6378,5311,3077,7178,1.40206424249,1.39978975997,1.39991547427
2020-03-21,,,,,,,,,625,370,845,5271,3073,7123,5936,3448,8023,1.40204451851,1.39976332657,1.39990480792
2020-03-22,1,1,,,,,,,681,403,920,5775,3376,7802,6618,3852,8942,1.40202303692,1.39973458752,1.3998931911
2020-03-23,1,2,,,,,,,741,438,1000,6339,3716,8563,7358,4290,9942,1.40199964922,1.39970288473,1.39988054353
2020-03-24,0,2,,,,,,,804,476,1085,6960,4089,9400,8162,4767,11026,1.40197414413,1.39966860223,1.39986675107
2020-03-25,1,3,,,,,,,871,515,1175,7634,4493,10308,9033,5282,12201,1.40194634705,1.39963134425,1.39985244009
2020-03-26,1,4,,,,,,,942,557,1270,8350,4923,11273,9975,5840,13470,1.40191612119,1.39959058904,1.39983633565
2020-03-27,1,5,,,,,,,1018,602,1373,9099,5371,12282,10993,6442,14843,1.40188331147,1.39954659579,1.39981889886
2020-03-28,1,6,,,,,,,1100,651,1484,9896,5848,13355,12093,7094,16326,1.40184772389,1.39949889715,1.39980004069
2020-03-29,1,7,,,,,,,1188,703,1602,10754,6363,14510,13281,7797,17928,1.40180912108,1.39944709169,1.39978096714
2020-03-30,1,8,,,,,,,1282,758,1727,11675,6912,15749,14563,8555,19654,1.40176724813,1.39939070316,1.39975896219
2020-03-31,4,12,,,,,,,1382,817,1861,12661,7500,17075,15945,9372,21515,1.40172184295,1.39932677291,1.39973517782
2020-04-01,4,16,,,,,,,1489,880,2005,13711,8121,18486,17434,10253,23519,1.40167262175,1.39925937285,1.39970945301
2020-04-02,2,18,,,,,,,1603,947,2158,14830,8777,19990,19037,11201,25677,1.40161926307,1.39918669536,1.39967957107
2020-04-03,4,22,,,,,,,1726,1020,2323,16027,9484,21598,20762,12221,27999,1.40156139775,1.3991076595,1.39964679745
2020-04-04,5,27,,,,,,,1857,1097,2498,17308,10240,23319,22619,13318,30497,1.40149860855,1.3990215165,1.39961079475
2020-04-05,7,34,,,,,,,1997,1180,2686,18679,11049,25160,24616,14498,33182,1.40143042902,1.39892640155,1.3995711754
