date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-25,,,,,,,,,139,78,184,139,78,184,139,78,184,1.91673917549,1.6,2.2
2020-02-26,,,,,,,,,139,78,184,279,156,367,279,156,367,1.91672646653,1.599994427,2.20000070662
2020-02-27,,,,,,,,,139,78,184,418,234,550,418,234,550,1.91672073434,1.59999213313,2.20000065425
2020-02-28,,,,,,,,,139,78,184,557,312,733,557,312,733,1.91671242584,1.59998891155,2.20000016647
2020-02-29,,,,,,,,,139,78,184,697,390,916,697,390,916,1.91670037399,1.59998446818,2.19999904977
2020-03-01,,,,,,,,,139,78,184,836,468,1099,836,468,1099,1.91668287518,1.59997813476,2.19999679952
2020-03-02,,,,,,,,,139,78,184,975,546,1282,975,546,1282,1.91665743759,1.59996873476,2.19999263122
2020-03-03,,,,,,,,,139,78,184,1114,624,1465,1114,624,1465,1.91662040883,1.59995555213,2.19998513198
2020-03-04,,,,,,,,,139,78,184,1254,702,1648,1254,702,1648,1.91656642355,1.59993683578,2.19997188829
2020-03-05,,,,,,,,,403,228,549,1657,930,2197,1657,930,2197,1.91570210179,1.59908813355,2.19931459541
2020-03-06,,,,,,,,,402,227,547,2059,1157,2744,2059,1157,2744,1.91548855745,1.59895622079,2.19920369009
2020-03-07,,,,,,,,,425,241,582,2484,1399,3325,2484,1399,3325,1.91503270919,1.59864144427,2.19889190687
2020-03-08,,,,,,,,,474,269,653,2958,1669,3978,2958,1669,3978,1.91449862343,1.59831151451,2.19854078362
2020-03-09,,,,,,,,,576,330,803,3534,2000,4780,3534,2000,4780,1.91383005472,1.59794537111,2.19806727089
2020-03-10,,,,,,,,,735,422,1049,4269,2422,5829,4269,2422,5829,1.91295228671,1.59751869252,2.19749586538
2020-03-11,,,,,,,,,861,495,1252,4991,2839,6898,5130,2917,7081,1.91174285914,1.59699294018,2.19667430436
