country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23778,23989,23793,24805,2020-04-07,813,381.0,2020-11-01
US,CA,Los Angeles,6504,7159,6709,8091,2020-08-12,113,2.9,2020-11-01
Canada,,Quebec,5821,6065,5839,7025,2020-05-31,202,16.7,2020-11-01
US,IL,Cook,5203,5417,5228,5836,2020-05-13,140,9.4,2020-11-01
US,FL,Miami-Dade,3231,3993,3524,4834,2020-09-01,100,1.1,2020-11-01
US,AZ,Maricopa,3363,3702,3504,4062,2020-08-12,111,2.3,2020-11-01
US,MI,Wayne,2977,3068,2998,3235,2020-04-22,173,17.4,2020-11-01
US,TX,Harris,2572,3062,2770,3474,2020-08-12,63,1.5,2020-11-01
Canada,,Ontario,2887,3061,2898,3641,2020-05-04,120,64.5,2020-11-01
US,MA,Middlesex,2143,2231,2157,2380,2020-04-25,201,11.5,2020-11-01
US,NY,Nassau,2201,2210,2203,2246,2020-04-07,338,,2020-11-01
US,NJ,Essex,2129,2160,2136,2228,2020-06-25,247,,2020-11-01
US,NJ,Bergen,2045,2073,2050,2139,2020-06-25,265,44.9,2020-11-01
US,NY,Suffolk,2011,2026,2013,2071,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1799,1879,1809,2046,2020-05-01,97,,2020-11-01
US,FL,Broward,1379,1698,1508,1991,2020-08-16,40,1.0,2020-11-01
US,FL,Palm Beach,1342,1658,1464,2018,2020-08-07,27,2.2,2020-11-01
US,NV,Clark,1377,1614,1451,1929,2020-08-20,37,1.8,2020-11-01
US,TX,Bexar,1297,1580,1421,1800,2020-07-27,158,0.8,2020-11-01
US,NJ,Hudson,1515,1532,1519,1565,2020-04-19,178,36.0,2020-11-01
US,CA,Orange,1214,1479,1316,1781,2020-08-06,32,1.2,2020-11-01
US,NY,Westchester,1454,1464,1456,1491,2020-04-06,144,,2020-11-01
US,CA,Riverside,1189,1359,1249,1565,2020-08-24,45,,2020-11-01
US,TX,Dallas,1120,1310,1203,1454,2020-07-29,36,5.3,2020-11-01
US,MA,Suffolk,1134,1172,1145,1237,2020-04-25,106,27.5,2020-11-01
US,CA,San Bernardino,925,1107,996,1365,2020-08-22,62,3.4,2020-11-01
US,CA,San Diego,775,884,805,1034,2020-09-19,39,,2020-11-01
US,TX,Tarrant,710,855,778,974,2020-08-31,58,1.0,2020-11-01
US,WA,King,768,830,776,963,2020-03-28,27,,2020-11-01
US,FL,Hillsborough,628,764,679,894,2020-07-16,40,2.4,2020-11-01
US,LA,Orleans,587,603,593,625,2020-04-14,32,,2020-11-01
US,FL,Orange,445,548,485,664,2020-08-06,25,5.7,2020-11-01
US,CA,Sacramento,406,528,444,698,2020-08-31,19,1.3,2020-11-01
US,CA,Alameda,406,519,450,655,2020-09-15,24,1.8,2020-11-01
US,CA,Santa Clara,311,380,333,471,2020-09-11,13,0.6,2020-11-01
Canada,,Alberta,261,304,272,376,2020-05-04,9,,2020-11-01
Canada,,British Columbia,230,269,240,336,2020-04-13,11,,2020-11-01
US,NV,Washoe,155,179,161,216,2020-05-25,6,,2020-11-01
