country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,780,510,1063
US,NJ,,67,34,93
US,CA,,67,33,107
US,NY,,66,22,116
US,IL,,64,41,79
US,PA,,45,25,66
US,MA,,43,24,65
US,FL,,33,17,48
US,MD,,31,16,47
US,GA,,29,17,45
US,OH,,26,15,38
US,TX,,24,14,37
US,MN,,22,13,30
US,IN,,22,11,33
US,MI,,21,10,33
US,AZ,,18,10,28
US,CT,,18,9,28
US,LA,,16,7,27
US,NC,,15,10,22
US,VA,,14,6,25
US,MS,,13,6,22
US,AL,,12,8,17
US,CO,,12,5,21
US,IA,,9,6,13
US,MO,,9,5,14
US,RI,,9,5,13
US,SC,,9,5,13
US,WI,,8,5,11
US,TN,,7,4,10
US,WA,,6,2,11
US,NM,,5,3,7
US,DE,,5,2,9
US,KY,,5,2,8
US,NH,,5,2,8
US,DC,,4,1,6
US,AR,,3,2,5
US,NV,,3,1,5
US,NE,,2,1,4
US,OK,,2,1,4
US,UT,,2,1,3
US,KS,,2,0,4
US,OR,,1,0,3
US,ME,,1,0,2
US,ND,,1,0,2
US,SD,,1,0,2
US,WV,,1,0,2
US,PR,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
