country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,112921,201550,146990,284337,2020-04-16,4591,2.3,2020-10-01
US,NY,,30542,33522,31009,38841,2020-04-16,3215,8.7,2020-10-01
US,CA,,4854,17015,7204,32595,2020-04-22,139,1.3,2020-10-01
US,NJ,,12377,15027,13166,17759,2020-04-30,457,3.9,2020-10-01
US,IL,,6095,12057,7825,17093,2020-05-13,191,1.6,2020-10-01
US,PA,,6062,10104,6970,16444,2020-05-05,341,2.8,2020-10-01
US,MA,,7454,9779,8126,13465,2020-04-19,302,3.7,2020-10-01
US,FL,,2801,8711,3789,15820,2020-04-23,94,1.8,2020-10-01
US,OH,,2459,7363,3431,12874,2020-04-29,138,1.5,2020-10-01
US,MI,,5955,7312,6303,10555,2020-06-05,259,11.6,2020-10-01
US,MD,,2844,6493,3646,10808,2020-04-20,121,1.7,2020-10-01
US,CT,,4120,5221,4428,6953,2020-04-20,204,4.3,2020-10-01
US,IN,,2355,5145,2935,9117,2020-05-06,166,2.7,2020-10-01
US,TX,,1905,4967,2662,11256,2020-05-14,63,0.9,2020-10-01
US,GA,,2329,4924,3264,8079,2020-04-07,100,0.8,2020-10-01
US,LA,,2968,4391,3317,6567,2020-04-14,129,5.7,2020-10-01
US,NC,,1090,4281,1839,7520,2020-05-22,47,1.6,2020-10-01
US,VA,,1514,4235,1953,8819,2020-05-28,57,1.7,2020-10-01
US,MN,,1267,4181,2167,6674,2020-06-10,39,0.8,2020-10-01
US,AZ,,1101,3981,1613,7350,2020-05-08,67,1.2,2020-10-01
US,CO,,1572,3090,1792,6526,2020-04-24,122,1.6,2020-10-01
US,AL,,744,2844,1282,4721,2020-05-12,32,1.5,2020-10-01
US,MO,,851,2727,1226,5093,2020-04-27,47,3.3,2020-10-01
US,MS,,868,2475,1144,4393,2020-05-06,32,0.9,2020-10-01
US,WA,,1176,2312,1315,5035,2020-04-06,45,,2020-10-01
US,SC,,575,2219,915,3810,2020-04-29,39,2.6,2020-10-01
US,WI,,671,2050,979,3852,2020-05-27,22,1.5,2020-10-01
US,IA,,631,1649,1059,2534,2020-05-20,26,2.4,2020-10-01
US,RI,,812,1572,1032,2319,2020-04-17,31,3.8,2020-10-01
US,TN,,437,1393,658,2624,2020-06-02,17,5.0,2020-10-01
US,KY,,484,1384,656,2762,2020-05-19,20,1.4,2020-10-01
US,NM,,410,1324,619,2255,2020-05-24,15,1.7,2020-10-01
US,NV,,449,1043,559,2046,2020-04-07,26,2.7,2020-10-01
US,NH,,301,963,413,1802,2020-05-07,22,0.5,2020-10-01
US,DE,,413,846,491,1592,2020-05-16,15,2.7,2020-10-01
US,DC,,499,769,557,1175,2020-05-08,19,2.8,2020-10-01
US,AR,,165,739,306,1353,2020-06-04,9,1.5,2020-10-01
US,OK,,356,540,416,833,2020-04-21,21,3.5,2020-10-01
US,UT,,128,540,212,1055,2020-05-19,8,4.0,2020-10-01
US,NE,,191,459,295,674,2020-06-04,17,1.5,2020-10-01
US,KS,,240,425,273,954,2020-04-11,13,1.7,2020-10-01
US,OR,,169,297,192,587,2020-04-09,11,,2020-10-01
US,PR,,143,211,164,343,2020-04-09,9,3.0,2020-10-01
US,SD,,69,200,106,388,2020-05-29,5,1.0,2020-10-01
US,ND,,73,176,120,316,2020-05-06,6,1.0,2020-10-01
US,ME,,100,175,123,363,2020-06-02,5,,2020-10-01
US,WV,,85,139,101,238,2020-04-20,6,2.0,2020-10-01
US,ID,,85,106,94,135,2020-04-15,6,,2020-10-01
US,VT,,55,65,61,72,2020-04-16,4,,2020-10-01
US,WY,,18,32,26,44,2020-04-22,4,,2020-10-01
US,MT,,18,22,19,26,2020-03-30,4,,2020-10-01
US,HI,,17,21,19,23,2020-04-27,2,,2020-10-01
US,AK,,11,13,12,15,2020-04-04,2,,2020-10-01
US,VI,,6,8,7,9,2020-05-12,1,,2020-10-01
US,GU,,5,7,6,8,2020-04-11,1,,2020-10-01
US,MP,,2,4,3,5,2020-04-07,1,,2020-10-01
US,AS,,0,,,,,,,2020-10-01
