country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,964.81608122,614,1252
Brazil,,,961.13558107,503,1502
Mexico,,,577.08558565,408,773
Colombia,,,304.13407977,203,433
Peru,,,232.171508368,110,385
South Africa,,,202.033393656,114,272
Iran,,,168.084257388,91,272
Argentina,,,152.958092174,104,213
Russia,,,104.576098382,50,182
Indonesia,,,64.469411154,35,103
Bolivia,,,58.5551415779,37,89
Chile,,,52.8225523209,18,100
Philippines,,,48.4364984219,23,83
Romania,,,43.0382498005,30,57
Bangladesh,,,36.5742762585,15,64
Saudi Arabia,,,32.7261424694,16,51
Ukraine,,,25.9767184723,16,37
Morocco,,,25.7842443332,15,39
Ecuador,,,22.8522772319,4,52
Turkey,,,20.3485165588,3,45
Dominican Republic,,,19.3945391559,11,31
Panama,,,19.018311821,11,28
Egypt,,,18.6491604555,5,37
Pakistan,,,17.9841025198,5,36
Spain,,,15.8900767542,0,66
Australia,,,15.1212757997,9,23
Honduras,,,14.9680373378,8,22
United Kingdom,,,13.9588138442,0,51
France,,,12.104416977,0,58
Israel,,,11.4504604345,7,17
Poland,,,10.3621614764,4,18
Algeria,,,10.0529842951,4,19
Belgium,,,9.1611403646,0,42
Japan,,,9.08167609485,1,25
Italy,,,8.5400066038,0,33
Bulgaria,,,7.22955832384,5,10
Moldova,,,6.81289294234,4,10
Germany,,,6.28518180583,0,21
Canada,,,6.21615949893,0,16
Nigeria,,,4.57070524184,1,10
Serbia,,,4.52508473967,3,7
Sweden,,,3.70582555464,0,6
Belarus,,,3.55077397093,2,6
Portugal,,,3.25717080079,0,8
Kuwait,,,2.97126941866,1,7
Netherlands,,,2.68596930625,0,9
Greece,,,2.416068434,1,4
China,,,1.74556817631,0,12
Czechia,,,1.41515967116,0,3
United Arab Emirates,,,1.14994494955,0,4
Switzerland,,,1.03068184549,0,4
Croatia,,,0.962169706704,0,2
Austria,,,0.819006873932,0,3
Ireland,,,0.742528668684,0,3
Hungary,,,0.646095379698,0,2
Denmark,,,0.614521073286,0,2
Norway,,,0.601045487512,0,2
Luxembourg,,,0.409548070676,0,1
South Korea,,,0.368524683923,0,2
Cuba,,,0.302731536323,0,1
Finland,,,0.27682299475,0,1
Slovenia,,,0.215089704353,0,1
Malaysia,,,0.166195192197,0,1
Latvia,,,0.127274450125,0,1
Lithuania,,,0.0974094636885,0,1
Estonia,,,0.0718458285546,0,1
Slovakia,,,0.0637199347782,0,1
Cyprus,,,0.0604971235493,0,1
Malta,,,0.0217785842263,0,1
Iceland,,,0.0190286455609,0,1
