date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,302,200,400,302,200,400,302,200,400
2020-02-17,,,,,,,,,302,200,400,604,400,800,604,400,800
2020-02-18,,,,,,,,,302,200,400,906,600,1200,906,600,1200
2020-02-19,,,,,,,,,302,200,400,1208,800,1600,1208,800,1600
2020-02-20,,,,,,,,,302,200,400,1509,1000,2000,1509,1000,2000
2020-02-21,,,,,,,,,302,200,400,1811,1200,2400,1811,1200,2400
2020-02-22,,,,,,,,,302,200,400,2113,1400,2800,2113,1400,2800
2020-02-23,,,,,,,,,302,200,400,2415,1600,3200,2415,1600,3200
2020-02-24,,,,,,,,,302,200,400,2717,1800,3600,2717,1800,3600
2020-02-25,,,,,,,,,779,519,1040,3496,2319,4640,3496,2319,4640
2020-02-26,,,,,,,,,776,517,1037,4272,2837,5677,4272,2837,5677
2020-02-27,,,,,,,,,811,541,1085,5084,3379,6761,5084,3379,6761
2020-02-28,,,,,,,,,885,590,1183,5968,3970,7944,5968,3970,7944
2020-02-29,,,,,,,,,1036,692,1388,7004,4662,9331,7004,4662,9331
2020-03-01,,,,,,,,,1272,850,1706,8276,5513,11036,8276,5513,11036
2020-03-02,,,,,,,,,1454,973,1952,9429,6286,12588,9731,6486,12988
2020-03-03,,,,,,,,,1609,1077,2162,10736,7164,14350,11340,7564,15150
2020-03-04,,,,,,,,,1790,1198,2407,12224,8162,16356,13130,8762,17556
2020-03-05,,,,,,,,,2004,1341,2697,13926,9304,18653,15134,10104,20253
2020-03-06,,,,,,,,,2272,1520,3061,15896,10624,21313,17406,11624,23313
2020-03-07,,,,,,,,,2552,1708,3443,18146,12133,24356,19958,13333,26756
2020-03-08,,,,,,,,,2837,1900,3834,20682,13834,27789,22795,15234,30589
2020-03-09,,,,,,,,,3140,2105,4251,23520,15739,31639,25935,17339,34839
2020-03-10,,,,,,,,,3473,2330,4712,26691,17869,35951,29408,19669,39551
2020-03-11,1,1,,,,,,,3841,2569,5224,29753,19919,40135,33249,22239,44775
2020-03-12,0,1,,,,,,,4235,2838,5778,33212,22240,44876,37484,25078,50552
2020-03-13,0,1,,,,,,,4642,3122,6398,37042,24821,50189,42126,28201,56949
2020-03-14,1,2,,,,,,,5060,3411,7079,41218,27642,56084,47186,31612,64028
2020-03-15,1,3,,,,,,,5487,3721,7776,45668,30670,62473,52673,35333,71803
2020-03-16,3,6,,,,,,,5918,4052,8437,50314,33873,69204,58590,39386,80240
2020-03-17,1,7,,,,,,,6341,4375,9031,55201,37274,76282,64932,43761,89270
2020-03-18,3,10,,,,,,,6745,4678,9528,60336,40875,83648,71676,48440,98798
