date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-22,,,,,,,,,616,250,750,616,250,750,616,250,750
2020-02-23,,,,,,,,,616,250,750,1231,500,1500,1231,500,1500
2020-02-24,,,,,,,,,616,250,750,1847,750,2250,1847,750,2250
2020-02-25,,,,,,,,,616,250,750,2463,1000,3000,2463,1000,3000
2020-02-26,,,,,,,,,616,250,750,3078,1250,3750,3078,1250,3750
2020-02-27,,,,,,,,,616,250,750,3694,1500,4500,3694,1500,4500
2020-02-28,,,,,,,,,616,250,750,4309,1750,5250,4309,1750,5250
2020-02-29,,,,,,,,,616,250,750,4925,2000,6000,4925,2000,6000
2020-03-01,,,,,,,,,616,250,750,5541,2250,6750,5541,2250,6750
2020-03-02,,,,,,,,,1551,699,1950,7092,2949,8700,7092,2949,8700
2020-03-03,,,,,,,,,1546,697,1944,8637,3647,10644,8637,3647,10644
2020-03-04,,,,,,,,,1612,736,2033,10249,4383,12676,10249,4383,12676
2020-03-05,,,,,,,,,1749,814,2218,11998,5198,14894,11998,5198,14894
2020-03-06,,,,,,,,,2035,977,2601,14033,6176,17494,14033,6176,17494
2020-03-07,,,,,,,,,2478,1231,3197,16511,7407,20691,16511,7407,20691
2020-03-08,,,,,,,,,2819,1432,3659,18714,8590,23599,19330,8840,24349
2020-03-09,,,,,,,,,3104,1611,4052,21203,9952,26900,22434,10452,28400
2020-03-10,,,,,,,,,3434,1828,4510,24021,11531,30660,25868,12281,32910
2020-03-11,,,,,,,,,3820,2092,5052,27225,13374,34961,29687,14374,37961
2020-03-12,,,,,,,,,4301,2428,5731,30910,15552,39942,33989,16802,43692
2020-03-13,,,,,,,,,4803,2789,6444,35098,18091,45635,38792,19591,50135
2020-03-14,,,,,,,,,5308,3171,7169,39790,21013,52053,44100,22763,57303
2020-03-15,,,,,,,,,5839,3597,7938,45014,24360,59241,49939,26360,65241
2020-03-16,,,,,,,,,6416,4084,8777,50814,28194,67267,56355,30444,74017
2020-03-17,1,1,,,,,,,7049,4617,9698,56312,32111,75015,63404,35061,83715
2020-03-18,0,1,,,,,,,7717,5025,10665,62484,36439,83736,71121,40087,94379
2020-03-19,2,3,,,,,,,8399,5405,11632,69271,41109,93335,79520,45493,106011
2020-03-20,1,4,,,,,,,9083,5722,12625,76605,46016,103743,88603,51215,118636
2020-03-21,5,9,,,,,,,9760,6047,13574,84330,51086,114715,98363,57262,132209
2020-03-22,21,30,,,,,,,10411,6383,14373,92264,56238,125892,108774,63646,146582
2020-03-23,7,37,,,,,,,11008,6730,15055,100452,61536,137288,119782,70377,161637
2020-03-24,7,44,,,,,,,11516,7086,15402,108864,67010,148638,131298,77463,177038
2020-03-25,15,59,,,,,,,11911,7450,15426,117341,72632,159555,143209,84914,192464
2020-03-26,16,75,,,,,,,12182,7820,15508,125704,78360,170010,155391,92734,207971
2020-03-27,17,92,,,,,,,12325,8191,15424,133728,84123,179703,167717,100926,223394
2020-03-28,16,108,,,,,,,12344,8536,15460,141270,89871,188719,180061,109463,238854
2020-03-29,23,131,,,,,,,12249,8862,15526,148211,95561,197077,192310,118325,254379
2020-03-30,37,168,,,,,,,12055,8971,15417,154427,100936,204556,204366,127296,269796
2020-03-31,46,214,,,,,,,11784,8890,15277,159795,105742,211056,216150,136186,285072
2020-04-01,63,277,,,,,,,11455,8690,14939,164201,109815,216296,227605,144877,300011
2020-04-02,79,356,,,,,,,11089,8416,14550,167573,113205,220182,238694,153293,314561
2020-04-03,69,425,,,,,,,10699,8097,14112,169873,115897,222662,249393,161390,328672
2020-04-04,76,501,,,,,,,10297,7708,13604,171087,117883,223640,259690,169099,342275
2020-04-05,73,574,,,,,,,9893,7293,13294,171220,119130,223360,269583,176392,355569
2020-04-06,75,649,,,,,,,9492,6874,12898,170301,119621,221885,279075,183267,368466
2020-04-07,76,725,,,,,,,9100,6509,12418,168394,119400,219247,288176,189777,380883
2020-04-08,87,812,,,,,,,8720,6091,12069,165598,118405,215914,296896,195868,392951
2020-04-09,96,908,,,,,,,8354,5682,11725,162040,116636,212213,305249,201550,404676
2020-04-10,98,1006,,,,,,,8002,5398,11456,157860,114214,208161,313251,206949,416132
2020-04-11,95,1101,,,,,,,7666,5074,11203,153200,111097,203940,320917,212023,427334
2020-04-12,97,1198,,,,,,,7345,4762,10939,148201,107322,199419,328262,216785,438273
2020-04-13,98,1296,,,,,,,7041,4444,10768,142992,102904,194661,335303,221230,449040
2020-04-14,107,1403,,,,,,,6751,4151,10492,137688,98085,189736,342054,225382,459531
2020-04-15,115,1518,,,,,,,6477,3898,10297,132381,93093,184756,348531,229280,469828
2020-04-16,125,1643,,,,,,,6217,3627,10154,127142,88031,179971,354747,232908,479981
2020-04-17,126,1769,,,,,,,5970,3408,10089,122024,83023,175510,360717,236316,490070
2020-04-18,121,1890,,,,,,,5737,3203,9974,117061,78129,171373,366454,239520,500044
2020-04-19,127,2017,,,,,,,5515,3020,9891,112279,73441,167660,371969,242540,509935
2020-04-20,123,2140,,,,,,,5306,2846,9788,107693,68994,164154,377275,245387,519722
2020-04-21,119,2259,,,,,,,5108,2683,9679,103308,64802,160935,382383,248070,529401
2020-04-22,117,2376,,,,,,,4920,2529,9611,99127,60822,158129,387303,250599,539012
2020-04-23,115,2491,,,,,,,4741,2390,9530,95148,57122,155591,392044,252990,548542
2020-04-24,109,2600,,,,,,,4572,2279,9370,91367,53719,153236,396616,255270,557912
2020-04-25,106,2706,,,,,,,4412,2144,9275,87776,50465,151055,401028,257415,567187
2020-04-26,99,2805,,,,,,,4259,2034,9224,84370,47426,149077,405287,259449,576410
2020-04-27,95,2900,,,,,,,4115,1925,9126,81139,44589,147263,409401,261375,585535
2020-04-28,92,2992,,,,,,,3977,1824,9001,78075,41969,145497,413378,263200,594536
2020-04-29,89,3081,,,,,,,3846,1703,8877,75170,39521,143882,417224,264903,603413
2020-04-30,93,3174,,,,,,,3721,1609,8793,72415,37232,142378,420945,266513,612206
2020-05-01,84,3258,,,,,,,3602,1529,8684,69800,35134,140909,424548,268042,620889
2020-05-02,78,3336,,,,,,,3489,1445,8564,67319,33171,139383,428037,269488,629453
2020-05-03,61,3397,,,,,,,3381,1371,8462,64964,31338,137871,431418,270859,637915
2020-05-04,64,3461,,,,,,,3278,1296,8337,62726,29615,136317,434695,272156,646251
2020-05-05,59,3520,,,,,,,3179,1237,8209,60599,28006,134738,437874,273393,654460
2020-05-06,,,68,42,105,3588,3562,3625,3084,1180,8093,58576,26503,133151,440959,274574,662552
2020-05-07,,,65,39,104,3653,3601,3728,2994,1131,7977,56650,25106,131517,443953,275705,670529
2020-05-08,,,63,36,102,3716,3638,3830,2907,1080,7863,54816,23795,129850,446860,276786,678392
2020-05-09,,,60,34,101,3776,3673,3931,2824,1028,7750,53068,22544,128230,449684,277814,686141
2020-05-10,,,58,32,100,3834,3705,4031,2744,980,7638,51400,21379,126592,452428,278794,693778
2020-05-11,,,56,30,99,3889,3736,4130,2667,939,7527,49808,20284,124895,455095,279734,701305
2020-05-12,,,53,28,98,3943,3765,4228,2593,902,7416,48287,19260,123186,457688,280636,708721
2020-05-13,,,51,27,97,3994,3792,4324,2522,869,7307,46833,18306,121492,460211,281506,716027
2020-05-14,,,50,25,97,4043,3818,4421,2454,839,7199,45440,17441,119813,462664,282345,723225
2020-05-15,,,48,24,96,4091,3842,4516,2388,803,7086,44107,16636,118105,465052,283149,730311
2020-05-16,,,46,23,94,4137,3865,4610,2324,775,6972,42828,15881,116393,467376,283924,737282
2020-05-17,,,44,21,93,4182,3887,4702,2262,746,6867,41601,15182,114697,469638,284670,744149
2020-05-18,,,43,20,93,4224,3907,4795,2202,721,6763,40422,14532,112997,471840,285392,750911
2020-05-19,,,41,19,92,4266,3927,4886,2144,689,6659,39289,13926,111319,473984,286082,757570
2020-05-20,,,40,18,91,4306,3945,4976,2088,658,6556,38199,13347,109667,476073,286741,764126
2020-05-21,,,39,17,89,4344,3963,5065,2034,629,6454,37148,12796,108029,478107,287370,770580
2020-05-22,,,37,16,89,4382,3979,5153,1981,602,6353,36136,12267,106404,480088,287973,776933
2020-05-23,,,36,15,87,4418,3994,5240,1930,576,6253,35158,11763,104794,482018,288549,783185
2020-05-24,,,35,14,86,4453,4009,5325,1880,550,6153,34215,11285,103197,483898,289099,789338
2020-05-25,,,34,13,85,4487,4023,5410,1832,522,6055,33302,10827,101614,485730,289622,795392
2020-05-26,,,33,13,84,4520,4036,5493,1784,499,5957,32419,10387,100044,487514,290121,801348
2020-05-27,,,32,12,83,4552,4048,5576,1738,478,5859,31564,9963,98487,489252,290599,807207
2020-05-28,,,31,11,81,4583,4060,5656,1693,458,5763,30735,9551,96942,490946,291058,812969
2020-05-29,,,30,11,80,4613,4072,5736,1649,439,5667,29930,9152,95411,492595,291497,818636
2020-05-30,,,29,10,79,4642,4083,5815,1606,420,5572,29149,8769,93897,494201,291918,824207
2020-05-31,,,28,10,78,4670,4093,5892,1564,403,5484,28390,8397,92409,495765,292321,829690
2020-06-01,,,28,9,77,4698,4103,5969,1593,397,5653,27720,8048,91194,497358,292719,835342
2020-06-02,,,27,9,76,4725,4113,6044,1567,380,5634,27085,7707,90065,498925,293100,840976
2020-06-03,,,26,9,75,4751,4122,6118,1543,364,5654,26484,7382,89060,500469,293464,846630
2020-06-04,,,25,8,74,4776,4130,6191,1520,350,5636,25916,7073,88140,501989,293814,852266
2020-06-05,,,25,8,73,4801,4139,6263,1503,336,5671,25385,6780,87357,503492,294151,857936
2020-06-06,,,24,8,71,4825,4147,6334,1493,321,5801,24896,6499,86805,504984,294472,863737
2020-06-07,,,23,7,70,4848,4155,6404,1479,307,5859,24445,6230,86410,506464,294779,869595
2020-06-08,,,23,7,69,4871,4162,6473,1463,293,5943,24028,5973,86200,507926,295073,875537
2020-06-09,,,22,7,68,4893,4169,6540,1445,283,6030,23641,5734,86175,509371,295356,881567
2020-06-10,,,22,6,67,4914,4176,6607,1428,270,6112,23285,5506,86331,510799,295627,887678
2020-06-11,,,21,6,66,4935,4183,6673,1412,258,6212,22959,5286,86683,512211,295886,893889
2020-06-12,,,20,6,65,4955,4189,6737,1397,247,6309,22662,5074,87229,513608,296133,900198
2020-06-13,,,20,6,64,4975,4195,6801,1380,236,6380,22393,4871,87943,514988,296369,906578
2020-06-14,,,19,5,63,4995,4201,6863,1363,225,6398,22151,4676,88768,516352,296594,912975
2020-06-15,,,19,5,62,5014,4207,6925,1346,215,6466,21933,4488,89750,517698,296809,919440
2020-06-16,,,18,5,61,5032,4212,6985,1329,207,6526,21669,4297,90624,519027,297017,925966
2020-06-17,,,18,5,60,5050,4217,7045,1312,199,6599,21414,4116,91589,520339,297216,932564
2020-06-18,,,17,4,59,5067,4222,7104,1295,190,6647,21165,3942,92581,521634,297407,939210
2020-06-19,,,17,4,58,5084,4227,7161,1277,181,6696,20922,3773,93641,522911,297588,945906
2020-06-20,,,17,4,57,5101,4231,7218,1260,170,6711,20679,3608,94681,524171,297759,952616
2020-06-21,,,16,4,57,5117,4235,7274,1242,162,6752,20428,3449,95632,525412,297922,959368
2020-06-22,,,16,4,57,5133,4239,7330,1223,155,6772,20172,3297,96546,526636,298077,966140
2020-06-23,,,16,3,57,5149,4243,7386,1205,144,6851,19915,3148,97454,527841,298222,972991
2020-06-24,,,16,3,57,5165,4247,7442,1187,131,6937,19656,2997,98361,529028,298354,979927
2020-06-25,,,15,3,57,5180,4251,7499,1168,119,7019,19396,2845,99268,530195,298473,986946
2020-06-26,,,15,3,57,5195,4254,7555,1153,110,7099,19137,2698,100155,531348,298584,994044
2020-06-27,,,15,3,58,5210,4258,7613,1139,102,7169,18879,2553,101015,532487,298686,1001212
2020-06-28,,,15,3,59,5225,4261,7671,1123,94,7227,18622,2411,101862,533610,298781,1008439
2020-06-29,,,15,3,59,5240,4264,7729,1107,86,7268,18365,2272,102732,534717,298867,1015707
2020-06-30,,,15,2,60,5255,4267,7788,1091,79,7292,18110,2136,103559,535808,298946,1022998
2020-07-01,,,14,2,61,5269,4270,7849,1074,72,7301,17855,2002,104333,536882,299019,1030298
2020-07-02,,,14,2,62,5284,4273,7910,1059,67,7299,17602,1870,105034,537941,299086,1037597
2020-07-03,,,14,2,63,5298,4275,7972,1043,61,7292,17350,1741,105679,538983,299148,1044889
2020-07-04,,,14,2,64,5312,4278,8035,1027,56,7283,17100,1616,106266,540011,299205,1052171
2020-07-05,,,14,2,64,5325,4280,8099,1012,52,7272,16852,1498,106827,541023,299257,1059443
2020-07-06,,,14,2,64,5339,4282,8163,998,48,7259,16609,1383,107334,542021,299305,1066702
2020-07-07,,,13,2,65,5353,4284,8228,984,44,7245,16369,1272,107807,543005,299349,1073946
2020-07-08,,,13,2,66,5366,4286,8293,970,40,7230,16134,1168,108185,543974,299390,1081176
2020-07-09,,,13,1,66,5379,4288,8359,957,37,7215,15904,1073,108463,544931,299427,1088390
2020-07-10,,,13,1,67,5392,4290,8425,944,34,7200,15680,988,108644,545875,299461,1095589
2020-07-11,,,13,1,67,5405,4292,8492,931,31,7184,15458,909,108729,546806,299493,1102773
2020-07-12,,,13,1,68,5417,4294,8559,919,29,7169,15238,835,108729,547725,299522,1109941
2020-07-13,,,12,1,68,5430,4296,8627,907,26,7154,15023,768,108656,548633,299549,1117094
2020-07-14,,,12,1,68,5442,4297,8694,896,24,7139,14812,706,108527,549529,299573,1124233
2020-07-15,,,12,1,69,5454,4299,8763,885,22,7124,14606,649,108359,550414,299596,1131357
2020-07-16,,,12,1,70,5466,4300,8832,874,20,7109,14406,597,108167,551288,299616,1138465
2020-07-17,,,12,1,71,5478,4301,8902,864,18,7094,14211,549,107962,552152,299635,1145559
