country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,34.5488212574,20,53
US,TX,Harris,21.110606088,12,32
US,FL,Miami-Dade,19.7212281383,12,30
US,AZ,Maricopa,19.7163338656,12,29
US,NV,Clark,13.0071456812,9,18
US,TX,Bexar,12.5681638356,7,20
US,CA,Orange,11.0620772423,6,17
US,FL,Broward,10.718504734,6,16
US,CA,Riverside,8.71545988558,5,13
US,CA,San Bernardino,8.38097957158,5,13
US,TX,Dallas,8.36781954214,5,12
US,FL,Palm Beach,7.18821244846,4,12
US,IL,Cook,7.07365623261,0,19
US,TX,Tarrant,6.47534382905,4,10
US,CA,Sacramento,5.55269056014,3,9
US,FL,Hillsborough,4.47814766413,2,7
US,CA,San Diego,4.35772760808,2,7
US,NY,New York City,4.14704961809,0,22
US,FL,Orange,3.78723003636,2,6
US,CA,Alameda,3.07807232991,1,5
US,MI,Wayne,2.4102214926,0,6
US,MA,Middlesex,2.37341180014,0,7
Canada,,Quebec,2.17187555956,0,8
US,CA,Santa Clara,1.87863769399,1,4
US,PA,Philadelphia,1.65663966667,0,5
US,WA,King,1.25071162671,0,4
US,MA,Suffolk,1.10749350193,0,4
Canada,,Alberta,0.94614048232,0,2
Canada,,Ontario,0.931471751098,0,3
US,NV,Washoe,0.882691944591,0,2
Canada,,British Columbia,0.737249414073,0,2
US,NJ,Essex,0.686184515063,0,3
US,NJ,Bergen,0.612000261245,0,2
US,NY,Suffolk,0.410176484082,0,2
US,NJ,Hudson,0.375663300908,0,1
US,LA,Orleans,0.374682658034,0,1
US,NY,Westchester,0.281653706222,0,2
US,NY,Nassau,0.27081329238,0,2
