country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,101613,201847,125907,345214,2020-04-16,4591,1.8,2020-09-01
US,NY,,29529,33246,30401,40172,2020-04-16,3215,16.7,2020-09-01
US,NJ,,11409,15351,12498,21259,2020-04-30,457,3.9,2020-09-01
US,IL,,5186,13670,8197,19843,2020-05-13,191,1.0,2020-09-01
US,CA,,3993,12596,5404,29274,2020-04-22,139,1.3,2020-09-01
US,PA,,5373,11061,6471,20771,2020-05-05,341,1.2,2020-09-01
US,MA,,6640,10226,7544,15900,2020-04-19,302,1.8,2020-09-01
US,OH,,2098,8362,3806,16253,2020-04-29,138,1.5,2020-09-01
US,FL,,2364,7406,3295,15753,2020-04-23,94,1.5,2020-09-01
US,MI,,5372,6910,5839,9845,2020-04-22,238,3.7,2020-09-01
US,MD,,2428,6083,3180,11429,2020-04-20,121,1.6,2020-09-01
US,GA,,1973,6026,2828,11345,2020-04-07,100,1.2,2020-09-01
US,TX,,1611,5902,2715,12844,2020-05-14,63,1.7,2020-09-01
US,IN,,2068,5818,2929,10796,2020-05-06,166,1.2,2020-09-01
US,CT,,3826,5234,4234,7221,2020-04-20,204,4.3,2020-09-01
US,VA,,1338,5031,2015,10195,2020-05-28,57,0.9,2020-09-01
US,MN,,977,4370,1757,8289,2020-08-03,44,1.3,2020-09-01
US,AZ,,860,4345,1738,7997,2020-05-08,67,1.8,2020-09-01
US,CO,,1421,4198,2064,7897,2020-04-24,122,1.2,2020-09-01
US,LA,,2741,4051,3071,6001,2020-04-14,129,3.5,2020-09-01
US,NC,,876,3424,1453,7837,2020-05-22,47,1.1,2020-09-01
US,MS,,693,3081,1341,5262,2020-05-06,32,1.3,2020-09-01
US,MO,,708,2300,1100,4933,2020-04-27,47,1.0,2020-09-01
US,AL,,591,2285,1021,4551,2020-05-12,32,2.6,2020-09-01
US,IA,,506,2184,901,3904,2020-05-20,26,2.1,2020-09-01
US,SC,,470,1945,772,4206,2020-04-29,39,4.8,2020-09-01
US,RI,,677,1816,1133,2685,2020-04-17,31,0.7,2020-09-01
US,WA,,1106,1711,1224,3106,2020-04-06,45,1.9,2020-09-01
US,WI,,550,1366,772,2830,2020-05-27,22,0.9,2020-09-01
US,NM,,335,1349,603,2757,2020-05-24,15,2.3,2020-09-01
US,NH,,232,1222,548,2072,2020-05-07,22,1.4,2020-09-01
US,TN,,356,1099,504,2400,2020-05-12,15,3.0,2020-09-01
US,NE,,163,1037,395,1848,2020-05-20,15,1.1,2020-09-01
US,NV,,406,1008,539,1993,2020-04-07,26,2.0,2020-09-01
US,KY,,409,1002,537,2206,2020-05-19,20,0.9,2020-09-01
US,DE,,345,911,509,1594,2020-05-16,15,7.0,2020-09-01
US,DC,,453,806,538,1386,2020-05-08,19,1.4,2020-09-01
US,OK,,325,590,406,1101,2020-04-21,21,2.3,2020-09-01
US,UT,,106,495,204,1056,2020-05-19,8,5.0,2020-09-01
US,AR,,125,435,199,908,2020-05-02,8,0.8,2020-09-01
US,KS,,214,386,252,868,2020-04-11,13,5.0,2020-09-01
US,SD,,54,259,92,568,2020-05-12,5,,2020-09-01
US,ND,,57,244,100,530,2020-05-06,6,2.0,2020-09-01
US,OR,,151,234,171,413,2020-04-09,11,1.0,2020-09-01
US,PR,,131,188,151,279,2020-04-09,9,1.5,2020-09-01
US,ME,,84,136,106,195,2020-04-23,5,0.7,2020-09-01
US,WV,,74,135,94,237,2020-04-20,6,,2020-09-01
US,ID,,82,106,92,133,2020-04-15,6,2.0,2020-09-01
US,VT,,55,66,61,73,2020-04-16,4,1.0,2020-09-01
US,WY,,15,66,36,111,2020-04-22,4,1.0,2020-09-01
US,HI,,17,23,20,25,2020-04-27,2,,2020-09-01
US,MT,,17,21,19,26,2020-03-30,4,,2020-09-01
US,AK,,10,12,11,14,2020-04-04,2,,2020-09-01
US,VI,,6,8,8,9,2020-05-12,1,,2020-09-01
US,GU,,5,7,6,9,2020-04-11,1,,2020-09-01
US,MP,,2,4,3,5,2020-04-07,1,,2020-09-01
US,AS,,0,,,,,,,2020-09-01
