date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-11,,,,,,,,,370,100,500,370,100,500,370,100,500
2020-02-12,,,,,,,,,370,100,500,740,200,1000,740,200,1000
2020-02-13,,,,,,,,,370,100,500,1111,300,1500,1111,300,1500
2020-02-14,,,,,,,,,370,100,500,1481,400,2000,1481,400,2000
2020-02-15,,,,,,,,,370,100,500,1851,500,2500,1851,500,2500
2020-02-16,,,,,,,,,370,100,500,2221,600,3000,2221,600,3000
2020-02-17,,,,,,,,,370,100,500,2592,700,3500,2592,700,3500
2020-02-18,,,,,,,,,370,100,500,2962,800,4000,2962,800,4000
2020-02-19,,,,,,,,,370,100,500,3332,900,4500,3332,900,4500
2020-02-20,,,,,,,,,1167,379,1693,4499,1279,6193,4499,1279,6193
2020-02-21,,,,,,,,,1163,378,1686,5662,1657,7878,5662,1657,7878
2020-02-22,,,,,,,,,1247,416,1820,6909,2073,9698,6909,2073,9698
2020-02-23,,,,,,,,,1416,492,2091,8325,2566,11788,8325,2566,11788
2020-02-24,,,,,,,,,1768,651,2653,10093,3217,14441,10093,3217,14441
2020-02-25,,,,,,,,,2317,901,3528,12410,4119,17968,12410,4119,17968
2020-02-26,,,,,,,,,2765,1115,4231,14805,5134,21699,15175,5234,22199
2020-02-27,,,,,,,,,3190,1337,4893,17625,6372,26091,18366,6572,27091
2020-02-28,,,,,,,,,3727,1634,5721,20982,7906,31312,22092,8206,32812
2020-02-29,,,,,,,,,4399,2024,6739,25010,9831,37550,26491,10231,39550
2020-03-01,,,,,,,,,5243,2528,7962,29884,12259,45011,31735,12759,47511
2020-03-02,,,,,,,,,6143,3093,9269,35656,15253,53779,37877,15853,56779
2020-03-03,,,,,,,,,7077,3725,10650,42363,18879,63929,44955,19579,67429
2020-03-04,,,,,,,,,8079,4293,12116,50072,23073,75545,53034,23873,79545
2020-03-05,,,,,,,,,9151,4935,13444,58853,27908,88488,62185,28808,92988
2020-03-06,1,1,,,,,,,10266,6018,14608,67952,33548,101404,72450,34827,107596
2020-03-07,0,1,,,,,,,11344,7209,15695,78133,40379,115413,83795,42036,123290
2020-03-08,2,3,,,,,,,12326,8246,16469,89212,48209,130062,96120,50283,139759
2020-03-09,0,3,,,,,,,13183,9394,17387,100978,57110,145358,109303,59677,157145
2020-03-10,1,4,,,,,,,13898,10170,17824,113108,66630,160529,123201,69847,174969
2020-03-11,1,5,,,,,,,14456,10597,18418,125247,76326,175419,137657,80445,193387
2020-03-12,0,5,,,,,,,14842,10964,18463,137323,86175,189651,152499,91410,211849
2020-03-13,5,10,,,,,,,15057,11271,18756,149190,96109,203514,167556,102682,230605
2020-03-14,2,12,,,,,,,15123,11422,19103,160587,105897,216896,182679,114104,249707
2020-03-15,8,20,,,,,,,15072,11476,19019,171260,115349,229177,197751,125580,268726
2020-03-16,4,24,,,,,,,14935,11372,18836,180952,124192,240051,212687,136952,287561
2020-03-17,19,43,,,,,,,14738,11353,18575,189548,132452,249357,227425,148305,306136
2020-03-18,15,58,,,,,,,14500,11260,18150,196970,139986,256857,241925,159566,324285
2020-03-19,19,77,,,,,,,14233,11158,17694,203124,146851,262435,256158,170724,341979
2020-03-20,30,107,,,,,,,13949,10990,17179,207922,152905,266170,270107,181714,359157
2020-03-21,30,137,,,,,,,13657,10843,16779,211314,157730,268340,283764,192558,375935
2020-03-22,43,180,,,,,,,13361,10622,16420,213331,161144,269065,297125,203181,392355
2020-03-23,34,214,,,,,,,13066,10361,15930,214071,163259,268526,310192,213542,408284
2020-03-24,63,277,,,,,,,12774,10107,15482,213662,163972,266621,322965,223650,423766
2020-03-25,80,357,,,,,,,12486,9884,15074,212251,163686,263872,335452,233534,438840
2020-03-26,78,435,,,,,,,12204,9590,14823,209999,162678,260277,347655,243124,453663
2020-03-27,112,547,,,,,,,11928,9301,14582,207084,161015,256396,359583,252426,468244
2020-03-28,93,640,,,,,,,11658,8909,14346,203686,158654,251986,371241,261336,482590
2020-03-29,132,772,,,,,,,11396,8639,14229,199958,155871,247112,382637,269975,496818
2020-03-30,93,865,,,,,,,11141,8299,14093,196026,152694,242186,393778,278275,510911
2020-03-31,175,1040,,,,,,,10892,8060,13948,191983,149382,237297,404670,286335,524858
2020-04-01,135,1175,,,,,,,10650,7643,13727,187895,145673,232449,415320,293979,538585
2020-04-02,166,1341,,,,,,,10415,7384,13683,183810,141798,227983,425735,301364,552268
2020-04-03,149,1490,,,,,,,10187,7028,13605,179764,137668,223893,435922,308392,565872
2020-04-04,166,1656,,,,,,,9964,6732,13484,175779,133410,220198,445886,315125,579355
2020-04-05,115,1771,,,,,,,9748,6410,13386,171870,128977,216806,455634,321535,592741
2020-04-06,103,1874,,,,,,,9538,6134,13280,168047,124488,213666,465173,327670,606020
2020-04-07,234,2108,,,,,,,9334,5818,13276,164315,119945,211012,474507,333488,619296
2020-04-08,147,2255,,,,,,,9135,5591,13229,160677,115429,208759,483642,339079,632524
2020-04-09,148,2403,,,,,,,8942,5375,13137,157133,110920,206821,492584,344454,645661
2020-04-10,117,2520,,,,,,,8754,5150,13073,153683,106480,205071,501338,349604,658733
2020-04-11,133,2653,,,,,,,8571,4916,13023,150327,102094,203512,509909,354520,671756
2020-04-12,94,2747,,,,,,,8393,4692,12927,147061,97877,202094,518303,359213,684683
2020-04-13,86,2833,,,,,,,8220,4445,12855,143885,93683,200720,526522,363659,697538
2020-04-14,122,2955,,,,,,,8051,4241,12867,140796,89625,199493,534574,367900,710404
