country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,527,363,706
US,CA,,64,36,98
US,FL,,39,20,62
US,AZ,,38,27,48
US,TX,,32,17,47
US,NJ,,29,7,37
US,IL,,28,16,37
US,PA,,25,9,45
US,GA,,20,10,32
US,NY,,20,2,54
US,OH,,18,7,27
US,MA,,17,6,33
US,MD,,14,5,21
US,AL,,13,7,19
US,NC,,13,6,22
US,SC,,12,7,17
US,LA,,12,5,20
US,MS,,12,5,20
US,VA,,12,4,19
US,MI,,11,3,24
US,IN,,11,3,20
US,TN,,8,4,11
US,MN,,8,3,12
US,WA,,7,2,14
US,RI,,6,2,9
US,CT,,6,1,10
US,AR,,5,3,8
US,MO,,5,2,10
US,CO,,5,1,11
US,KY,,4,2,8
US,WI,,4,2,8
US,IA,,3,1,7
US,NM,,3,1,6
US,NE,,3,1,5
US,NH,,3,1,5
US,NV,,3,1,5
US,KS,,2,0,5
US,OK,,2,0,5
US,DC,,2,0,4
US,DE,,2,0,4
US,OR,,2,0,4
US,UT,,2,0,3
US,SD,,1,0,3
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,ND,,0,0,1
US,PR,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WV,,0,0,1
US,WY,,0,0,1
US,AS,,,,
