country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,983.758487316,597,1565
India,,,778.632702159,474,977
Mexico,,,587.637454244,441,792
Colombia,,,306.245957755,213,400
South Africa,,,219.180256565,118,287
Iran,,,211.754960651,121,315
Peru,,,208.184887395,146,330
Russia,,,123.355242053,54,216
Argentina,,,95.4670693099,65,133
Bolivia,,,78.8578594245,49,114
Chile,,,70.9229564738,34,137
Indonesia,,,69.582501357,38,103
United Kingdom,,,60.1521047156,10,138
Egypt,,,37.5568157558,13,66
Honduras,,,34.5290668119,23,49
Bangladesh,,,33.5293148052,15,54
Romania,,,31.9015419136,23,44
Ecuador,,,30.9880151843,6,61
Saudi Arabia,,,27.8851819747,14,42
Pakistan,,,27.1780268551,12,50
Panama,,,26.3997258458,16,39
Philippines,,,20.9652748692,5,45
Ukraine,,,17.8525752471,11,24
Turkey,,,16.9420092288,2,42
Dominican Republic,,,15.5034783145,8,26
Spain,,,13.5451533965,0,58
Algeria,,,11.0361907505,4,21
Israel,,,10.0208037059,5,16
Morocco,,,10.0017013525,4,17
France,,,8.95848061918,0,50
Poland,,,8.62713254742,3,17
Serbia,,,8.19742810354,5,12
Sweden,,,7.70652301111,2,16
Moldova,,,7.43336921802,4,11
Canada,,,6.88602294066,0,17
Italy,,,6.86515876671,0,21
Australia,,,6.60884765265,3,12
Bulgaria,,,6.42558789302,4,10
Nigeria,,,5.53409054066,2,11
Germany,,,4.78290640341,0,14
Belarus,,,4.65558880548,3,7
Kuwait,,,3.41869554589,1,7
Portugal,,,3.13825466178,0,7
China,,,2.44563473139,0,13
Japan,,,2.3066247283,0,11
Croatia,,,2.07973700905,1,4
Czechia,,,1.76294272488,0,4
Belgium,,,1.22365123823,0,5
Netherlands,,,0.96946685981,0,4
United Arab Emirates,,,0.880000198634,0,3
Austria,,,0.717090109672,0,2
Greece,,,0.671626534222,0,2
Luxembourg,,,0.600269550476,0,2
Switzerland,,,0.54327987092,0,2
Hungary,,,0.472984870761,0,2
Ireland,,,0.450435710246,0,2
South Korea,,,0.433146639717,0,2
Denmark,,,0.427586119435,0,2
Slovenia,,,0.279570443899,0,1
Malaysia,,,0.217546256699,0,1
Finland,,,0.194874719234,0,1
Norway,,,0.193487108617,0,1
Cuba,,,0.153180325547,0,1
Lithuania,,,0.100374028512,0,1
Latvia,,,0.0871275598222,0,1
Estonia,,,0.0717626037875,0,1
Slovakia,,,0.0693583023482,0,1
Cyprus,,,0.03692159013,0,1
Malta,,,0.020365957793,0,1
Iceland,,,0.0181529024351,0,1
