country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,94665,171418,114897,262320,2020-07-29,1595,2.0,2020-11-01
India,,,38938,122326,67915,182884,2020-06-16,2003,1.4,2020-11-01
Mexico,,,48012,86769,70348,125997,2020-06-03,1092,2.4,2020-11-01
United Kingdom,,,46295,50527,46646,59774,2020-04-21,1173,109.9,2020-11-01
Italy,,,35166,35670,35190,37495,2020-03-27,919,74.0,2020-11-01
Colombia,,,11017,34306,20027,55227,2020-07-29,380,1.0,2020-11-01
France,,,30268,31217,30289,36218,2020-04-15,1438,,2020-11-01
Peru,,,19811,30750,24000,45999,2020-07-23,3887,1.1,2020-11-01
Spain,,,28472,30548,28546,39195,2020-06-19,1179,31.2,2020-11-01
Iran,,,17405,29202,21850,41065,2020-07-28,235,1.0,2020-11-01
South Africa,,,8539,23066,12818,33574,2020-07-22,572,1.2,2020-11-01
Russia,,,14183,21939,15611,38386,2020-05-29,232,2.1,2020-11-01
Chile,,,9707,14114,10526,25145,2020-07-17,1057,1.7,2020-11-01
Argentina,,,3813,13497,7372,23503,2020-08-03,165,0.8,2020-11-01
Indonesia,,,5302,13338,7437,26188,2020-07-22,139,1.4,2020-11-01
Belgium,,,9850,10092,9881,10786,2020-04-10,496,65.6,2020-11-01
Germany,,,9154,9976,9185,12581,2020-04-15,510,,2020-11-01
Canada,,,8995,9407,9030,10527,2020-04-16,251,38.3,2020-11-01
Bolivia,,,3228,8252,4889,13956,2020-08-02,89,1.1,2020-11-01
Ecuador,,,5767,7475,6000,10461,2020-05-10,410,2.7,2020-11-01
Pakistan,,,5999,7177,6269,8757,2020-06-14,178,5.2,2020-11-01
Turkey,,,5747,7144,5802,10810,2020-04-19,127,6.1,2020-11-01
Egypt,,,4888,6729,5133,9193,2020-06-15,97,3.0,2020-11-01
Netherlands,,,6169,6371,6184,7124,2020-04-07,234,,2020-11-01
Sweden,,,5744,6093,5816,6638,2020-04-21,185,95.1,2020-11-01
Romania,,,2432,5504,3364,10040,2020-11-01,40,2.1,2020-11-01
Bangladesh,,,3184,5392,3583,9034,2020-06-30,64,1.4,2020-11-01
Philippines,,,2104,5252,2398,13922,2020-07-12,162,0.8,2020-11-01
China,,,4672,5138,4672,7465,2020-04-17,1290,36.4,2020-11-01
Saudi Arabia,,,2949,4810,3484,6989,2020-07-05,58,1.2,2020-11-01
Honduras,,,1384,4004,2187,7916,2020-07-30,53,4.7,2020-11-01
Panama,,,1497,3473,2163,6076,2020-07-24,41,1.2,2020-11-01
Ukraine,,,1762,3357,2236,5777,2020-06-17,31,1.7,2020-11-01
Poland,,,1732,2730,1896,5205,2020-04-24,40,21.0,2020-11-01
Morocco,,,401,2520,731,6986,2020-11-01,31,1.6,2020-11-01
Dominican Republic,,,1183,2409,1531,4383,2020-04-12,38,3.1,2020-11-01
Algeria,,,1239,2330,1420,4788,2020-04-09,30,1.8,2020-11-01
Portugal,,,1738,2112,1753,3006,2020-04-03,37,,2020-11-01
Switzerland,,,1981,2061,1994,2341,2020-04-04,75,,2020-11-01
Ireland,,,1763,1833,1776,2029,2020-04-24,220,,2020-11-01
Japan,,,1018,1699,1037,5302,2020-05-01,29,4.3,2020-11-01
Israel,,,546,1547,792,3118,2020-08-01,14,1.2,2020-11-01
Moldova,,,800,1419,1013,2165,2020-06-20,14,0.9,2020-11-01
Nigeria,,,896,1350,963,2373,2020-06-16,31,1.3,2020-11-01
Serbia,,,598,1333,834,2670,2020-07-10,18,1.1,2020-11-01
Bulgaria,,,404,1234,647,2462,2020-08-03,16,0.7,2020-11-01
Australia,,,232,1054,451,2492,2020-08-02,13,0.9,2020-11-01
Kuwait,,,461,866,511,1779,2020-05-30,11,1.8,2020-11-01
Austria,,,718,845,739,1143,2020-04-08,30,,2020-11-01
Belarus,,,571,831,722,1028,2020-07-08,7,1.4,2020-11-01
Denmark,,,616,715,631,935,2020-04-04,22,14.9,2020-11-01
Hungary,,,597,681,604,899,2020-04-24,23,,2020-11-01
Czechia,,,386,676,431,1338,2020-04-14,18,3.8,2020-11-01
Croatia,,,153,486,241,997,2020-04-19,8,1.4,2020-11-01
United Arab Emirates,,,351,452,359,743,2020-05-10,13,,2020-11-01
South Korea,,,301,375,301,617,2020-03-02,11,,2020-11-01
Finland,,,329,371,339,458,2020-04-21,43,,2020-11-01
Greece,,,209,327,236,547,2020-04-03,10,3.9,2020-11-01
Norway,,,256,294,263,389,2020-04-20,16,7.4,2020-11-01
Luxembourg,,,118,220,139,435,2020-04-11,8,2.6,2020-11-01
Slovenia,,,122,174,131,275,2020-04-07,6,1.4,2020-11-01
Malaysia,,,125,153,135,171,2020-03-29,8,,2020-11-01
Cuba,,,87,114,93,164,2020-04-24,6,,2020-11-01
Lithuania,,,80,99,85,133,2020-04-10,6,,2020-11-01
Estonia,,,63,74,69,87,2020-04-02,6,,2020-11-01
Latvia,,,32,43,34,58,2020-04-21,4,,2020-11-01
Slovakia,,,29,41,30,70,2020-04-15,4,,2020-11-01
Cyprus,,,19,28,22,43,2020-03-30,2,,2020-11-01
Iceland,,,10,14,10,22,2020-03-15,5,,2020-11-01
Malta,,,9,13,10,20,2020-05-29,2,,2020-11-01
