country,initial_r_0,post_mitigation_r,inflection_date
Spain,3.2026874452837584,0.8322363061348363,2020-03-05
United Kingdom,2.4337374230438624,0.8919903645959801,2020-03-15
Netherlands,2.4213836631308565,0.8722135225934329,2020-03-10
Italy,2.4143211683660915,0.90271498526162,2020-03-01
Portugal,2.3955162984721943,0.8093407884287865,2020-03-11
Belgium,2.3718172606330956,0.8032160006309557,2020-03-19
Iran,2.3085062974431776,0.8847667368453578,2020-02-25
Czechia,2.192470496251765,0.5849035815606123,2020-03-14
Germany,2.1762990570230114,0.847911311382148,2020-03-16
Switzerland,2.1544150917337688,0.754168075042661,2020-03-11
Denmark,2.0854808378892935,0.7738330158158644,2020-03-11
Mexico,2.0044000493447864,0.9681481079033175,2020-04-02
Slovakia,1.9694915254237289,0.5838983050847458,2020-03-28
Finland,1.9642109821395035,0.8678793088850907,2020-03-22
Austria,1.9440822672920786,0.7162921803515692,2020-03-13
Estonia,1.9056179775280895,0.5051072522982635,2020-03-12
Canada,1.8326471011184229,0.9535879757585605,2020-03-25
Greece,1.7959141981613889,0.6759448416751788,2020-03-07
China,1.7813313870203031,0.5917514547035851,2020-01-23
Hungary,1.7448577350657017,0.8829755449961125,2020-03-25
Indonesia,1.6980991623579529,0.8570956762735086,2020-03-16
France,1.6936787892901504,0.7888276502082421,2020-03-17
Norway,1.671769004043067,0.6668341981253888,2020-03-16
Poland,1.6558954471924971,0.9233409639434598,2020-03-20
Turkey,1.6512706882965025,0.7418161163380426,2020-03-26
Sweden,1.649265795742561,0.9512783739863263,2020-03-21
Lithuania,1.6492339121552604,0.5943309499489275,2020-03-12
Ireland,1.6470488369929825,0.776868857138324,2020-03-29
Romania,1.603690287931979,0.9171515215744493,2020-03-14
Malta,1.5711950970377937,0.4292134831460675,2020-03-07
Latvia,1.5707865168539326,0.5292134831460674,2020-03-12
Luxembourg,1.4537282941777323,0.6383043922369767,2020-03-16
Russia,1.4477673527906765,0.8877713087482331,2020-04-16
Brazil,1.418377308163112,0.9986214187442672,2020-04-17
Slovenia,1.4117011701170117,0.662871287128713,2020-03-20
India,1.3119460839306016,1.0044419592393463,2020-04-20
Cyprus,1.2435137895812054,0.4532686414708887,2020-03-12
Philippines,1.240063921629357,0.9229875571679012,2020-03-15
Croatia,1.1928498467824313,0.8750255362614916,2020-03-20
Bulgaria,0.9906698564593301,0.9414473684210527,2020-03-11
