region,initial_r_0,post_mitigation_r,inflection_date
USA,2.243328825842866,0.9030064937992983,2020-03-18
NY,3.570115882444694,0.8593487457859592,2020-03-14
NJ,2.498114339204882,0.9324428162235183,2020-03-18
PA,2.4729843745547413,0.930191239694501,2020-03-22
CT,2.332063575283008,0.8725257822056666,2020-03-22
PR,2.2887680706098354,0.8207200741090077,2020-03-17
MI,2.1992292530457678,0.8966702839963633,2020-03-17
TN,2.1845690151117556,0.7357695976728432,2020-03-14
IL,2.1073349737750147,0.9598203775016374,2020-03-19
LA,2.098261516827388,0.8708794826536823,2020-03-15
AL,2.0519264439584086,0.8873156704982861,2020-03-17
WI,2.045082287522075,0.8108368337970465,2020-03-16
MD,2.031999433034351,0.8997232504911942,2020-03-27
MN,1.9090258261347774,0.9168473932387442,2020-03-30
GA,1.9004829432590236,0.9174848519275711,2020-03-18
DE,1.8969716864868067,0.946293869506083,2020-03-24
MA,1.8918084522599021,0.9018183023530476,2020-03-29
MO,1.8711225893427796,0.9096878572587781,2020-03-19
IN,1.8485311835692817,0.9403582308258531,2020-03-21
NH,1.8178035703368467,0.9530613097233811,2020-03-20
NC,1.7947531552676579,0.8709487953476531,2020-03-27
TX,1.7736776851633285,0.9330278689324798,2020-03-19
DC,1.7661361145633743,0.9368122738153428,2020-03-26
HI,1.751674641148325,0.6463516746411483,2020-03-17
MS,1.7513898143954498,0.9329051463361044,2020-03-18
CO,1.7164014764892903,0.9467335261109564,2020-03-17
RI,1.7023176036330037,0.8583760903574469,2020-03-27
KY,1.6902380806090693,0.8745572242484987,2020-03-17
OH,1.6773026014006263,0.918343868493043,2020-03-25
OK,1.64909008335492,0.8499336804434287,2020-03-15
SC,1.630506862702512,0.9658901148120524,2020-03-19
NM,1.6284707127545408,0.9330465184266205,2020-03-28
FL,1.6132027966156528,0.9023992006577303,2020-03-23
AZ,1.5670927696802386,0.928899925271862,2020-03-17
OR,1.5308612440191385,0.8514653110047847,2020-03-19
VA,1.5054146753361537,0.9173693050406054,2020-03-30
CA,1.483391071161733,0.9055216681152307,2020-03-26
NV,1.4825488530556914,0.8879123069978343,2020-03-17
ID,1.4395933014354065,0.6533492822966507,2020-03-21
AK,1.436124401913876,0.45128588516746404,2020-03-15
WA,1.4248534699524202,0.8387882083336368,2020-03-16
WV,1.3517942583732054,0.8478767942583733,2020-03-31
VI,1.3108851674641147,0.5279605263157895,2020-03-20
VT,1.2816985645933014,0.7647428229665072,2020-03-15
ME,1.2662679425837318,0.7036483253588517,2020-03-15
IA,1.1879098192247868,0.9702518160718734,2020-03-18
UT,1.136483253588517,0.849372009569378,2020-03-28
WY,1.1260765550239233,0.5293062200956938,2020-03-28
NE,1.1191387559808612,0.8701854066985647,2020-03-20
KS,1.0591833169231286,0.8410584934345272,2020-03-26
MT,1.0486842105263159,0.695005980861244,2020-03-27
MP,0.9293062200956937,0.5506877990430622,2020-03-20
ND,0.898444976076555,0.7799043062200959,2020-03-28
AR,0.8080143540669855,0.8682715311004785,2020-03-18
GU,0.7793062200956937,0.6823564593301435,2020-03-20
SD,0.7765550239234449,0.8726973684210527,2020-03-25
