region,initial_r_0,post_mitigation_r,inflection_date
USA,2.2195106647781224,0.9032731821548503,2020-03-18
AK,1.8344497607655503,0.4364035087719299,2020-03-15
AL,1.883559611277977,0.9882634606334646,2020-03-17
AR,0.9167464114832538,0.7727272727272728,2020-03-18
AZ,1.1924181815514765,1.0190839775808045,2020-03-17
CA,1.5547909294618034,0.9539880228191652,2020-03-26
CO,1.6050706513320872,0.9565475523323181,2020-03-17
CT,2.379580650447935,0.8823082984689381,2020-03-22
DC,1.724108112948376,0.9426620322334843,2020-03-26
DE,1.7168115072395205,1.0087950427928214,2020-03-24
FL,1.561724035612939,0.9354399194312755,2020-03-23
GA,1.9799301885975964,0.9141506828875572,2020-03-18
GU,0.7799043062200958,0.5563397129186602,2020-03-20
HI,2.2850079744816587,0.5387958532695375,2020-03-17
IA,1.0428957687858034,1.0308708341342927,2020-03-18
ID,1.6767145135566188,0.5610845295055822,2020-03-21
IL,2.091552776701334,1.0259724138007273,2020-03-18
IN,1.766605124013224,0.9829985278831995,2020-03-21
KS,1.2346580088563663,0.805141412744395,2020-03-27
KY,1.7073373337511086,0.849962953330305,2020-03-17
LA,2.116679811487137,0.8425684994304717,2020-03-15
MA,1.9061733462352803,0.8830537484321189,2020-03-29
MD,1.9905171984511727,0.9315893623203694,2020-03-26
ME,2.177511961722488,0.719019138755981,2020-03-15
MI,2.235001220686539,0.8067028535148275,2020-03-18
MN,1.7932480312586598,0.9827557823566734,2020-04-01
MO,1.617002624434828,0.965400819897063,2020-03-19
MP,0.9210526315789473,0.43301435406698574,2020-03-20
MS,1.478930550627736,1.0140318577466605,2020-03-19
MT,1.2660287081339714,0.5630781499202553,2020-03-27
NC,1.7219754390955069,0.926980675981296,2020-03-27
ND,0.9232854864433813,0.9283492822966508,2020-03-28
NE,1.0323763955342904,0.9423843700159491,2020-03-20
NH,1.702419812606549,1.0307361778979405,2020-03-20
NJ,2.51034038741902,0.9221617277134446,2020-03-18
NM,1.538370481153593,1.0106627354009055,2020-03-28
NV,1.4189639934300402,0.8695684923595568,2020-03-17
NY,3.6452366653178525,0.835548772248164,2020-03-13
OH,1.6228372425084046,0.9732949233006831,2020-03-25
OK,1.763194331946009,0.7664165910030127,2020-03-15
OR,1.5599681020733651,0.8150717703349284,2020-03-19
PA,2.3999237165200844,0.9574096384852537,2020-03-22
PR,2.0936839271904617,0.7857837398790471,2020-03-17
RI,1.7060212751758934,0.9132544981768819,2020-03-27
SC,1.6065462531822354,0.9842259643106932,2020-03-19
SD,0.8027113237639554,0.9559409888357258,2020-03-25
TN,1.9534342331212176,0.7693566699281598,2020-03-13
TX,1.6445420362315637,0.9978595470613975,2020-03-18
UT,1.1054226475279108,0.9162280701754387,2020-03-28
VA,1.4642041216553534,0.9534823046235521,2020-03-31
VI,1.3311004784688996,0.4200956937799043,2020-03-20
VT,1.285645933014354,0.5566586921850081,2020-03-15
WA,1.4226345885852638,0.8377673229232452,2020-03-16
WI,1.9094530880663656,0.8462141404289607,2020-03-15
WV,1.365390749601276,0.7651913875598086,2020-03-31
WY,1.2314194577352473,0.5648325358851676,2020-03-28
