region,initial_r_0,post_mitigation_r,inflection_date
USA,2.217362022424712,0.9054245436628373,2020-03-18
IA,1.0435325251321577,1.023391818102009,2020-03-18
MS,1.6023440536413343,1.009532537633135,2020-03-19
IL,2.0824414980368138,1.009252791333678,2020-03-19
AZ,1.3682137995846289,1.0021250892761655,2020-03-17
IN,1.7520598471454771,0.9966895642495204,2020-03-21
NH,1.868539647736687,0.9766099052333931,2020-03-20
MN,1.8491797078179584,0.9700185797413226,2020-03-31
AL,2.0333225412010467,0.9678037149606844,2020-03-17
TX,1.7355169798801464,0.963883079308822,2020-03-18
SC,1.6672200725451138,0.9630376572418513,2020-03-19
MO,1.6751103882105673,0.9568178084074537,2020-03-19
SD,0.784700280980926,0.9548081043229181,2020-03-25
VA,1.464017316489766,0.9527817383779535,2020-03-31
NM,1.6156191935535125,0.9521429892403933,2020-03-28
OH,1.6497103505709103,0.949021924535276,2020-03-25
PA,2.4171268830085735,0.9446821860607824,2020-03-22
DE,1.902772315302968,0.9374026093170045,2020-03-24
UT,1.076913875598086,0.9303827751196173,2020-03-28
ND,0.9047846889952154,0.9287978468899523,2020-03-28
DC,1.737504127349275,0.9279848688389857,2020-03-26
RI,1.693393455542952,0.9271275343853589,2020-03-27
FL,1.565250615099399,0.9243461266030819,2020-03-23
GA,1.9476278706339436,0.9220837318608425,2020-03-18
NJ,2.5110516189848244,0.9184240123219082,2020-03-18
CA,1.5769109075790773,0.9160169432802961,2020-03-26
MD,2.000022822549635,0.9155123089177735,2020-03-27
CO,1.7538685722075007,0.9128633447188665,2020-03-17
NE,1.2867224880382773,0.9059509569377991,2020-03-20
NC,1.7350725730086345,0.9039421176085504,2020-03-27
KY,1.6685760704831543,0.8825307031135354,2020-03-17
NV,1.4458587891306323,0.880541679895512,2020-03-17
AR,0.8708133971291866,0.8618720095693782,2020-03-18
CT,2.3894115692291664,0.8595290757688686,2020-03-23
MA,1.9095045150800898,0.8585864158721849,2020-03-29
LA,2.1178019514033,0.8458094654897226,2020-03-15
WA,1.416202780376009,0.8441901533254819,2020-03-16
WI,2.0322930581672076,0.840926371298425,2020-03-15
KS,1.189382992733512,0.8368088414717443,2020-03-27
NY,3.6597823732586194,0.8361968965803195,2020-03-13
OR,1.5443779904306218,0.8353767942583732,2020-03-19
MI,2.2299563731818464,0.8317647850755898,2020-03-18
WV,1.3458133971291866,0.8084928229665072,2020-03-31
PR,2.2947354677415515,0.8072779328964386,2020-03-17
OK,1.7173720217279627,0.8053092274602349,2020-03-15
ME,1.9051435406698563,0.7860047846889952,2020-03-15
TN,2.1013000444197862,0.7388839421981916,2020-03-13
WY,1.1245215311004784,0.6751794258373206,2020-03-28
VT,1.2433014354066982,0.6457535885167464,2020-03-15
GU,0.8008373205741626,0.6250598086124403,2020-03-20
MT,1.1485645933014355,0.6135765550239235,2020-03-27
ID,1.6458133971291864,0.6050837320574163,2020-03-21
HI,2.0836124401913874,0.594318181818182,2020-03-17
MP,0.9584928229665073,0.49470693779904307,2020-03-20
VI,1.269138755980861,0.48217703349282287,2020-03-20
AK,1.667583732057416,0.44581339712918655,2020-03-15
