country,initial_r_0,post_mitigation_r,inflection_date
Algeria,2.2782866852545607,0.6745211258052697,2020-03-15
Argentina,1.2172035928106761,1.0273054905754413,2020-03-20
Austria,1.9484056498113969,0.7054991439284591,2020-03-13
Bangladesh,1.2967557492425643,1.0101871076077078,2020-03-29
Belgium,2.3651587851019356,0.8022257074956786,2020-03-19
Brazil,1.413385423332776,1.0604197144651222,2020-04-17
Bulgaria,1.019019138755981,0.9291566985645934,2020-03-11
Canada,1.8290911486364627,0.9558932777594658,2020-03-25
Chile,1.79252172089996,0.9883167790285332,2020-03-21
China,1.7814484069002305,0.590744693596254,2020-01-23
Colombia,1.8778126211974786,1.0425715065653332,2020-03-20
Croatia,1.2422187981510018,0.8367488443759632,2020-03-20
Cyprus,1.228351309707242,0.4523626091422702,2020-03-12
Czechia,2.182683055150429,0.5853343247540379,2020-03-14
Denmark,2.1085340291493333,0.7510717318794564,2020-03-11
Dominican Republic,2.0828433848454644,0.8582808708222701,2020-03-16
Ecuador,1.4669696171799813,0.897558825548143,2020-04-12
Egypt,1.4454061674215453,0.9676865105034195,2020-03-22
Estonia,1.934668721109399,0.5057781201848999,2020-03-12
Finland,1.9713620858368457,0.8561380552070033,2020-03-22
France,1.6858246894272861,0.853292230077033,2020-03-17
Germany,2.176481856408908,0.8366733104576474,2020-03-16
Greece,1.8016435541859268,0.6722650231124807,2020-03-07
Hungary,1.746765660987549,0.8533846928199702,2020-03-25
Iceland,1.2939907550077043,0.48127889060092455,2020-03-21
India,1.2907730372573103,1.0466608154383326,2020-04-20
Indonesia,1.690944333580532,0.8527863967979104,2020-03-16
Iran,2.3135375276443284,0.8721492088302408,2020-02-25
Ireland,1.6460838020860817,0.7664015433371871,2020-03-29
Israel,2.341624411902737,0.6493917853638032,2020-03-17
Italy,2.4133196595131294,0.9003227723820043,2020-03-01
Japan,1.182702700526581,0.9754319754253533,2020-03-22
Latvia,1.5938366718027734,0.5298921417565486,2020-03-12
Lithuania,1.602773497688752,0.6026194144838214,2020-03-12
Luxembourg,1.464406779661017,0.6351823317925015,2020-03-16
Malaysia,0.919457792576265,0.5024524596939687,2020-03-20
Malta,1.5905495634309192,0.4711864406779662,2020-03-07
Mexico,2.000975431203023,1.0362275788007345,2020-04-01
Moldova,1.162861306616475,1.019974321618718,2020-03-21
Morocco,1.6692642716962136,0.6347230561100314,2020-03-15
Netherlands,2.4196455033176187,0.8616088830778683,2020-03-10
Nigeria,1.280171936410476,0.8646084367152369,2020-04-17
Norway,1.6553867979047956,0.6695850260472644,2020-03-16
Pakistan,1.501784134677885,0.9226579283726257,2020-04-09
Panama,1.3046048129615802,0.9049838414854877,2020-03-20
Peru,1.6280504764117838,0.9392130120963209,2020-04-09
Philippines,1.2271916359502946,0.9346854135054142,2020-03-15
Poland,1.6308817902660493,0.932677867744738,2020-03-20
Portugal,2.396392895433997,0.79718342059735,2020-03-11
Romania,1.6119827637087665,0.9114260155204386,2020-03-14
Russia,1.4250951358525454,0.9922725897023488,2020-04-19
Saudi Arabia,1.577372622011766,1.02476354300605,2020-03-20
Serbia,1.1946351095296304,0.8183019396376786,2020-03-24
Slovakia,1.998151001540832,0.57788906009245,2020-03-28
Slovenia,1.4126912691269127,0.6560531053105312,2020-03-20
South Africa,1.4510918673048003,1.1070499844986963,2020-03-27
South Korea,1.6428213536690892,0.7581721783084837,2020-02-22
Spain,3.2013098529252857,0.8362942230347787,2020-03-05
Sweden,1.7800389762432367,0.9477871771821484,2020-03-20
Switzerland,2.1560170921306305,0.7489519193761361,2020-03-11
Turkey,1.6469593042910162,0.7449998782821694,2020-03-26
Ukraine,1.3933517367362953,1.0549762005842478,2020-03-24
United Kingdom,2.432878875149073,0.8983935914887256,2020-03-15
