country,initial_r_0,post_mitigation_r,inflection_date
Spain,3.1119529222476556,0.8217379964083015,2020-03-05
United Kingdom,2.3723753603089994,0.8784666132335699,2020-03-16
Portugal,2.3233619776413033,0.8859755756925388,2020-03-09
Italy,2.320358019583986,0.8955666792658579,2020-03-01
Iran,2.2652255030908557,0.8988234893329894,2020-02-25
Netherlands,2.2136823111428,0.9101624497898493,2020-03-10
Czechia,2.2091082958585035,0.6924034691340577,2020-03-14
Belgium,2.2019880703033983,0.8233978461951548,2020-03-19
Germany,2.1574896195311357,0.93112215757623,2020-03-14
Denmark,2.1473134001615817,0.7933215046823491,2020-03-12
Mexico,2.0428886976333978,0.9013402190901781,2020-03-28
Switzerland,2.0349708508820648,0.8034185133030132,2020-03-11
Finland,1.9230981577864341,0.9269982468388567,2020-03-20
Canada,1.916618199172156,0.9073565546383805,2020-03-23
Austria,1.9131005404007961,0.802001388926687,2020-03-13
Slovakia,1.8787081339712914,0.5839114832535884,2020-03-28
Estonia,1.8559855985598557,0.5936093609360936,2020-03-12
Indonesia,1.8191835668266323,0.8522425644397668,2020-03-15
China,1.7841099864980876,0.6088236345445618,2020-01-23
Greece,1.7090765850594163,0.732037439269009,2020-03-07
France,1.683516678983474,0.8214860212822797,2020-03-17
Turkey,1.660687521996739,0.7725744715434042,2020-03-29
Sweden,1.647936770691688,0.9303786238884648,2020-03-23
Latvia,1.6416267942583733,0.7552631578947367,2020-03-12
India,1.632358383365941,0.8706041912780164,2020-03-25
Malta,1.568421052631579,0.4447368421052632,2020-03-07
Russia,1.5661657181952744,0.8542055420159105,2020-04-06
Brazil,1.5205144365056005,0.903906956422201,2020-04-07
Ireland,1.5171471632292328,0.8579210720005197,2020-03-27
Norway,1.5144559335663594,0.7877871720955703,2020-03-16
Hungary,1.5105924549038539,0.8747222430250486,2020-03-25
Poland,1.4308062744680117,0.9179540339101195,2020-03-20
Slovenia,1.4263028743967983,0.6906292114372501,2020-03-20
Romania,1.4119917904166843,0.8834361140339416,2020-03-15
Luxembourg,1.407200720072007,0.6819081908190819,2020-03-16
Cyprus,1.3588516746411483,0.4802631578947369,2020-03-12
Lithuania,1.3157894736842104,0.652153110047847,2020-03-12
Philippines,1.226121717289482,0.8196922636666348,2020-03-15
Croatia,1.1177541854834732,0.8265450392619513,2020-03-20
Bulgaria,1.114371661784984,0.8142409345104906,2020-03-12
