region,initial_r_0,post_mitigation_r,inflection_date
USA,2.21678713810176,0.909010914745529,2020-03-18
NY,3.6587887552465084,0.8346997801742615,2020-03-13
NJ,2.5127310951016573,0.9275500144596475,2020-03-18
PA,2.405801233093144,0.9584980499395259,2020-03-23
CT,2.3729464360869463,0.8786044888231802,2020-03-23
PR,2.2925315517744136,0.8093546035835393,2020-03-17
MI,2.225637397307124,0.8379895094618681,2020-03-18
TN,2.1684504001701197,0.707515356303599,2020-03-13
LA,2.1126963327788424,0.8535637147438586,2020-03-15
IL,2.079297978679751,1.0154425739916735,2020-03-19
HI,2.051913875598086,0.5943779904306221,2020-03-17
WI,2.0422809998932054,0.8345569805328665,2020-03-15
AL,2.0377552980013496,0.9547883376547239,2020-03-18
MD,2.0120767313309442,0.9069692112452998,2020-03-27
GA,1.9450862753290405,0.9068821024161586,2020-03-18
ME,1.9204545454545452,0.7943181818181819,2020-03-15
MA,1.9081672038398394,0.8771664404209107,2020-03-29
DE,1.9007954867368497,0.9368309632607268,2020-03-24
NH,1.8681959699816746,0.975882443029722,2020-03-20
MN,1.8435314420513778,0.98068120653118,2020-03-31
NC,1.742884531890605,0.8909488418979804,2020-03-27
CO,1.736623946368072,0.9214892736835922,2020-03-17
DC,1.7349485295773541,0.9380163862612634,2020-03-26
TX,1.7314485897335823,0.9676785010455454,2020-03-18
IN,1.7300608964742472,1.0090901600855182,2020-03-21
RI,1.6902667595290612,0.9408633112393456,2020-03-27
OK,1.6848384620987402,0.8179239698580303,2020-03-15
AK,1.6748803827751195,0.4476375598086124,2020-03-15
MO,1.6697137149811896,0.9604118603420044,2020-03-19
SC,1.6661503770463009,0.9617593269553137,2020-03-19
KY,1.665128733967906,0.8865197932629808,2020-03-17
OH,1.6591232492736108,0.9453412943696327,2020-03-25
ID,1.6412679425837318,0.6046949760765552,2020-03-21
NM,1.6267913392797775,0.9381172553821816,2020-03-28
MS,1.5979667508336388,1.011140963366803,2020-03-19
CA,1.5817306271845362,0.9087024516975746,2020-03-26
FL,1.562329032189698,0.9347341808638141,2020-03-23
OR,1.5351674641148325,0.8447368421052632,2020-03-19
VA,1.463545759635906,0.9608371819641525,2020-03-31
NV,1.437413962647266,0.8842240232155891,2020-03-17
WA,1.4235129209165838,0.8372553503689556,2020-03-16
WV,1.3598086124401911,0.8014653110047847,2020-03-31
AZ,1.3586626177897947,1.0129650462435356,2020-03-17
NE,1.3233253588516745,0.8736842105263158,2020-03-20
VI,1.3111244019138755,0.47667464114832525,2020-03-20
VT,1.2074162679425835,0.6499401913875598,2020-03-15
KS,1.201578329038311,0.8361242295454996,2020-03-27
MT,1.1513157894736845,0.6181519138755982,2020-03-27
WY,1.1282296650717705,0.6755382775119618,2020-03-28
UT,1.0876794258373206,0.9123205741626795,2020-03-28
IA,1.0420807062510802,1.0213224955032523,2020-03-18
MP,0.9470095693779904,0.496590909090909,2020-03-20
ND,0.8959330143540669,0.9352272727272728,2020-03-28
AR,0.8511961722488038,0.8830741626794258,2020-03-18
SD,0.8035885167464114,0.9496112440191389,2020-03-25
GU,0.7960526315789473,0.6265550239234451,2020-03-20
