region,initial_r_0,post_mitigation_r,inflection_date
USA,2.284094114256,0.917992167634464,2020-03-17
NY,3.563742865970898,0.8851429657576761,2020-03-14
PA,2.5728866822313456,0.9472522719351659,2020-03-23
NJ,2.5283421181569223,0.9187093375466797,2020-03-18
CT,2.3211156312021686,0.8841042674711098,2020-03-23
PR,2.2844254581672883,0.8160372747705419,2020-03-17
MI,2.201374695231723,0.9046400757556524,2020-03-17
TN,2.188610303213708,0.7373613818546443,2020-03-14
IL,2.1198624027817266,0.9430738776061676,2020-03-19
LA,2.0934643948431333,0.8784594044191488,2020-03-15
WI,2.0506679940363455,0.8012191278836895,2020-03-16
MD,2.050008285514113,0.8971054333600731,2020-03-27
AL,2.035708063308098,0.8755367480124666,2020-03-18
GA,1.8983726866163573,0.9310438793310242,2020-03-19
NH,1.8913875598086123,0.8226375598086125,2020-03-20
MA,1.8904347767309564,0.9096186923466216,2020-03-29
MN,1.8840928204871275,0.9010849469839424,2020-03-30
DE,1.88385171984056,0.939472667245422,2020-03-24
MO,1.8594628846209678,0.9133598814208944,2020-03-19
IN,1.8032564178982442,0.9347469990817792,2020-03-21
TX,1.7878029383390812,0.9011957882442314,2020-03-19
DC,1.770752995701125,0.9246441829278998,2020-03-26
NC,1.7667946102942467,0.8896611906510082,2020-03-27
MS,1.7660743071622411,0.8868000472948637,2020-03-19
RI,1.7543737852408656,0.7926165806222947,2020-03-26
CO,1.721976434904932,0.9535778931738493,2020-03-17
OH,1.6936431678735153,0.93360544668454,2020-03-25
OK,1.6610460553163144,0.8456246343143364,2020-03-15
KY,1.6506965903235689,0.9082966373443335,2020-03-17
NM,1.6440191387559806,0.8985047846889953,2020-03-28
HI,1.6380382775119615,0.6540968899521531,2020-03-17
FL,1.623972372860373,0.8924371870631831,2020-03-23
SC,1.6049786094255978,0.9620175831395525,2020-03-19
AZ,1.5766395840762117,0.9188342573823681,2020-03-17
VA,1.5112601771755396,0.88910719324349,2020-03-30
OR,1.5066985645933013,0.8632476076555025,2020-03-19
NV,1.5066754617180336,0.8801429041006521,2020-03-17
CA,1.4865226887850351,0.9043832046513067,2020-03-26
AK,1.4639952153110052,0.45699760765550235,2020-03-15
ID,1.4161483253588516,0.6595992822966507,2020-03-21
WA,1.4139758220762468,0.8561431170298274,2020-03-16
WV,1.3275119617224878,0.8345992822966508,2020-03-31
VI,1.2887559808612439,0.5310107655502392,2020-03-20
VT,1.288516746411483,0.7595394736842105,2020-03-15
IA,1.2119440294899717,0.9642278560913495,2020-03-18
NE,1.1872605228754824,0.8095896262376991,2020-03-20
UT,1.1863636363636365,0.8818181818181818,2020-03-28
ME,1.1693779904306218,0.7092105263157895,2020-03-15
WY,1.164354066985646,0.5316686602870814,2020-03-28
KS,1.0808537276442058,0.8624382137090928,2020-03-26
ND,0.9729665071770336,0.7472188995215312,2020-03-28
AR,0.9564593301435407,0.7669557416267943,2020-03-18
MT,0.919976076555024,0.7301734449760766,2020-03-27
MP,0.9061004784688995,0.5558313397129186,2020-03-20
GU,0.7655502392344498,0.688755980861244,2020-03-20
SD,0.7157894736842104,0.8207236842105263,2020-03-25
