date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-27,,,,,,,,,67,40,80,67,40,80,67,40,80,1.34198223184
2020-02-28,,,,,,,,,67,40,80,134,80,160,134,80,160,1.33855679097
2020-02-29,,,,,,,,,67,40,80,202,120,240,202,120,240,1.3378005338
2020-03-01,,,,,,,,,67,40,80,269,160,320,269,160,320,1.33687767723
2020-03-02,,,,,,,,,67,40,80,336,200,400,336,200,400,1.33575158542
2020-03-03,,,,,,,,,67,40,80,403,240,480,403,240,480,1.33437751942
2020-03-04,,,,,,,,,67,40,80,470,280,560,470,280,560,1.33270077484
2020-03-05,,,,,,,,,67,40,80,538,320,640,538,320,640,1.33065433937
2020-03-06,,,,,,,,,67,40,80,605,360,720,605,360,720,1.32815592976
2020-03-07,,,,,,,,,153,95,201,757,455,921,757,455,921,1.32510424734
2020-03-08,,,,,,,,,152,95,199,909,550,1119,909,550,1119,1.32137431775
2020-03-09,,,,,,,,,156,98,205,1065,649,1323,1065,649,1323,1.3168119399
2020-03-10,,,,,,,,,166,105,220,1231,754,1542,1231,754,1542,1.31122772842
2020-03-11,,,,,,,,,187,120,251,1418,875,1792,1418,875,1792,1.30439225837
2020-03-12,,,,,,,,,219,143,298,1637,1019,2090,1637,1019,2090,1.29603566908
2020-03-13,,,,,,,,,242,161,331,1813,1140,2341,1880,1180,2421,1.28585758491
2020-03-14,,,,,,,,,259,174,353,2005,1274,2613,2139,1354,2773,1.27355485549
2020-03-15,,,,,,,,,277,189,379,2215,1424,2911,2417,1544,3151,1.25887180951
2020-03-16,,,,,,,,,297,206,408,2445,1590,3239,2713,1750,3559,1.24166672748
2020-03-17,,,,,,,,,319,226,443,2697,1776,3602,3033,1976,4002,1.22197219245
2020-03-18,,,,,,,,,341,246,473,2970,1983,3994,3374,2223,4474,1.20002078666
2020-03-19,,,,,,,,,359,266,483,3262,2210,4396,3733,2490,4956,1.17622425002
2020-03-20,,,,,,,,,375,284,489,3570,2455,4805,4108,2775,5445,1.15112106827
2020-03-21,,,,,,,,,390,300,502,3892,2715,5226,4497,3075,5946,1.12531689477
2020-03-22,1,1,,,,,,,404,314,515,4144,2934,5541,4901,3390,6461,1.09943092476
2020-03-23,0,1,,,,,,,417,323,527,4409,3162,5869,5318,3713,6987,1.07405087674
2020-03-24,0,1,,,,,,,428,330,534,4680,3394,6198,5746,4044,7521,1.04969940334
2020-03-25,0,1,,,,,,,436,337,547,4951,3627,6526,6182,4382,8068,1.02681489897
2020-03-26,1,2,,,,,,,443,344,555,5207,3850,6830,6625,4726,8622,1.00574321572
2020-03-27,0,2,,,,,,,449,349,561,5437,4056,7092,7075,5076,9182,0.986731323085
2020-03-28,0,2,,,,,,,454,356,577,5649,4251,7339,7529,5432,9759,0.969917475694
2020-03-29,1,3,,,,,,,458,359,591,5847,4437,7577,7986,5792,10350,0.955322883346
2020-03-30,2,5,,,,,,,460,363,596,6029,4610,7795,8446,6155,10946,0.942856674191
2020-03-31,1,6,,,,,,,462,367,597,6194,4771,7983,8908,6522,11542,0.932340459598
2020-04-01,0,6,,,,,,,463,371,595,6337,4916,8135,9370,6893,12136,0.923545757239
2020-04-02,0,6,,,,,,,463,374,591,6459,5044,8253,9833,7268,12726,0.916230486911
2020-04-03,7,13,,,,,,,463,378,586,6563,5156,8356,10296,7646,13311,0.91016469572
