country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,21918,22697,22005,24389,2020-04-16,3022,15.0,2020-09-01
Canada,,Quebec,5029,8125,5958,11159,2020-05-31,202,2.3,2020-09-01
US,CA,Los Angeles,2710,6765,4141,11239,2020-04-18,79,1.3,2020-09-01
US,IL,Cook,4010,6631,5033,8182,2020-05-13,140,1.6,2020-09-01
Canada,,Ontario,2536,3887,2798,6943,2020-05-04,120,4.8,2020-09-01
US,MI,Wayne,2651,3337,2805,4190,2020-04-22,171,3.5,2020-09-01
US,NY,Nassau,2145,2330,2183,2887,2020-04-07,338,,2020-09-01
US,NY,Suffolk,1935,2303,2006,3045,2020-05-06,226,,2020-09-01
US,PA,Philadelphia,1436,2258,1767,3021,2020-05-01,97,1.8,2020-09-01
US,MA,Middlesex,1720,2175,1831,2859,2020-04-25,201,5.1,2020-09-01
US,AZ,Maricopa,504,1932,922,3112,2020-05-08,34,1.5,2020-09-01
US,NJ,Essex,1722,1908,1784,2187,2020-04-22,137,4.0,2020-09-01
US,NJ,Bergen,1628,1828,1689,2171,2020-04-22,89,6.4,2020-09-01
US,FL,Miami-Dade,774,1549,1003,2716,2020-04-16,37,2.0,2020-09-01
US,NY,Westchester,1395,1536,1430,1772,2020-04-06,144,,2020-09-01
US,NJ,Hudson,1235,1412,1284,1640,2020-04-19,178,4.0,2020-09-01
US,MA,Suffolk,935,1105,987,1323,2020-04-25,106,6.5,2020-09-01
US,CA,Riverside,365,1045,542,1777,2020-04-27,23,1.1,2020-09-01
US,CA,Orange,185,823,401,1347,2020-05-21,14,1.4,2020-09-01
US,FL,Palm Beach,388,817,514,1638,2020-04-08,18,0.4,2020-09-01
US,CA,San Diego,296,762,428,1361,2020-04-22,24,,2020-09-01
US,WA,King,580,738,606,1004,2020-03-22,75,13.0,2020-09-01
US,TX,Dallas,271,694,447,1326,2020-06-02,16,0.9,2020-09-01
US,NV,Clark,365,611,451,1044,2020-04-12,25,3.5,2020-09-01
US,CA,San Bernardino,224,600,340,1079,2020-05-13,18,,2020-09-01
US,FL,Broward,346,584,417,963,2020-05-08,18,2.3,2020-09-01
US,LA,Orleans,513,576,540,641,2020-04-14,32,14.0,2020-09-01
US,TX,Harris,262,512,353,882,2020-04-28,14,,2020-09-01
US,FL,Hillsborough,93,418,186,647,2020-05-22,6,2.5,2020-09-01
US,TX,Tarrant,178,382,263,659,2020-05-28,11,,2020-09-01
Canada,,British Columbia,167,254,189,454,2020-04-13,11,,2020-09-01
Canada,,Alberta,151,228,177,345,2020-05-04,9,1.5,2020-09-01
US,CA,Santa Clara,146,181,158,222,2020-04-22,11,3.0,2020-09-01
US,CA,Alameda,102,143,120,193,2020-04-15,13,2.0,2020-09-01
US,NV,Washoe,66,138,84,283,2020-05-25,6,1.0,2020-09-01
US,TX,Bexar,78,127,95,197,2020-04-08,6,,2020-09-01
US,CA,Sacramento,61,76,68,99,2020-04-05,6,,2020-09-01
US,FL,Orange,45,64,50,104,2020-04-15,5,,2020-09-01
