date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-27,,,,,,,,,27,25,50,27,25,50,27,25,50
2020-02-28,,,,,,,,,27,25,50,54,50,100,54,50,100
2020-02-29,,,,,,,,,27,25,50,81,75,150,81,75,150
2020-03-01,,,,,,,,,27,25,50,107,100,200,107,100,200
2020-03-02,,,,,,,,,27,25,50,134,125,250,134,125,250
2020-03-03,,,,,,,,,27,25,50,161,150,300,161,150,300
2020-03-04,,,,,,,,,27,25,50,188,175,350,188,175,350
2020-03-05,,,,,,,,,27,25,50,215,200,400,215,200,400
2020-03-06,,,,,,,,,27,25,50,242,225,450,242,225,450
2020-03-07,,,,,,,,,58,49,100,300,274,550,300,274,550
2020-03-08,,,,,,,,,58,49,100,358,324,650,358,324,650
2020-03-09,,,,,,,,,59,50,102,417,375,751,417,375,751
2020-03-10,,,,,,,,,63,53,106,479,428,857,479,428,857
2020-03-11,,,,,,,,,70,57,116,549,486,973,549,486,973
2020-03-12,,,,,,,,,81,65,131,630,551,1103,630,551,1103
2020-03-13,,,,,,,,,89,70,141,692,596,1194,719,621,1244
2020-03-14,,,,,,,,,95,74,149,760,646,1292,814,696,1392
2020-03-15,,,,,,,,,101,78,156,834,699,1398,915,774,1548
2020-03-16,,,,,,,,,108,81,164,916,756,1512,1023,856,1712
2020-03-17,,,,,,,,,117,86,173,1006,818,1634,1140,943,1884
2020-03-18,,,,,,,,,125,91,182,1104,884,1766,1265,1034,2066
2020-03-19,,,,,,,,,133,95,191,1210,955,1906,1398,1130,2256
2020-03-20,,,,,,,,,140,99,198,1323,1029,2054,1538,1229,2454
2020-03-21,,,,,,,,,147,103,206,1444,1107,2209,1685,1332,2659
2020-03-22,1,1,,,,,,,154,106,216,1540,1164,2324,1840,1439,2874
2020-03-23,0,1,,,,,,,161,110,228,1643,1225,2452,2001,1550,3101
2020-03-24,0,1,,,,,,,167,114,239,1752,1289,2589,2168,1664,3340
2020-03-25,0,1,,,,,,,173,117,248,1862,1353,2731,2341,1781,3588
2020-03-26,0,1,,,,,,,177,120,256,1969,1416,2870,2519,1902,3843
2020-03-27,0,1,,,,,,,181,122,262,2070,1473,3001,2700,2025,4104
2020-03-28,0,1,,,,,,,185,124,270,2166,1528,3130,2885,2150,4373
2020-03-29,1,2,,,,,,,188,126,273,2259,1580,3254,3073,2276,4646
2020-03-30,2,4,,,,,,,190,127,276,2348,1630,3374,3263,2404,4922
2020-03-31,1,5,,,,,,,191,127,280,2431,1675,3490,3454,2532,5201
2020-04-01,0,5,,,,,,,192,128,282,2506,1717,3598,3646,2661,5482
2020-04-02,2,7,,,,,,,193,128,282,2574,1754,3698,3839,2789,5764
2020-04-03,0,7,,,,,,,193,128,282,2635,1787,3790,4033,2917,6046
2020-04-04,1,8,,,,,,,193,126,284,2688,1814,3876,4226,3044,6330
2020-04-05,0,8,,,,,,,193,124,286,2734,1836,3956,4419,3169,6615
2020-04-06,5,13,,,,,,,193,122,289,2773,1852,4030,4612,3292,6904
2020-04-07,0,13,,,,,,,193,121,290,2804,1862,4093,4805,3413,7194
2020-04-08,0,13,,,,,,,192,118,289,2829,1867,4143,4997,3532,7483
2020-04-09,0,13,,,,,,,192,116,292,2848,1866,4186,5189,3648,7774
2020-04-10,0,13,,,,,,,191,114,295,2861,1860,4226,5380,3763,8069
2020-04-11,0,13,,,,,,,190,112,298,2870,1850,4263,5570,3876,8366
2020-04-12,0,13,,,,,,,190,111,300,2875,1837,4293,5760,3987,8666
2020-04-13,0,13,,,,,,,189,109,304,2876,1820,4324,5949,4096,8969
2020-04-14,5,18,,,,,,,188,106,307,2875,1799,4354,6137,4203,9275
2020-04-15,2,20,,,,,,,188,104,309,2871,1776,4383,6325,4308,9583
2020-04-16,0,20,,,,,,,187,102,311,2866,1749,4412,6512,4410,9894
2020-04-17,3,23,,,,,,,186,100,314,2859,1721,4444,6698,4510,10207
2020-04-18,2,25,,,,,,,185,97,317,2851,1691,4478,6883,4608,10523
2020-04-19,2,27,,,,,,,185,95,320,2842,1660,4514,7068,4704,10843
2020-04-20,1,28,,,,,,,184,93,323,2833,1629,4551,7252,4798,11165
2020-04-21,4,32,,,,,,,183,91,324,2823,1598,4586,7435,4890,11489
2020-04-22,0,32,,,,,,,183,89,325,2813,1567,4621,7618,4980,11814
2020-04-23,3,35,,,,,,,182,88,328,2803,1536,4659,7800,5068,12141
2020-04-24,4,39,,,,,,,181,86,331,2792,1506,4698,7981,5154,12472
2020-04-25,2,41,,,,,,,180,84,333,2781,1475,4736,8161,5239,12805
2020-04-26,,,2,1,3,43,42,44,180,82,336,2770,1445,4774,8341,5321,13140
2020-04-27,,,2,1,3,45,43,47,179,81,337,2760,1415,4811,8519,5402,13476
2020-04-28,,,2,1,3,47,44,50,178,79,339,2749,1385,4846,8698,5482,13815
2020-04-29,,,2,1,3,49,45,53,177,77,341,2738,1356,4881,8875,5560,14156
2020-04-30,,,2,1,3,51,47,56,177,76,344,2726,1327,4916,9051,5636,14499
2020-05-01,,,2,1,3,53,48,59,176,74,346,2715,1300,4952,9227,5711,14845
2020-05-02,,,2,1,3,54,49,62,175,73,348,2704,1273,4986,9402,5784,15193
2020-05-03,,,2,1,3,56,50,65,174,71,350,2693,1246,5020,9576,5855,15542
2020-05-04,,,2,1,3,58,51,68,173,70,353,2682,1221,5052,9750,5926,15894
2020-05-05,,,2,1,4,60,52,71,173,68,355,2670,1196,5084,9923,5995,16249
2020-05-06,,,2,1,4,62,53,74,172,67,357,2659,1172,5116,10094,6062,16605
2020-05-07,,,2,1,4,64,54,77,171,66,359,2648,1148,5149,10266,6128,16963
2020-05-08,,,2,1,4,66,55,80,170,64,360,2636,1124,5182,10436,6193,17323
2020-05-09,,,2,1,4,68,56,83,169,63,362,2624,1102,5213,10605,6256,17684
2020-05-10,,,2,0,4,69,57,86,169,62,364,2613,1079,5244,10774,6319,18048
2020-05-11,,,2,0,4,71,58,89,168,60,366,2601,1058,5274,10942,6380,18413
2020-05-12,,,2,0,4,73,59,93,167,59,368,2589,1036,5305,11109,6439,18781
2020-05-13,,,2,0,4,75,60,96,166,58,369,2577,1015,5335,11275,6498,19149
2020-05-14,,,2,0,4,77,61,99,165,57,371,2565,995,5364,11440,6555,19520
2020-05-15,,,2,0,4,79,62,102,164,56,372,2553,975,5393,11604,6611,19891
2020-05-16,,,2,0,4,80,63,106,163,54,374,2540,955,5421,11768,6666,20265
2020-05-17,,,2,0,4,82,64,109,163,53,375,2528,936,5448,11930,6720,20640
2020-05-18,,,2,0,4,84,65,112,162,52,377,2515,916,5474,12092,6772,21016
2020-05-19,,,2,0,4,86,65,116,161,51,378,2503,898,5499,12252,6824,21393
2020-05-20,,,2,0,4,88,66,119,160,50,379,2490,879,5524,12412,6874,21772
2020-05-21,,,2,0,4,89,67,122,159,49,381,2477,861,5548,12571,6923,22152
2020-05-22,,,2,0,4,91,68,126,158,48,382,2463,843,5571,12729,6972,22534
2020-05-23,,,2,0,4,93,68,129,157,47,383,2450,825,5594,12886,7019,22916
2020-05-24,,,2,0,4,95,69,133,156,45,384,2436,808,5616,13042,7065,23300
2020-05-25,,,2,0,4,96,70,136,155,44,385,2423,790,5636,13197,7110,23684
2020-05-26,,,2,0,4,98,71,140,154,43,386,2409,773,5657,13351,7153,24070
2020-05-27,,,2,0,4,100,71,143,153,42,387,2395,756,5676,13503,7196,24456
2020-05-28,,,2,0,4,102,72,147,152,41,388,2381,740,5695,13655,7238,24843
2020-05-29,,,2,0,4,103,73,151,151,40,389,2366,723,5712,13806,7279,25232
2020-05-30,,,2,0,4,105,73,154,150,39,389,2352,707,5730,13956,7319,25621
2020-05-31,,,2,0,4,107,74,158,149,38,390,2337,691,5746,14105,7357,26010
2020-06-01,,,2,0,4,108,75,161,162,39,436,2336,677,5807,14266,7397,26446
2020-06-02,,,2,0,4,110,75,165,161,38,437,2335,663,5867,14427,7435,26883
2020-06-03,,,2,0,4,112,76,169,160,37,439,2335,648,5928,14587,7473,27321
2020-06-04,,,2,0,4,113,76,172,161,36,446,2335,634,5995,14748,7509,27767
2020-06-05,,,2,0,4,115,77,176,162,35,460,2339,620,6075,14910,7544,28226
2020-06-06,,,2,0,4,117,77,180,166,34,481,2347,606,6174,15076,7579,28707
2020-06-07,,,2,0,4,118,78,184,168,33,498,2358,592,6288,15244,7612,29204
2020-06-08,,,2,0,4,120,79,187,170,32,513,2372,579,6418,15414,7644,29717
2020-06-09,,,2,0,4,122,79,191,171,31,528,2388,565,6561,15585,7675,30244
