country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,53752,160293,88870,310502,2020-04-16,4591,1.2
US,NY,22009,40926,30387,54988,2020-04-16,3215,1.2
US,NJ,5914,16055,9974,25129,2020-04-22,397,1.2
US,MA,2730,11645,6407,20982,2020-04-19,302,1.1
US,MI,3155,9098,5133,19805,2020-04-22,238,1.9
US,IL,1875,8512,3388,16834,2020-04-08,154,1.1
US,CA,1689,7662,3213,18131,2020-04-22,139,1.2
US,PA,1793,6455,3139,16267,2020-04-21,266,2.1
US,CT,1865,6401,3394,10854,2020-04-20,204,1.1
US,LA,1707,6276,3042,9899,2020-04-14,129,1.4
US,MD,875,4600,1824,9933,2020-04-20,121,0.7
US,GA,907,3847,1547,14980,2020-04-07,100,5.6
US,FL,1055,3641,1642,10208,2020-04-23,94,5.2
US,OH,711,3424,1405,8403,2020-04-22,53,1.7
US,CO,684,3422,1385,6572,2020-04-24,122,3.8
US,IN,786,3106,1348,7223,2020-04-21,58,0.8
US,VA,437,2360,873,5793,2020-04-09,43,1.0
US,TX,638,2165,1078,6245,2020-04-23,48,2.0
US,AZ,273,1754,675,3694,2020-08-04,24,3.4
US,MN,244,1503,526,3952,2020-04-17,24,0.7
US,NC,305,1426,632,4233,2020-04-21,27,1.6
US,WA,737,1415,918,2862,2020-04-06,45,1.5
US,MO,281,1284,515,3136,2020-04-14,26,1.6
US,IA,112,1019,404,2091,2020-08-03,15,3.0
US,KY,205,992,375,2378,2020-04-07,20,2.4
US,RI,215,988,502,2386,2020-04-17,31,1.0
US,MS,221,986,406,2350,2020-04-21,14,0.8
US,OK,194,903,419,2286,2020-04-21,21,1.5
US,AL,209,738,440,1485,2020-04-21,20,
US,NV,205,736,363,1460,2020-04-07,26,1.0
US,DC,165,717,320,1474,2020-04-22,15,0.8
US,SC,166,678,288,1831,2020-04-22,16,0.8
US,DE,112,650,259,1438,2020-04-25,12,0.5
US,WI,266,626,422,1191,2020-04-05,20,3.7
US,KS,120,546,233,1539,2020-04-11,13,3.0
US,NM,93,476,200,1011,2020-04-22,13,0.7
US,TN,177,453,313,694,2020-04-14,15,0.9
US,PR,83,355,151,971,2020-04-09,9,0.7
US,OR,87,318,143,949,2020-04-09,11,3.0
US,NH,53,244,109,728,2020-04-09,8,
US,WV,32,242,95,724,2020-04-20,6,
US,UT,41,230,93,640,2020-04-14,5,1.5
US,NE,50,225,131,342,2020-04-23,9,
US,ME,47,222,142,359,2020-04-23,5,
US,AR,48,184,117,441,2020-04-16,4,2.0
US,ID,56,182,117,371,2020-04-15,6,1.0
US,VT,46,143,82,312,2020-04-16,4,0.5
US,SD,10,98,40,269,2020-04-07,2,
US,MT,14,73,42,154,2020-03-30,4,
US,WY,7,64,53,89,2020-04-22,4,
US,ND,16,62,40,109,2020-04-21,4,1.0
US,HI,13,54,43,96,2020-04-22,2,
US,MP,2,36,27,69,2020-05-01,1,
US,AK,9,33,27,53,2020-04-04,2,
US,GU,5,27,16,66,2020-04-11,1,
US,VI,3,16,13,23,2020-04-18,1,
US,AS,0,,,,,,
