date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,62,25,75,62,25,75,62,25,75
2020-03-04,,,,,,,,,62,25,75,123,50,150,123,50,150
2020-03-05,,,,,,,,,62,25,75,185,75,225,185,75,225
2020-03-06,,,,,,,,,62,25,75,246,100,300,246,100,300
2020-03-07,,,,,,,,,62,25,75,308,125,375,308,125,375
2020-03-08,,,,,,,,,62,25,75,370,150,450,370,150,450
2020-03-09,,,,,,,,,62,25,75,431,175,525,431,175,525
2020-03-10,,,,,,,,,62,25,75,493,200,600,493,200,600
2020-03-11,,,,,,,,,62,25,75,555,225,675,555,225,675
2020-03-12,,,,,,,,,128,70,161,683,295,836,683,295,836
2020-03-13,,,,,,,,,127,69,159,810,364,994,810,364,994
2020-03-14,,,,,,,,,129,73,161,939,437,1154,939,437,1154
2020-03-15,,,,,,,,,135,80,166,1074,518,1320,1074,518,1320
2020-03-16,,,,,,,,,148,94,181,1222,613,1500,1222,613,1500
2020-03-17,,,,,,,,,168,117,203,1390,730,1703,1390,730,1703
2020-03-18,,,,,,,,,180,133,216,1508,839,1843,1570,864,1918
2020-03-19,,,,,,,,,188,142,225,1635,956,1993,1758,1006,2143
2020-03-20,,,,,,,,,196,150,233,1769,1081,2150,1954,1156,2375
2020-03-21,,,,,,,,,203,161,242,1911,1218,2317,2157,1318,2617
2020-03-22,,,,,,,,,213,172,253,2062,1366,2494,2370,1491,2869
2020-03-23,,,,,,,,,221,180,265,2221,1522,2684,2591,1672,3134
2020-03-24,,,,,,,,,227,186,274,2386,1683,2883,2817,1858,3408
2020-03-25,,,,,,,,,231,189,281,2556,1848,3088,3049,2048,3688
2020-03-26,,,,,,,,,235,192,287,2730,2015,3300,3284,2240,3975
2020-03-27,,,,,,,,,239,196,293,2841,2141,3432,3524,2437,4267
2020-03-28,2,2,,,,,,,243,199,298,2957,2271,3571,3766,2636,4564
2020-03-29,0,2,,,,,,,245,201,303,3073,2399,3714,4012,2837,4867
2020-03-30,0,2,,,,,,,247,202,306,3185,2521,3854,4259,3040,5173
2020-03-31,1,3,,,,,,,249,204,309,3286,2631,3982,4508,3244,5482
2020-04-01,1,4,,,,,,,250,205,311,3368,2719,4090,4758,3450,5792
2020-04-02,1,5,,,,,,,251,207,313,3439,2793,4187,5009,3657,6105
2020-04-03,1,6,,,,,,,252,206,314,3502,2857,4276,5260,3864,6418
2020-04-04,0,6,,,,,,,252,205,316,3558,2913,4359,5512,4070,6733
2020-04-05,2,8,,,,,,,252,204,317,3607,2956,4434,5764,4274,7050
2020-04-06,1,9,,,,,,,252,203,316,3646,2986,4498,6016,4478,7366
2020-04-07,1,10,,,,,,,252,200,318,3677,3006,4551,6268,4678,7684
2020-04-08,2,12,,,,,,,251,197,319,3702,3017,4595,6519,4876,8002
2020-04-09,2,14,,,,,,,251,195,319,3721,3023,4634,6770,5071,8321
2020-04-10,1,15,,,,,,,250,190,321,3735,3021,4667,7020,5262,8641
2020-04-11,2,17,,,,,,,249,186,321,3745,3011,4695,7269,5449,8962
2020-04-12,0,17,,,,,,,248,181,322,3751,2994,4720,7517,5630,9284
2020-04-13,0,17,,,,,,,247,177,322,3753,2971,4738,7764,5808,9605
2020-04-14,3,20,,,,,,,246,173,322,3751,2941,4754,8010,5981,9926
2020-04-15,0,20,,,,,,,245,167,322,3748,2904,4767,8255,6149,10248
2020-04-16,1,21,,,,,,,244,160,322,3741,2859,4778,8499,6309,10570
2020-04-17,3,24,,,,,,,242,156,322,3733,2808,4787,8741,6465,10891
2020-04-18,0,24,,,,,,,241,152,322,3722,2754,4794,8983,6618,11212
2020-04-19,4,28,,,,,,,240,149,321,3710,2698,4800,9222,6768,11533
2020-04-20,5,33,,,,,,,238,146,321,3696,2639,4804,9460,6914,11854
2020-04-21,0,33,,,,,,,236,142,320,3680,2579,4807,9697,7057,12173
2020-04-22,5,38,,,,,,,235,140,319,3664,2518,4809,9931,7197,12492
2020-04-23,9,47,,,,,,,233,137,318,3646,2458,4808,10165,7334,12810
2020-04-24,3,50,,,,,,,231,134,317,3626,2397,4806,10396,7468,13127
2020-04-25,0,50,,,,,,,230,131,316,3606,2337,4802,10626,7600,13443
2020-04-26,,,3,2,4,53,52,54,228,128,315,3585,2280,4795,10854,7729,13757
2020-04-27,,,3,2,4,55,54,57,226,126,313,3563,2224,4787,11080,7855,14070
2020-04-28,,,3,2,4,58,56,60,224,123,312,3539,2170,4777,11304,7979,14381
2020-04-29,,,3,2,4,60,58,63,222,121,310,3515,2118,4765,11526,8100,14691
2020-04-30,,,3,1,4,63,60,66,220,118,309,3490,2069,4752,11746,8219,14999
2020-05-01,,,3,1,4,65,62,69,218,116,307,3465,2025,4737,11964,8335,15306
2020-05-02,,,2,1,4,68,63,73,216,113,305,3438,1983,4719,12180,8449,15610
2020-05-03,,,2,1,4,70,65,76,214,110,303,3411,1940,4701,12394,8559,15913
2020-05-04,,,2,1,4,73,67,79,212,106,301,3383,1897,4680,12605,8665,16213
2020-05-05,,,2,1,4,75,69,82,210,103,299,3355,1854,4658,12815,8769,16511
2020-05-06,,,2,1,4,77,71,85,207,100,296,3326,1811,4634,13022,8869,16807
2020-05-07,,,2,1,4,80,72,89,205,97,294,3296,1769,4609,13227,8966,17101
2020-05-08,,,2,1,4,82,74,92,203,94,292,3266,1726,4582,13430,9060,17392
2020-05-09,,,2,1,4,85,76,95,201,91,289,3235,1683,4554,13631,9152,17681
2020-05-10,,,2,1,4,87,77,98,198,88,287,3203,1640,4525,13829,9241,17967
