date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-09,,,,,,,,,151,100,200,151,100,200,151,100,200
2020-02-10,,,,,,,,,151,100,200,302,200,400,302,200,400
2020-02-11,,,,,,,,,151,100,200,453,300,600,453,300,600
2020-02-12,,,,,,,,,151,100,200,604,400,800,604,400,800
2020-02-13,,,,,,,,,151,100,200,755,500,1000,755,500,1000
2020-02-14,,,,,,,,,151,100,200,906,600,1200,906,600,1200
2020-02-15,,,,,,,,,151,100,200,1057,700,1400,1057,700,1400
2020-02-16,,,,,,,,,151,100,200,1208,800,1600,1208,800,1600
2020-02-17,,,,,,,,,151,100,200,1359,900,1800,1359,900,1800
2020-02-18,,,,,,,,,372,259,480,1731,1159,2280,1731,1159,2280
2020-02-19,,,,,,,,,371,259,479,2102,1419,2759,2102,1419,2759
2020-02-20,,,,,,,,,386,271,497,2488,1690,3255,2488,1690,3255
2020-02-21,,,,,,,,,417,295,534,2905,1985,3789,2905,1985,3789
2020-02-22,,,,,,,,,482,346,612,3387,2332,4401,3387,2332,4401
2020-02-23,,,,,,,,,583,426,733,3969,2759,5133,3969,2759,5133
2020-02-24,,,,,,,,,660,488,825,4478,3147,5757,4629,3247,5957
2020-02-25,,,,,,,,,724,540,899,5051,3587,6456,5353,3787,6856
2020-02-26,,,,,,,,,796,601,983,5696,4089,7239,6149,4389,7839
2020-02-27,,,,,,,,,881,674,1079,6426,4664,8117,7030,5064,8917
2020-02-28,,,,,,,,,987,765,1198,7262,5330,9115,8017,5830,10115
2020-02-29,,,,,,,,,1097,861,1322,8208,6091,10236,9114,6691,11436
2020-03-01,,,,,,,,,1209,960,1445,9266,6952,11480,10323,7652,12880
2020-03-02,,,,,,,,,1326,1066,1572,10441,7918,12852,11649,8718,14452
2020-03-03,,,,,,,,,1455,1183,1711,11745,9001,14362,13104,9901,16162
2020-03-04,1,1,,,,,,,1599,1316,1864,12972,10058,15745,14703,11218,18025
2020-03-05,0,1,,,,,,,1756,1461,2029,14357,11261,17295,16459,12680,20053
2020-03-06,0,1,,,,,,,1923,1618,2202,15894,12608,19001,18382,14298,22255
2020-03-07,0,1,,,,,,,2102,1787,2386,17579,14099,20852,20484,16085,24641
2020-03-08,0,1,,,,,,,2295,1970,2582,19392,15723,22822,22778,18056,27223
2020-03-09,0,1,,,,,,,2504,2170,2793,21313,17467,24883,25283,20226,30016
2020-03-10,1,2,,,,,,,2731,2386,3020,23385,19366,27078,28014,22613,33035
2020-03-11,1,3,,,,,,,2975,2619,3262,25637,21444,29441,30989,25232,36297
2020-03-12,1,4,,,,,,,3237,2867,3520,28077,23710,31978,34226,28099,39816
2020-03-13,0,4,,,,,,,3517,3130,3796,30713,26166,34695,37743,31230,43612
2020-03-14,1,5,,,,,,,3817,3409,4090,33544,28809,37587,41560,34639,47701
2020-03-15,1,6,,,,,,,4137,3701,4406,36584,31649,40671,45698,38341,52107
2020-03-16,1,7,,,,,,,4477,4005,4743,39852,34695,43969,50175,42347,56849
2020-03-17,5,12,,,,,,,4834,4317,5102,43360,37947,47499,55008,46665,61951
2020-03-18,1,13,,,,,,,5206,4634,5486,47110,41397,51274,60214,51299,67436
2020-03-19,5,18,,,,,,,5589,4905,5984,51101,44986,55395,65804,56205,73419
2020-03-20,5,23,,,,,,,5978,5170,6558,55323,48695,59924,71782,61375,79977
2020-03-21,1,24,,,,,,,6365,5444,7167,59765,52521,64889,78147,66820,87144
2020-03-22,6,30,,,,,,,6739,5652,7767,64401,56387,70270,84885,72472,94910
2020-03-23,9,39,,,,,,,7089,5792,8353,69196,60209,76041,91974,78265,103263
2020-03-24,11,50,,,,,,,7406,5924,8870,74098,63963,82118,99380,84190,112133
2020-03-25,15,65,,,,,,,7681,5974,9298,79047,67551,88395,107061,90164,121430
2020-03-26,16,81,,,,,,,7907,5996,9674,83979,70928,94807,114969,96161,131104
2020-03-27,13,94,,,,,,,8084,5999,10064,88827,74060,101351,123053,102160,141167
2020-03-28,16,110,,,,,,,8213,5943,10418,93522,76874,107973,131265,108104,151584
2020-03-29,14,124,,,,,,,8297,5883,10676,98002,79347,114559,139562,113987,162259
2020-03-30,22,146,,,,,,,8342,5792,10883,102206,81438,121036,147904,119780,173142
2020-03-31,27,173,,,,,,,8354,5689,11030,106083,83122,127322,156258,125469,184171
2020-04-01,26,199,,,,,,,8338,5605,11094,109588,84409,133314,164596,131075,195264
2020-04-02,39,238,,,,,,,8301,5573,11189,112683,85349,139017,172897,136649,206452
2020-04-03,27,265,,,,,,,8246,5518,11124,115340,85962,144157,181144,142167,217576
2020-04-04,24,289,,,,,,,8177,5334,11152,117539,86126,148752,189321,147502,228728
2020-04-05,59,348,,,,,,,8098,5202,11095,119273,85884,152679,197419,152704,239822
2020-04-06,32,380,,,,,,,8011,5044,11082,120545,85276,155994,205431,157749,250904
2020-04-07,52,432,,,,,,,7918,4913,11080,121374,84396,158721,213349,162662,261984
2020-04-08,63,495,,,,,,,7821,4772,11176,121789,83244,161027,221170,167435,273159
2020-04-09,49,544,,,,,,,7721,4580,11206,121830,81851,162936,228891,172016,284365
2020-04-10,39,583,,,,,,,7620,4469,11235,121542,80325,164497,236511,176486,295600
2020-04-11,21,604,,,,,,,7518,4363,11271,120976,78689,165705,244029,180850,306871
2020-04-12,36,640,,,,,,,7415,4242,11221,120178,76988,166508,251444,185093,318092
2020-04-13,74,714,,,,,,,7314,4109,11194,119195,75214,167027,258758,189202,329286
2020-04-14,53,767,,,,,,,7213,3987,11152,118066,73409,167296,265971,193190,340437
2020-04-15,93,860,,,,,,,7113,3840,11043,116826,71560,167309,273084,197030,351480
2020-04-16,96,956,,,,,,,7015,3684,11020,115503,69640,167235,280100,200715,362499
2020-04-17,81,1037,,,,,,,6919,3541,10987,114121,67607,167034,287019,204256,373485
2020-04-18,103,1140,,,,,,,6825,3403,10991,112700,65492,166901,293843,207660,384476
2020-04-19,37,1177,,,,,,,6732,3269,10938,111254,63427,166686,300575,210929,395414
2020-04-20,48,1225,,,,,,,6641,3148,10953,109798,61373,166544,307217,214078,406366
2020-04-21,57,1282,,,,,,,6553,3033,10966,108339,59362,166428,313770,217111,417331
2020-04-22,139,1421,,,,,,,6466,2934,10977,106887,57382,166324,320236,220045,428308
2020-04-23,112,1533,,,,,,,6381,2815,10987,105447,55425,166135,326617,222861,439294
2020-04-24,88,1621,,,,,,,6298,2702,10995,104024,53546,165924,332915,225563,450289
2020-04-25,68,1689,,,,,,,6217,2607,10989,102622,51685,165678,339133,228171,461277
2020-04-26,,,81,53,111,1770,1742,1800,6138,2518,11001,101243,49839,165408,345271,230690,472278
2020-04-27,,,81,52,111,1851,1794,1911,6061,2427,10996,99888,48024,165183,351332,233117,483274
2020-04-28,,,80,50,110,1931,1845,2020,5986,2345,10991,98561,46260,164979,357318,235463,494264
2020-04-29,,,79,49,111,2010,1894,2131,5912,2260,10984,97260,44532,164812,363230,237723,505248
2020-04-30,,,78,47,112,2088,1942,2242,5840,2178,10927,95986,42870,164695,369070,239901,516174
2020-05-01,,,77,46,112,2165,1988,2354,5770,2099,10809,94741,41285,164484,374840,242001,526983
2020-05-02,,,76,44,113,2241,2032,2466,5701,2018,10792,93523,39762,164290,380541,244019,537774
2020-05-03,,,75,43,113,2317,2076,2578,5634,1938,10799,92332,38297,164097,386175,245957,548573
2020-05-04,,,74,42,113,2391,2119,2691,5568,1861,10805,91168,36889,163964,391743,247818,559378
2020-05-05,,,73,41,112,2464,2160,2803,5504,1787,10810,90031,35527,163822,397247,249606,570187
2020-05-06,,,72,39,112,2536,2200,2914,5441,1716,10815,88919,34211,163671,402688,251322,581002
2020-05-07,,,71,38,111,2607,2239,3024,5380,1648,10818,87832,32925,163512,408068,252970,591819
2020-05-08,,,70,37,111,2678,2276,3135,5319,1583,10821,86771,31692,163346,413387,254554,602639
2020-05-09,,,69,35,110,2747,2311,3245,5260,1525,10823,85733,30515,163173,418648,256079,613462
2020-05-10,,,68,34,110,2815,2345,3354,5203,1469,10798,84718,29377,162982,423851,257549,624259
2020-05-11,,,67,32,110,2882,2378,3464,5146,1416,10785,83726,28275,162766,428997,258965,635043
2020-05-12,,,66,31,110,2949,2410,3573,5091,1363,10781,82755,27211,162551,434088,260329,645824
2020-05-13,,,66,30,110,3015,2440,3683,5037,1302,10776,81806,26168,162337,439124,261631,656600
2020-05-14,,,65,29,110,3079,2470,3792,4983,1257,10771,80877,25166,162123,444108,262889,667371
2020-05-15,,,64,28,110,3143,2498,3902,4931,1215,10766,79968,24203,161962,449039,264104,678136
2020-05-16,,,63,27,110,3206,2525,4012,4880,1173,10748,79079,23277,161902,453919,265278,688884
2020-05-17,,,62,26,110,3268,2551,4122,4830,1133,10738,78207,22392,161848,458749,266412,699621
2020-05-18,,,61,25,110,3330,2577,4232,4780,1095,10727,77354,21549,161776,463529,267507,710348
2020-05-19,,,61,24,110,3391,2601,4342,4732,1058,10705,76518,20747,161675,468261,268565,721052
2020-05-20,,,60,23,110,3450,2625,4452,4685,1022,10688,75698,19982,161553,472946,269588,731740
2020-05-21,,,59,22,110,3510,2647,4562,4638,987,10677,74895,19253,161415,477584,270576,742416
2020-05-22,,,58,21,110,3568,2669,4671,4592,954,10665,74107,18559,161262,482176,271530,753081
2020-05-23,,,58,21,109,3626,2690,4779,4547,921,10653,73335,17898,161094,486722,272452,763733
2020-05-24,,,57,20,108,3683,2711,4887,4502,889,10640,72577,17262,160911,491225,273341,774372
2020-05-25,,,56,19,108,3739,2730,4995,4459,854,10626,71833,16647,160739,495684,274196,784998
2020-05-26,,,56,18,109,3795,2749,5103,4416,821,10612,71103,16051,160566,500099,275017,795609
2020-05-27,,,55,17,109,3850,2767,5211,4374,789,10597,70385,15477,160382,504473,275806,806205
2020-05-28,,,54,17,109,3905,2784,5319,4332,758,10581,69681,14933,160187,508805,276565,816786
2020-05-29,,,54,16,109,3958,2801,5427,4291,729,10565,68988,14404,159981,513096,277294,827351
2020-05-30,,,53,15,109,4012,2817,5535,4251,704,10549,68308,13894,159764,517347,277999,837899
2020-05-31,,,53,15,109,4064,2832,5644,4211,678,10531,67639,13399,159547,521558,278677,848430
2020-06-01,,,52,14,109,4116,2847,5752,4586,699,11860,67395,12965,160669,526144,279377,860290
2020-06-02,,,51,14,108,4168,2861,5859,4544,675,11835,67159,12544,161777,530688,280052,872125
2020-06-03,,,51,13,108,4219,2875,5967,4525,651,11873,66952,12137,162945,535213,280703,883997
2020-06-04,,,50,13,108,4269,2888,6075,4530,633,12027,66797,11749,164284,539743,281337,896023
2020-06-05,,,50,12,108,4319,2900,6183,4582,611,12332,66741,11372,165939,544324,281948,908354
2020-06-06,,,49,12,108,4368,2912,6290,4683,590,12926,66832,11008,168200,549007,282538,921280
2020-06-07,,,49,11,108,4417,2924,6398,4748,570,13364,67033,10657,170911,553755,283109,934644
2020-06-08,,,48,11,108,4465,2936,6505,4787,553,13682,67318,10320,173953,558543,283662,948325
2020-06-09,,,48,10,108,4513,2947,6612,4831,535,14028,67690,10001,177355,563373,284198,962352
