date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-14,,,,,,,,,161,100,300,161,100,300,161,100,300
2020-02-15,,,,,,,,,161,100,300,322,200,600,322,200,600
2020-02-16,,,,,,,,,161,100,300,483,300,900,483,300,900
2020-02-17,,,,,,,,,161,100,300,643,400,1200,643,400,1200
2020-02-18,,,,,,,,,161,100,300,804,500,1500,804,500,1500
2020-02-19,,,,,,,,,161,100,300,965,600,1800,965,600,1800
2020-02-20,,,,,,,,,161,100,300,1126,700,2100,1126,700,2100
2020-02-21,,,,,,,,,161,100,300,1287,800,2400,1287,800,2400
2020-02-22,,,,,,,,,161,100,300,1448,900,2700,1448,900,2700
2020-02-23,,,,,,,,,455,299,838,1903,1199,3538,1903,1199,3538
2020-02-24,,,,,,,,,454,298,834,2356,1498,4372,2356,1498,4372
2020-02-25,,,,,,,,,479,317,879,2836,1815,5250,2836,1815,5250
2020-02-26,,,,,,,,,532,356,971,3368,2171,6221,3368,2171,6221
2020-02-27,,,,,,,,,642,436,1162,4010,2608,7382,4010,2608,7382
2020-02-28,,,,,,,,,813,561,1458,4823,3169,8840,4823,3169,8840
2020-02-29,,,,,,,,,949,661,1689,5611,3731,10228,5772,3831,10528
2020-03-01,,,,,,,,,1071,753,1891,6521,4385,11818,6843,4585,12418
2020-03-02,,,,,,,,,1221,868,2131,7581,5153,13648,8064,5453,14548
2020-03-03,,,,,,,,,1404,1010,2419,8825,6063,15766,9468,6463,16966
2020-03-04,,,,,,,,,1637,1190,2788,10301,7153,18254,11105,7653,19754
2020-03-05,,,,,,,,,1889,1385,3172,12029,8439,21125,12995,9039,22925
2020-03-06,,,,,,,,,2157,1594,3560,14025,9933,24385,15151,10633,26485
2020-03-07,,,,,,,,,2456,1829,3974,16320,11662,28058,17607,12462,30458
2020-03-08,,,,,,,,,2798,2098,4427,18957,13661,32185,20405,14561,34885
2020-03-09,1,1,,,,,,,3193,2409,5044,21695,15771,36391,23598,16971,39928
2020-03-10,0,1,,,,,,,3634,2755,5683,24875,18228,41240,27232,19727,45611
2020-03-11,0,1,,,,,,,4117,3134,6398,28513,21045,46759,31349,22861,52008
2020-03-12,0,1,,,,,,,4648,3525,7190,32628,24215,52977,35996,26387,59197
2020-03-13,0,1,,,,,,,5230,3954,7999,37216,27733,59814,41226,30341,67196
2020-03-14,0,1,,,,,,,5865,4390,8855,42268,31561,67212,47091,34731,76051
2020-03-15,0,1,,,,,,,6546,4838,9602,47866,35738,75124,53637,39569,85652
2020-03-16,3,4,,,,,,,7264,5324,10319,54058,40309,83553,60901,44894,95970
2020-03-17,1,5,,,,,,,8006,5831,11169,60844,45273,92591,68907,50726,107139
2020-03-18,3,8,,,,,,,8763,6345,11850,68202,50608,102022,77670,57072,118988
2020-03-19,1,9,,,,,,,9518,6846,12631,76082,56265,111866,87188,63918,131619
2020-03-20,3,12,,,,,,,10252,7306,13175,84446,62185,121869,97440,71225,144794
