country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
India,,,12573,131329,54606,276051,2020-06-16,2003,4.5,2020-10-01
Brazil,,,47748,125165,76866,193151,2020-06-04,1473,0.8,2020-10-01
Mexico,,,19747,77817,49375,105265,2020-06-03,1092,1.0,2020-10-01
United Kingdom,,,42373,47426,43560,50592,2020-04-21,1172,6.9,2020-10-01
Italy,,,34514,35625,34588,36744,2020-03-29,984,14.9,2020-10-01
France,,,29606,30572,29654,34238,2020-04-15,1438,33.2,2020-10-01
Pakistan,,,3229,30526,13517,61103,2020-08-27,318,2.3,2020-10-01
Spain,,,27136,27815,27171,30201,2020-04-02,961,,2020-10-01
Peru,,,7461,24682,14499,36085,2020-06-14,380,1.0,2020-10-01
Russia,,,7650,22803,12521,39598,2020-05-29,232,1.0,2020-10-01
Chile,,,3841,22085,15007,32006,2020-06-08,627,1.0,2020-10-01
Colombia,,,1955,19034,10792,25204,2020-09-08,223,3.3,2020-10-01
South Africa,,,1737,18051,9986,25765,2020-08-31,200,3.2,2020-10-01
Iran,,,9272,17089,11404,24142,2020-04-04,158,1.6,2020-10-01
Germany,,,8875,10576,9080,14741,2020-04-15,510,10.2,2020-10-01
Egypt,,,1938,10536,5673,17532,2020-09-04,101,1.1,2020-10-01
Canada,,,8361,10484,8957,13309,2020-04-16,251,3.5,2020-10-01
Bangladesh,,,1343,10017,5484,15729,2020-08-22,96,2.5,2020-10-01
Belgium,,,9683,9947,9716,10463,2020-04-10,496,41.8,2020-10-01
Indonesia,,,2339,8602,4175,16318,2020-09-29,81,1.3,2020-10-01
Saudi Arabia,,,1139,7889,5107,12218,2020-08-28,79,1.6,2020-10-01
Argentina,,,948,7152,3047,12582,2020-09-22,89,2.5,2020-10-01
Netherlands,,,6097,6587,6162,7353,2020-04-07,234,42.8,2020-10-01
Sweden,,,5053,6486,5489,8279,2020-04-21,185,7.5,2020-10-01
Ecuador,,,4087,6011,4491,10613,2020-05-10,410,1.1,2020-10-01
Bolivia,,,697,5763,3200,8516,2020-08-25,60,3.3,2020-10-01
Turkey,,,4882,5739,4957,8464,2020-04-19,127,5.6,2020-10-01
China,,,4638,4650,4638,4711,2020-04-17,1290,,2020-10-01
Ukraine,,,976,3223,1638,4973,2020-06-17,31,1.0,2020-10-01
Poland,,,1316,2968,1772,4417,2020-04-24,40,0.6,2020-10-01
Romania,,,1473,2445,1736,3694,2020-05-08,35,1.0,2020-10-01
Nigeria,,,475,2347,873,4187,2020-06-16,31,3.5,2020-10-01
Philippines,,,1116,2262,1256,4017,2020-04-12,50,1.9,2020-10-01
Switzerland,,,1956,2080,1972,2463,2020-04-04,75,,2020-10-01
Algeria,,,811,1921,945,5346,2020-04-09,30,1.3,2020-10-01
Portugal,,,1524,1895,1618,2503,2020-04-03,37,32.0,2020-10-01
Ireland,,,1714,1819,1727,2230,2020-04-24,220,14.0,2020-10-01
Moldova,,,444,1560,970,2234,2020-06-13,13,1.1,2020-10-01
Honduras,,,343,1464,700,2601,2020-06-10,19,1.9,2020-10-01
Dominican Republic,,,635,1279,761,2673,2020-04-12,38,4.0,2020-10-01
Panama,,,475,1248,641,2279,2020-06-06,16,1.6,2020-10-01
Japan,,,935,1193,941,1747,2020-05-04,49,,2020-10-01
Belarus,,,331,819,457,1857,2020-06-18,7,0.7,2020-10-01
Hungary,,,568,796,607,1159,2020-04-24,23,13.0,2020-10-01
Austria,,,688,750,704,921,2020-04-08,30,21.0,2020-10-01
Denmark,,,600,684,623,857,2020-04-04,22,8.0,2020-10-01
Kuwait,,,308,629,384,1190,2020-05-30,11,3.5,2020-10-01
Bulgaria,,,190,612,330,953,2020-06-05,12,0.8,2020-10-01
United Arab Emirates,,,298,397,329,596,2020-05-10,13,2.3,2020-10-01
Finland,,,326,373,332,503,2020-04-21,43,,2020-10-01
Israel,,,303,369,321,509,2020-04-18,13,,2020-10-01
Czechia,,,334,360,346,395,2020-04-14,18,10.0,2020-10-01
Serbia,,,258,335,278,477,2020-04-01,12,6.0,2020-10-01
South Korea,,,280,315,283,380,2020-03-02,11,,2020-10-01
Norway,,,244,270,253,312,2020-04-20,16,8.0,2020-10-01
Morocco,,,213,240,222,293,2020-03-27,12,,2020-10-01
Greece,,,188,226,202,284,2020-04-03,10,4.0,2020-10-01
Malaysia,,,121,148,137,173,2020-03-29,8,,2020-10-01
Croatia,,,107,136,116,190,2020-04-19,8,,2020-10-01
Luxembourg,,,110,121,112,144,2020-04-11,8,,2020-10-01
Slovenia,,,109,121,111,147,2020-04-07,6,,2020-10-01
Lithuania,,,76,116,87,185,2020-04-10,6,,2020-10-01
Australia,,,102,109,102,139,2020-04-23,8,,2020-10-01
Cuba,,,85,100,90,121,2020-04-24,6,2.0,2020-10-01
Estonia,,,69,78,75,81,2020-04-02,6,,2020-10-01
Latvia,,,30,36,33,43,2020-04-21,4,,2020-10-01
Slovakia,,,28,30,28,32,2020-04-15,4,,2020-10-01
Cyprus,,,19,22,21,24,2020-03-30,2,,2020-10-01
Malta,,,9,12,10,13,2020-05-29,2,,2020-10-01
Iceland,,,10,11,10,12,2020-03-15,5,,2020-10-01
