country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1083,830,1425
US,TX,,197.979911324,148,257
US,FL,,166.489521644,117,224
US,CA,,159.232004463,129,226
US,GA,,58.5282168458,36,92
US,AZ,,54.1365293561,37,73
US,SC,,36.6652404723,25,48
US,LA,,31.2346675988,16,53
US,MS,,27.2749365535,16,41
US,NC,,24.5353407758,15,37
US,OH,,22.9977996582,9,41
US,AL,,21.5625845882,14,31
US,IL,,20.8890152711,6,44
US,TN,,18.8991647921,12,26
US,NV,,16.6539868534,11,24
US,VA,,16.6317800956,5,36
US,PA,,16.0818744285,2,35
US,MA,,14.6112114985,2,33
US,IN,,14.2549696287,2,33
US,WA,,13.3715637489,4,26
US,MD,,12.3518667416,2,29
US,NY,,9.88567578224,0,57
US,AR,,9.02967083691,6,13
US,MO,,9.02141942471,4,16
US,MI,,9.02002002422,1,22
US,PR,,8.46584829392,5,13
US,MN,,7.82023713149,2,18
US,NJ,,7.40905494129,0,22
US,IA,,7.40750649191,2,14
US,OK,,7.36922799648,4,11
US,WI,,7.20753337405,3,13
US,CO,,6.34053860561,1,16
US,ID,,6.18435949444,4,9
US,KY,,6.02139079884,2,11
US,OR,,5.25965572558,3,8
US,NM,,4.82556678878,2,9
US,UT,,4.5134177414,2,7
US,KS,,3.76165932739,1,7
US,WV,,3.27589848625,1,6
US,NE,,2.49375109121,1,5
US,CT,,1.95102533001,0,6
US,MT,,1.74805811486,1,3
US,RI,,1.41710727603,0,4
US,HI,,1.3958630728,0,3
US,NH,,1.38734856386,0,4
US,ND,,1.27962132638,0,3
US,SD,,1.25277739672,0,3
US,DE,,1.20198723921,0,3
US,DC,,0.862894626578,0,3
US,AK,,0.367681470474,0,1
US,ME,,0.2763883149,0,1
US,WY,,0.237110017148,0,1
US,VT,,0.117144956286,0,1
US,VI,,0.0964522125682,0,1
US,GU,,0.0207334553393,0,1
US,MP,,0.00729405661085,0,1
US,AS,,,,
