country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,637,452,867
US,CA,,65,34,102
US,IL,,49,31,62
US,NJ,,47,18,68
US,NY,,41,6,122
US,FL,,36,21,53
US,MA,,34,19,55
US,PA,,33,15,54
US,TX,,31,20,42
US,GA,,30,16,43
US,AZ,,25,17,32
US,OH,,23,10,33
US,MD,,19,8,27
US,IN,,18,7,31
US,MN,,14,6,19
US,NC,,13,7,18
US,LA,,13,6,25
US,MI,,12,4,22
US,CT,,11,4,19
US,AL,,10,6,15
US,VA,,10,3,17
US,WI,,8,4,12
US,MS,,8,3,14
US,CO,,8,2,15
US,RI,,7,4,11
US,SC,,7,4,11
US,TN,,7,4,10
US,MO,,7,3,11
US,WA,,7,2,15
US,AR,,5,3,8
US,IA,,5,2,9
US,NM,,5,2,9
US,KY,,4,2,7
US,NE,,4,2,6
US,NV,,4,1,6
US,NH,,3,1,6
US,DC,,3,1,5
US,DE,,2,1,5
US,UT,,2,1,4
US,KS,,2,0,4
US,OK,,2,0,3
US,OR,,1,0,3
US,SD,,1,0,3
US,ND,,1,0,2
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,ME,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,PR,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WV,,0,0,1
US,WY,,0,0,1
US,AS,,,,
