country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,127414,184870,153759,235341,2020-04-29,2620,1.8,2020-10-01
US,NY,,32032,33511,32101,38743,2020-04-07,1077,1.5,2020-10-01
US,NJ,,15035,16392,15220,17983,2020-06-25,1796,7.2,2020-10-01
US,CA,,6082,13884,8464,24519,2020-04-22,139,1.0,2020-10-01
US,IL,,6923,9799,7529,13930,2020-05-13,191,5.5,2020-10-01
US,MA,,8053,9342,8229,11738,2020-04-19,302,-4.3,2020-10-01
US,PA,,6649,8591,6867,13100,2020-05-05,341,3.9,2020-10-01
US,FL,,3505,8409,4855,16323,2020-04-23,94,1.1,2020-10-01
US,MI,,6193,7421,6274,10534,2020-04-22,241,4.6,2020-10-01
US,TX,,2455,6949,3574,14194,2020-05-14,63,1.5,2020-10-01
US,GA,,2805,6285,3650,10748,2020-04-07,100,2.2,2020-10-01
US,AZ,,1645,5005,2800,8207,2020-06-24,71,0.9,2020-10-01
US,OH,,2863,4786,3168,8430,2020-04-29,138,1.0,2020-10-01
US,CT,,4322,4732,4395,5579,2020-04-20,204,52.0,2020-10-01
US,LA,,3221,4509,3437,6541,2020-04-14,129,2.9,2020-10-01
US,MD,,3190,4464,3421,6701,2020-05-02,171,3.9,2020-10-01
US,IN,,2640,3786,2777,6739,2020-05-06,166,3.0,2020-10-01
US,NC,,1380,3158,1767,6448,2020-06-22,55,1.0,2020-10-01
US,VA,,1763,2836,1886,5236,2020-05-28,57,1.3,2020-10-01
US,AL,,950,2679,1388,4465,2020-05-12,32,1.1,2020-10-01
US,MN,,1476,2463,1646,4341,2020-06-10,39,4.2,2020-10-01
US,CO,,1690,2335,1742,4186,2020-04-24,122,3.3,2020-10-01
US,MS,,1073,2253,1334,3714,2020-06-22,40,1.1,2020-10-01
US,SC,,739,2248,1088,4214,2020-04-29,39,1.1,2020-10-01
US,WA,,1332,2081,1465,3480,2020-04-06,45,1.8,2020-10-01
US,TN,,604,1875,836,3613,2020-06-12,25,1.3,2020-10-01
US,MO,,1005,1513,1073,2784,2020-06-18,36,17.0,2020-10-01
US,WI,,784,1475,924,2917,2020-05-27,22,1.4,2020-10-01
US,RI,,950,1344,1041,1888,2020-04-17,31,4.0,2020-10-01
US,NV,,507,1189,647,2051,2020-04-07,26,3.3,2020-10-01
US,KY,,565,1040,635,2111,2020-05-19,20,1.6,2020-10-01
US,IA,,716,945,753,1489,2020-05-20,26,2.8,2020-10-01
US,AR,,270,930,401,1784,2020-06-18,11,1.6,2020-10-01
US,NM,,497,861,560,1607,2020-05-24,15,2.0,2020-10-01
US,DC,,551,692,578,995,2020-05-08,19,,2020-10-01
US,DE,,509,669,532,1090,2020-06-23,69,4.5,2020-10-01
US,OK,,387,645,418,1544,2020-04-21,21,4.0,2020-10-01
US,NH,,371,635,416,1151,2020-05-07,22,1.5,2020-10-01
US,OR,,207,520,250,1116,2020-04-09,11,1.3,2020-10-01
US,NE,,274,511,337,825,2020-06-11,21,0.8,2020-10-01
US,UT,,172,510,221,1344,2020-06-12,8,1.0,2020-10-01
US,KS,,273,413,288,876,2020-04-11,13,,2020-10-01
US,PR,,153,209,161,373,2020-04-09,9,,2020-10-01
US,ID,,92,190,109,341,2020-04-15,6,2.0,2020-10-01
US,SD,,91,169,107,301,2020-05-29,5,,2020-10-01
US,ME,,105,145,113,239,2020-06-02,5,,2020-10-01
US,WV,,93,120,98,177,2020-04-20,6,,2020-10-01
US,ND,,79,108,88,152,2020-05-06,6,,2020-10-01
US,VT,,56,76,58,111,2020-04-16,4,,2020-10-01
US,MT,,22,49,24,114,2020-03-30,4,,2020-10-01
US,AK,,14,37,14,103,2020-06-26,2,,2020-10-01
US,WY,,20,34,24,64,2020-04-22,4,,2020-10-01
US,HI,,18,25,19,38,2020-04-27,2,,2020-10-01
US,VI,,6,10,6,17,2020-05-12,1,,2020-10-01
US,GU,,5,7,5,16,2020-04-11,1,,2020-10-01
US,MP,,2,3,2,8,2020-04-07,1,,2020-10-01
US,AS,,0,,,,,,,2020-10-01
