country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,41.715841177,22,66
US,AZ,Maricopa,39.9865641109,29,51
US,FL,Miami-Dade,31.7741647559,20,49
US,TX,Harris,21.9259241521,13,31
US,TX,Bexar,16.5129381999,11,26
US,NV,Clark,14.7608939307,10,21
US,FL,Broward,14.6908075713,9,22
US,FL,Palm Beach,13.1314012851,8,20
US,CA,Orange,11.6855036209,6,19
US,TX,Dallas,10.7633554438,7,15
US,CA,San Bernardino,10.64405311,7,16
US,CA,Riverside,10.291694852,6,16
US,FL,Orange,9.65671387241,6,14
US,IL,Cook,7.30091773148,2,15
US,FL,Hillsborough,7.15729265113,4,10
US,TX,Tarrant,7.03726008969,4,11
US,NY,New York City,5.87727075077,0,25
US,CA,San Diego,5.45687215446,3,9
US,MI,Wayne,3.23644140239,0,9
Canada,,Quebec,3.14835895171,0,8
US,MA,Middlesex,2.88911182508,0,6
US,CA,Sacramento,2.61744508118,1,6
US,CA,Alameda,2.28099341548,1,4
US,NJ,Bergen,1.74053671612,0,5
Canada,,Alberta,1.6016175825,0,3
US,NJ,Essex,1.56886673421,0,5
US,WA,King,1.54953736603,0,4
US,PA,Philadelphia,1.51852916773,0,4
US,MA,Suffolk,1.43519024939,0,4
Canada,,Ontario,1.41521159267,0,4
US,CA,Santa Clara,1.15360031104,0,3
US,NV,Washoe,1.03686398824,0,2
US,NJ,Hudson,0.794816574782,0,3
US,NY,Suffolk,0.719509519977,0,3
US,LA,Orleans,0.561552765208,0,2
US,NY,Nassau,0.433451334735,0,3
US,NY,Westchester,0.426954740677,0,2
Canada,,British Columbia,0.303206600497,0,1
