country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,131210,162996,146180,190678,2020-07-29,1595,1.3,2020-11-01
India,,,78586,134838,99313,177862,2020-06-16,2003,1.0,2020-11-01
Mexico,,,70604,90316,82309,102023,2020-06-03,1092,1.5,2020-11-01
United Kingdom,,,41712,42208,41723,44958,2020-04-21,1224,107.4,2020-11-01
Italy,,,35603,36125,35616,38533,2020-03-27,919,136.0,2020-11-01
Peru,,,30470,34268,31415,39093,2020-08-14,4143,2.0,2020-11-01
France,,,30902,32100,30929,38364,2020-04-15,1438,842.1,2020-11-01
Spain,,,29747,31669,29772,38379,2020-06-19,1179,,2020-11-01
Colombia,,,22734,30744,26506,37114,2020-09-09,442,1.5,2020-11-01
Iran,,,23029,27264,24182,32469,2020-07-28,235,1.7,2020-11-01
Russia,,,18426,22769,19360,28626,2020-05-29,232,1.4,2020-11-01
Argentina,,,11263,19719,15099,25939,2020-08-24,381,1.8,2020-11-01
South Africa,,,15427,18836,15916,21108,2020-07-22,572,4.0,2020-11-01
Chile,,,11895,14606,12263,20754,2020-07-17,1057,4.0,2020-11-01
Indonesia,,,8650,13080,10482,18620,2020-07-22,139,0.9,2020-11-01
Ecuador,,,10864,11818,10945,13865,2020-09-07,3852,3.0,2020-11-01
Belgium,,,9923,10064,9938,10567,2020-04-10,496,77.3,2020-11-01
Germany,,,9352,9652,9365,10760,2020-04-15,510,61.6,2020-11-01
Canada,,,9220,9510,9243,10379,2020-04-16,251,30.6,2020-11-01
Bolivia,,,7297,9368,8169,11267,2020-09-07,1656,1.5,2020-11-01
Turkey,,,6999,8692,7165,11605,2020-04-19,127,2.1,2020-11-01
Philippines,,,4292,8335,6343,12237,2020-09-12,184,0.5,2020-11-01
Pakistan,,,6379,6657,6393,7363,2020-06-14,178,20.7,2020-11-01
Netherlands,,,6291,6442,6303,6984,2020-04-07,234,163.0,2020-11-01
Bangladesh,,,4702,6324,5212,8217,2020-06-30,64,1.3,2020-11-01
Egypt,,,5627,6151,5653,8062,2020-06-15,97,3.6,2020-11-01
Ukraine,,,3206,6082,4326,8849,2020-09-12,74,1.0,2020-11-01
Romania,,,4127,5886,4898,7528,2020-09-01,60,1.6,2020-11-01
Sweden,,,5846,5882,5850,6009,2020-04-14,115,,2020-11-01
Saudi Arabia,,,4240,5347,4588,6561,2020-07-05,58,1.6,2020-11-01
China,,,4734,4798,4734,5311,2020-04-17,1290,111.7,2020-11-01
Morocco,,,1553,3359,2188,5052,2020-11-01,46,1.6,2020-11-01
Poland,,,2182,2781,2365,3514,2020-04-24,40,1.6,2020-11-01
Dominican Republic,,,1953,2766,2247,3642,2020-09-05,39,1.6,2020-11-01
Honduras,,,2065,2713,2283,3455,2020-08-27,56,3.4,2020-11-01
Panama,,,2155,2526,2304,2979,2020-07-24,41,1.8,2020-11-01
Algeria,,,1605,2098,1687,2933,2020-04-09,30,2.0,2020-11-01
Switzerland,,,2020,2087,2031,2246,2020-04-04,75,,2020-11-01
Japan,,,1441,2056,1604,2973,2020-05-01,29,1.5,2020-11-01
Portugal,,,1860,2001,1865,2343,2020-04-03,37,6.0,2020-11-01
Ireland,,,1783,1820,1789,1934,2020-04-24,220,26.1,2020-11-01
Israel,,,1103,1805,1357,2621,2020-08-19,73,1.2,2020-11-01
Moldova,,,1117,1504,1264,1924,2020-09-05,16,3.0,2020-11-01
Nigeria,,,1078,1248,1123,1487,2020-06-16,31,5.4,2020-11-01
Australia,,,810,1125,937,1402,2020-09-03,59,2.3,2020-11-01
Bulgaria,,,717,1069,865,1401,2020-08-24,18,2.0,2020-11-01
Belarus,,,744,1015,835,1370,2020-08-16,7,1.1,2020-11-01
Serbia,,,731,859,778,1000,2020-07-10,18,8.0,2020-11-01
Austria,,,754,813,762,972,2020-04-08,30,4.5,2020-11-01
Hungary,,,633,702,641,850,2020-04-24,23,6.7,2020-11-01
Denmark,,,630,663,637,754,2020-04-04,22,14.3,2020-11-01
Kuwait,,,558,661,573,867,2020-05-30,11,7.1,2020-11-01
Czechia,,,453,584,491,758,2020-04-14,18,2.5,2020-11-01
South Korea,,,358,475,367,728,2020-03-02,11,1.8,2020-11-01
Greece,,,302,474,373,665,2020-04-03,10,2.2,2020-11-01
United Arab Emirates,,,399,471,404,646,2020-05-10,13,7.1,2020-11-01
Croatia,,,218,389,291,571,2020-04-19,8,0.7,2020-11-01
Finland,,,337,353,340,402,2020-04-21,43,,2020-11-01
Norway,,,265,283,269,326,2020-04-20,16,,2020-11-01
Cuba,,,108,152,120,227,2020-04-24,6,0.8,2020-11-01
Slovenia,,,135,151,137,184,2020-04-07,6,,2020-11-01
Luxembourg,,,124,140,129,163,2020-04-11,8,,2020-11-01
Malaysia,,,128,138,130,148,2020-03-29,8,,2020-11-01
Lithuania,,,86,94,88,108,2020-04-10,6,,2020-11-01
Estonia,,,64,69,66,74,2020-04-02,6,,2020-11-01
Slovakia,,,38,54,43,77,2020-09-03,4,0.9,2020-11-01
Latvia,,,35,41,36,48,2020-04-21,4,,2020-11-01
Malta,,,15,31,21,49,2020-08-30,2,,2020-11-01
Cyprus,,,22,29,25,36,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,14,2020-03-15,5,,2020-11-01
