date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-03-03,,,,,,,,,66,34,92,66,34,92,66,34,92,2.75485558408,2.4,3
2020-03-04,,,,,,,,,66,34,92,131,68,184,131,68,184,2.74999721143,2.39331007078,2.99918402634
2020-03-05,,,,,,,,,66,34,92,197,102,276,197,102,276,2.74882267849,2.39179618761,2.99893191173
2020-03-06,,,,,,,,,66,34,92,262,136,368,262,136,368,2.74736144326,2.38994085056,2.99860185363
2020-03-07,,,,,,,,,66,34,92,328,170,460,328,170,460,2.74554335034,2.38766810056,2.99816976107
2020-03-08,,,,,,,,,66,34,92,393,204,552,393,204,552,2.74328132868,2.38488571376,2.99760411459
2020-03-09,,,,,,,,,66,34,92,459,238,644,459,238,644,2.74046753899,2.38148205945,2.99686369268
2020-03-10,,,,,,,,,66,34,92,524,272,736,524,272,736,2.73696879055,2.37732252976,2.99589461623
2020-03-11,,,,,,,,,66,34,92,590,306,828,590,306,828,2.73262117725,2.37224558102,2.99462651679
2020-03-12,,,,,,,,,244,128,355,833,434,1183,833,434,1183,2.72720489375,2.36603908051,2.99295102463
2020-03-13,,,,,,,,,243,128,353,1076,563,1536,1076,563,1536,2.72051127672,2.35851129939,2.99076198986
2020-03-14,,,,,,,,,266,140,389,1341,703,1924,1341,703,1924,2.71222183398,2.34937182179,2.98779644895
2020-03-15,,,,,,,,,312,163,462,1654,867,2385,1654,867,2385,2.70198979527,2.33831614159,2.98364543197
2020-03-16,,,,,,,,,409,218,615,2063,1086,3000,2063,1086,3000,2.68939670126,2.3249892821,2.97810070056
2020-03-17,,,,,,,,,561,302,856,2624,1388,3856,2624,1388,3856,2.67395583249,2.30899378208,2.97070638995
2020-03-18,,,,,,,,,688,372,1057,3247,1727,4820,3313,1761,4912,2.65511115545,2.29203399067,2.96086738185
2020-03-19,,,,,,,,,817,453,1264,3999,2146,5992,4130,2214,6176,2.63224429483,2.27266663577,2.94781605384
2020-03-20,,,,,,,,,986,556,1541,4920,2668,7441,5116,2770,7717,2.60469261817,2.25027907161,2.93057916386
2020-03-21,,,,,,,,,1206,690,1896,6060,3324,9245,6322,3460,9613,2.57177205705,2.22385142844,2.90874022108
