country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,126203,165230,142508,198694,2020-07-29,1595,1.5,2020-11-01
India,,,70626,127727,94136,186711,2020-06-16,2003,1.0,2020-11-01
Mexico,,,67326,91018,81696,105826,2020-06-03,1092,1.3,2020-11-01
United Kingdom,,,41638,42105,41647,44197,2020-04-21,1224,80.5,2020-11-01
Italy,,,35534,36142,35549,38831,2020-03-27,919,50.9,2020-11-01
Peru,,,29554,34619,30999,40734,2020-08-14,4143,1.7,2020-11-01
France,,,30730,32135,30760,39545,2020-04-15,1438,,2020-11-01
Spain,,,29418,31671,29448,40411,2020-06-19,1179,,2020-11-01
Colombia,,,20886,30528,24982,39038,2020-08-23,748,1.2,2020-11-01
Iran,,,22154,27088,23633,32713,2020-07-28,235,1.8,2020-11-01
Russia,,,17707,21938,18624,30253,2020-05-29,232,1.5,2020-11-01
South Africa,,,14779,19011,15501,21649,2020-07-22,572,1.9,2020-11-01
Argentina,,,9739,18994,13644,26183,2020-08-24,381,1.7,2020-11-01
Chile,,,11551,14582,11994,21420,2020-07-17,1057,3.2,2020-11-01
Indonesia,,,7940,12807,9880,19409,2020-07-22,139,0.9,2020-11-01
Belgium,,,9906,10071,9923,10680,2020-04-10,496,61.8,2020-11-01
Germany,,,9329,9699,9345,10955,2020-04-15,510,122.2,2020-11-01
Canada,,,9192,9442,9221,10086,2020-04-16,251,92.2,2020-11-01
Turkey,,,6620,8110,6779,10836,2020-04-19,127,1.9,2020-11-01
Bolivia,,,5398,8018,6493,10229,2020-09-02,102,1.2,2020-11-01
Ecuador,,,6724,7726,6807,9941,2020-05-10,410,1.7,2020-11-01
Philippines,,,3790,6993,4870,10385,2020-07-12,162,1.1,2020-11-01
Pakistan,,,6340,6694,6363,7541,2020-06-14,178,,2020-11-01
Netherlands,,,6275,6467,6289,7149,2020-04-07,234,32.5,2020-11-01
Bangladesh,,,4447,6188,5009,8347,2020-06-30,64,1.2,2020-11-01
Egypt,,,5511,6120,5551,8308,2020-06-15,97,4.6,2020-11-01
Romania,,,3850,6041,4763,8034,2020-09-01,60,1.1,2020-11-01
Ukraine,,,2863,5975,4030,9066,2020-11-01,71,1.4,2020-11-01
Sweden,,,5835,5879,5839,6029,2020-04-14,115,,2020-11-01
Saudi Arabia,,,4049,5269,4428,6684,2020-07-05,58,1.2,2020-11-01
China,,,4728,4800,4728,5374,2020-04-17,1290,,2020-11-01
Morocco,,,1329,3471,2056,5491,2020-11-01,49,1.3,2020-11-01
Honduras,,,2006,2917,2330,3974,2020-08-27,56,1.1,2020-11-01
Poland,,,2113,2857,2338,3796,2020-04-24,40,1.5,2020-11-01
Dominican Republic,,,1840,2847,2194,3935,2020-09-05,39,0.6,2020-11-01
Panama,,,2075,2542,2271,3082,2020-07-24,41,2.2,2020-11-01
Algeria,,,1549,2106,1653,3054,2020-04-09,30,1.2,2020-11-01
Switzerland,,,2013,2079,2025,2257,2020-04-04,75,,2020-11-01
Japan,,,1361,2079,1542,3414,2020-05-01,29,2.2,2020-11-01
Portugal,,,1838,1992,1844,2376,2020-04-03,37,6.0,2020-11-01
Ireland,,,1777,1817,1784,1939,2020-04-24,220,,2020-11-01
Israel,,,1007,1794,1250,2770,2020-08-19,73,1.1,2020-11-01
Moldova,,,1063,1555,1252,2035,2020-09-05,16,0.6,2020-11-01
Nigeria,,,1054,1268,1106,1568,2020-06-16,31,3.6,2020-11-01
Bulgaria,,,671,1202,882,1716,2020-08-24,18,1.9,2020-11-01
Australia,,,753,1164,914,1499,2020-09-03,59,3.1,2020-11-01
Belarus,,,705,988,789,1396,2020-08-16,7,1.5,2020-11-01
Serbia,,,723,883,784,1042,2020-07-10,18,3.8,2020-11-01
Austria,,,735,782,743,897,2020-04-08,30,,2020-11-01
Hungary,,,624,679,628,827,2020-04-24,23,4.5,2020-11-01
Denmark,,,627,665,635,770,2020-04-04,22,,2020-11-01
Kuwait,,,540,656,559,887,2020-05-30,11,2.4,2020-11-01
Czechia,,,431,535,453,698,2020-04-14,18,3.9,2020-11-01
Greece,,,280,471,351,708,2020-04-03,10,4.4,2020-11-01
United Arab Emirates,,,388,451,392,609,2020-05-10,13,7.1,2020-11-01
South Korea,,,334,432,338,646,2020-03-02,11,5.5,2020-11-01
Finland,,,336,354,339,409,2020-04-21,43,,2020-11-01
Croatia,,,197,325,246,479,2020-04-19,8,1.6,2020-11-01
Norway,,,264,285,268,336,2020-04-20,16,,2020-11-01
Slovenia,,,135,156,138,194,2020-04-07,6,3.0,2020-11-01
Luxembourg,,,124,145,130,176,2020-04-11,8,,2020-11-01
Cuba,,,100,144,112,219,2020-04-24,6,,2020-11-01
Malaysia,,,128,140,131,153,2020-03-29,8,,2020-11-01
Lithuania,,,86,98,89,119,2020-04-10,6,,2020-11-01
Estonia,,,64,70,67,76,2020-04-02,6,,2020-11-01
Slovakia,,,37,67,46,109,2020-09-03,4,,2020-11-01
Latvia,,,35,44,37,57,2020-04-21,4,,2020-11-01
Malta,,,14,39,24,68,2020-08-30,2,0.6,2020-11-01
Cyprus,,,21,28,24,35,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
