country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,18356,70699,41554,124885,2020-04-12,2001,1.0
US,NY,7844,21342,14684,34370,2020-04-09,799,1.0
US,MI,1281,6747,3975,11226,2020-04-10,205,0.9
US,NJ,1932,6426,4115,10505,2020-04-08,272,1.0
US,MA,599,3936,1982,6978,2020-04-16,107,1.1
US,PA,416,3204,1375,6806,2020-04-17,89,1.1
US,IL,596,3126,1666,6005,2020-04-08,82,1.2
US,LA,755,2527,1576,4370,2020-04-08,70,1.2
US,GA,416,2504,1280,4306,2020-04-07,100,1.8
US,CT,380,2002,1096,3331,2020-04-09,103,
US,IN,300,1841,876,3826,2020-04-10,55,0.9
US,CA,514,1701,977,2916,2020-04-08,68,2.0
US,FL,390,1593,820,3237,2020-04-07,60,1.2
US,OH,231,1311,691,2660,2020-04-16,27,1.5
US,MD,171,1051,510,2065,2020-04-10,33,0.8
US,TX,226,948,518,1746,2020-04-10,27,0.9
US,WA,446,882,590,2087,2020-04-08,53,
US,CO,226,864,498,1542,2020-04-10,33,0.6
US,VA,121,652,346,1161,2020-04-09,34,1.4
US,MO,96,627,320,1185,2020-04-10,19,0.8
US,WI,128,620,333,1160,2020-04-04,19,0.9
US,AL,80,598,377,1154,2020-04-01,13,1.7
US,NC,74,575,254,1186,2020-04-17,13,1.4
US,RI,49,431,233,731,2020-04-09,8,1.2
US,TN,98,423,236,759,2020-04-06,21,2.2
US,AZ,97,405,232,733,2020-04-05,12,1.1
US,MN,57,372,184,698,2020-04-09,11,1.1
US,OK,88,322,170,633,2020-04-07,16,1.0
US,MS,82,317,160,618,2020-04-09,9,1.3
US,NV,86,309,174,570,2020-04-08,13,1.3
US,KY,79,299,164,561,2020-04-07,14,1.3
US,KS,50,258,113,567,2020-04-09,15,0.9
US,SC,72,242,136,433,2020-04-08,12,1.2
US,PR,39,210,90,413,2020-04-09,9,0.8
US,ID,24,195,75,423,2020-04-10,6,0.8
US,DC,38,188,92,348,2020-04-10,6,0.7
US,OR,44,174,83,359,2020-04-09,11,
US,NH,21,150,50,381,2020-04-08,9,1.3
US,ME,17,145,54,288,2020-04-30,2,2.0
US,IA,31,125,64,243,2020-04-05,8,1.5
US,DE,23,125,55,246,2020-04-09,7,
US,NE,15,118,53,234,2020-04-17,3,3.0
US,VT,24,116,47,276,2020-04-13,3,3.0
US,AR,23,104,51,208,2020-04-09,3,1.0
US,NM,17,98,43,194,2020-04-09,3,2.0
US,UT,17,95,38,235,2020-04-06,5,0.5
US,HI,6,73,6,177,2020-05-09,1,1.0
US,WV,5,61,21,155,2020-05-03,1,
US,VI,1,60,37,101,2020-05-13,1,
US,SD,6,38,7,115,2020-04-07,2,
US,ND,6,38,6,80,2020-04-24,1,1.0
US,AK,7,34,7,80,2020-04-04,2,
US,MT,6,34,6,66,2020-03-30,3,
US,MP,2,32,2,54,2020-04-30,1,
US,GU,4,31,6,84,2020-04-17,1,
US,AS,0,,,,,,
US,WY,0,,,,,,
