country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1104.99246724,715,1597
Brazil,,,771.73734427,400,1243
Mexico,,,501.744727296,368,705
Colombia,,,239.281921601,143,351
Argentina,,,220.302892967,148,290
Peru,,,145.792007907,48,262
Iran,,,124.896522007,54,214
South Africa,,,115.262790841,29,165
Russia,,,105.87511434,42,211
Indonesia,,,100.428514534,57,168
Bolivia,,,55.6280723768,32,85
Philippines,,,54.4256329719,29,84
Chile,,,49.3463499417,13,113
Ukraine,,,45.6350659781,29,61
Romania,,,43.0349606973,30,56
Spain,,,42.9868795839,0,186
Turkey,,,37.6229113711,7,81
Bangladesh,,,35.7828769001,15,60
Morocco,,,33.3995623718,20,49
Ecuador,,,32.6019626968,3,82
Saudi Arabia,,,27.8977213745,12,48
Dominican Republic,,,19.3693247075,10,30
France,,,17.3594291405,0,97
Honduras,,,16.4850864455,9,27
Egypt,,,15.7782477129,1,51
Israel,,,13.8987133599,8,22
United Kingdom,,,11.9023429948,0,54
Australia,,,11.7366443164,6,19
Panama,,,11.6894455688,6,21
Japan,,,11.1769675948,4,21
Italy,,,11.0362802481,0,48
Poland,,,10.6378984105,4,18
Moldova,,,9.85251814565,6,14
Algeria,,,8.74357331738,2,17
Pakistan,,,8.15952900368,0,24
Bulgaria,,,7.19312385841,5,10
Belarus,,,5.08554130672,2,10
Nigeria,,,5.00019040832,1,11
Germany,,,4.59385880988,0,17
Canada,,,4.40997682684,0,16
Greece,,,3.02920833452,2,5
Portugal,,,2.9487365124,0,8
Belgium,,,2.75213065019,0,14
Kuwait,,,2.69037167097,0,6
Netherlands,,,2.6329347977,0,12
Serbia,,,2.6196802041,1,4
Czechia,,,2.51440082941,1,5
Croatia,,,2.12174808088,1,4
South Korea,,,2.10978505088,0,6
United Arab Emirates,,,1.59586857852,0,5
Sweden,,,1.33912119367,0,6
Hungary,,,1.32286706026,0,4
Switzerland,,,1.29675467922,0,5
Austria,,,1.0779880507,0,4
Cuba,,,0.940373126827,0,3
China,,,0.772423369201,0,7
Ireland,,,0.612220760347,0,3
Denmark,,,0.467089876644,0,2
Norway,,,0.23860953349,0,1
Luxembourg,,,0.215214130397,0,1
Finland,,,0.208155369526,0,1
Slovakia,,,0.198640846441,0,1
Slovenia,,,0.196357589854,0,1
Malaysia,,,0.159347841341,0,1
Malta,,,0.159274810471,0,1
Cyprus,,,0.13687870327,0,1
Lithuania,,,0.115978000909,0,1
Latvia,,,0.0963370716687,0,1
Estonia,,,0.0728373827751,0,1
Iceland,,,0.0204428609568,0,1
