country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,20934,22897,21846,26034,2020-04-16,3022,14.1,2020-08-04
US,IL,Cook,3074,11175,6614,17409,2020-08-04,169,1.8,2020-08-04
Canada,,Quebec,3719,9151,5087,17242,2020-05-01,163,1.4,2020-08-04
US,CA,Los Angeles,1973,5682,3058,10790,2020-04-18,79,1.3,2020-08-04
Canada,,Ontario,2079,4061,2686,7773,2020-05-04,120,1.2,2020-08-04
US,PA,Philadelphia,1152,3188,1949,5238,2020-05-01,97,0.7,2020-08-04
US,MI,Wayne,2284,3052,2608,4146,2020-04-22,171,7.2,2020-08-04
US,NY,Suffolk,1791,2865,2168,4730,2020-05-06,226,2.3,2020-08-04
US,NY,Nassau,2065,2602,2247,3635,2020-04-07,338,13.4,2020-08-04
US,MA,Middlesex,1462,2449,1869,4063,2020-04-25,201,1.7,2020-08-04
US,NJ,Bergen,1500,2061,1698,2934,2020-04-22,89,1.6,2020-08-04
US,NJ,Essex,1571,2056,1785,2781,2020-04-22,137,9.2,2020-08-04
US,NY,Westchester,1305,1637,1433,2045,2020-04-06,144,6.4,2020-08-04
US,FL,Miami-Dade,589,1348,846,2410,2020-04-16,37,1.3,2020-08-04
US,CA,Santa Clara,138,208,183,257,2020-04-22,11,3.0,2020-08-04
US,NV,Washoe,48,84,68,109,2020-04-25,5,,2020-08-04
