country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1149.57698864,663,1587
Brazil,,,694.103634326,368,1155
Mexico,,,453.059059058,308,643
Argentina,,,258.150437406,192,384
Colombia,,,185.539426225,118,293
Iran,,,165.096810808,97,255
Spain,,,124.547323543,26,461
Russia,,,114.164267383,30,218
Indonesia,,,113.752805122,73,191
Peru,,,100.696219565,28,202
Philippines,,,70.44248805,39,116
South Africa,,,68.7943107262,36,118
Turkey,,,61.7896713143,15,125
France,,,59.6042512077,1,318
Ukraine,,,50.6043056002,31,72
Chile,,,45.2054143289,10,109
Bolivia,,,37.3151726631,20,55
Romania,,,36.3500618359,24,51
Morocco,,,33.3704695255,19,50
Bangladesh,,,30.3202930356,14,52
Ecuador,,,27.4796478035,2,60
Saudi Arabia,,,25.2409687547,11,42
United Kingdom,,,21.9368296992,0,88
Israel,,,21.4793511613,11,34
Egypt,,,17.7612179315,2,48
Honduras,,,16.5562627949,7,28
Italy,,,15.6062929487,0,69
Panama,,,14.7696808225,10,22
Poland,,,12.6850243208,5,21
Dominican Republic,,,12.0722318613,6,21
Moldova,,,9.87744920959,6,15
Japan,,,9.36725880924,3,18
Pakistan,,,7.7222237837,1,17
Algeria,,,7.68290582578,2,15
Czechia,,,7.3240026028,4,11
Canada,,,7.1676203782,0,23
Portugal,,,6.78012158674,0,15
Australia,,,5.35675500755,2,10
Bulgaria,,,5.3470926046,3,8
Hungary,,,5.29466686441,2,9
Greece,,,4.74230137853,3,7
Belgium,,,4.67407844007,0,19
Germany,,,4.57512900705,0,17
Netherlands,,,4.51178083711,0,15
Belarus,,,4.38463751502,1,9
Switzerland,,,3.29067143244,0,9
Nigeria,,,3.06402046721,0,7
Kuwait,,,2.96277277394,0,6
South Korea,,,2.87407855553,0,7
Croatia,,,2.69052899422,1,5
Sweden,,,2.31811107023,0,8
Austria,,,1.64632259344,0,4
Serbia,,,1.52982812602,0,3
United Arab Emirates,,,1.44972718425,0,4
Denmark,,,1.1403476664,0,3
Cuba,,,1.06900119355,0,3
Ireland,,,1.0210299409,0,4
China,,,0.746654523529,0,8
Malta,,,0.662828511842,0,2
Slovenia,,,0.483295620437,0,2
Finland,,,0.380934192744,0,2
Norway,,,0.320847653007,0,1
Malaysia,,,0.26246708368,0,1
Luxembourg,,,0.211018728916,0,1
Slovakia,,,0.158837664553,0,1
Latvia,,,0.135295078823,0,1
Lithuania,,,0.1138560994,0,1
Estonia,,,0.0749861907085,0,1
Cyprus,,,0.062313994932,0,1
Iceland,,,0.0190181104018,0,1
