date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-20,,,,,,,,,29,10,40,29,10,40,29,10,40
2020-02-21,,,,,,,,,29,10,40,57,20,80,57,20,80
2020-02-22,,,,,,,,,29,10,40,86,30,120,86,30,120
2020-02-23,,,,,,,,,29,10,40,114,40,160,114,40,160
2020-02-24,,,,,,,,,29,10,40,143,50,200,143,50,200
2020-02-25,,,,,,,,,29,10,40,171,60,240,171,60,240
2020-02-26,,,,,,,,,29,10,40,200,70,280,200,70,280
2020-02-27,,,,,,,,,29,10,40,229,80,320,229,80,320
2020-02-28,,,,,,,,,29,10,40,257,90,360,257,90,360
2020-02-29,,,,,,,,,69,27,103,327,117,463,327,117,463
2020-03-01,,,,,,,,,69,27,102,396,145,564,396,145,564
2020-03-02,,,,,,,,,72,29,106,467,175,670,467,175,670
2020-03-03,,,,,,,,,77,32,114,544,207,784,544,207,784
2020-03-04,,,,,,,,,89,39,132,633,247,915,633,247,915
2020-03-05,,,,,,,,,107,49,160,740,296,1074,740,296,1074
2020-03-06,,,,,,,,,120,57,179,832,343,1213,861,353,1253
2020-03-07,,,,,,,,,131,64,194,935,397,1367,992,417,1447
2020-03-08,,,,,,,,,144,73,210,1050,461,1537,1136,491,1657
2020-03-09,,,,,,,,,158,83,230,1179,534,1726,1294,574,1886
2020-03-10,,,,,,,,,175,96,252,1326,621,1938,1468,671,2138
2020-03-11,,,,,,,,,192,110,272,1489,722,2170,1660,782,2410
2020-03-12,,,,,,,,,208,125,295,1668,837,2424,1868,907,2704
2020-03-13,,,,,,,,,223,141,315,1863,968,2699,2091,1048,3019
2020-03-14,,,,,,,,,239,158,336,2073,1117,2994,2330,1207,3354
2020-03-15,1,1,,,,,,,254,172,357,2257,1261,3248,2584,1379,3711
2020-03-16,0,1,,,,,,,268,179,374,2457,1413,3520,2852,1559,4084
2020-03-17,0,1,,,,,,,281,187,385,2666,1571,3799,3134,1747,4468
2020-03-18,1,2,,,,,,,292,193,403,2881,1733,4087,3426,1941,4870
2020-03-19,1,3,,,,,,,301,199,414,3093,1893,4369,3727,2140,5284
2020-03-20,0,3,,,,,,,308,205,421,3294,2050,4631,4035,2346,5705
2020-03-21,2,5,,,,,,,313,211,432,3487,2204,4884,4348,2558,6136
2020-03-22,0,5,,,,,,,317,217,435,3673,2357,5124,4665,2775,6570
2020-03-23,0,5,,,,,,,319,221,433,3848,2506,5346,4984,2997,7003
2020-03-24,3,8,,,,,,,319,226,426,4009,2649,5542,5302,3223,7428
2020-03-25,2,10,,,,,,,318,230,425,4152,2783,5715,5620,3454,7852
2020-03-26,1,11,,,,,,,316,233,419,4275,2906,5861,5936,3688,8270
2020-03-27,1,12,,,,,,,313,237,409,4381,3017,5975,6249,3925,8679
2020-03-28,1,13,,,,,,,310,240,400,4468,3117,6060,6559,4166,9079
2020-03-29,0,13,,,,,,,306,239,394,4536,3198,6118,6865,4405,9472
2020-03-30,3,16,,,,,,,303,236,383,4584,3262,6144,7168,4641,9854
2020-03-31,2,18,,,,,,,298,233,374,4614,3315,6144,7466,4875,10228
2020-04-01,1,19,,,,,,,294,232,368,4627,3361,6128,7760,5108,10595
2020-04-02,2,21,,,,,,,290,230,362,4625,3397,6087,8050,5339,10957
2020-04-03,1,22,,,,,,,285,225,358,4609,3423,6031,8336,5564,11315
2020-04-04,0,22,,,,,,,281,221,356,4582,3440,5965,8617,5786,11670
2020-04-05,5,27,,,,,,,277,217,350,4545,3445,5883,8893,6004,12019
2020-04-06,0,27,,,,,,,272,210,344,4501,3439,5793,9166,6214,12363
2020-04-07,2,29,,,,,,,268,205,338,4450,3422,5698,9434,6419,12700
2020-04-08,4,33,,,,,,,264,200,336,4396,3396,5608,9698,6620,13035
2020-04-09,11,44,,,,,,,260,193,334,4338,3358,5517,9958,6813,13369
2020-04-10,0,44,,,,,,,256,187,331,4278,3312,5430,10214,7000,13700
2020-04-11,4,48,,,,,,,252,181,330,4217,3256,5351,10466,7182,14029
2020-04-12,4,52,,,,,,,248,175,328,4155,3192,5278,10714,7358,14357
2020-04-13,1,53,,,,,,,245,170,327,4094,3122,5212,10959,7528,14683
2020-04-14,2,55,,,,,,,241,164,327,4032,3051,5156,11200,7692,15010
2020-04-15,3,58,,,,,,,238,158,326,3971,2976,5108,11438,7851,15335
2020-04-16,6,64,,,,,,,234,153,326,3912,2896,5066,11672,8005,15661
2020-04-17,6,70,,,,,,,231,148,325,3853,2815,5029,11903,8154,15985
2020-04-18,2,72,,,,,,,228,144,324,3795,2733,4995,12131,8298,16309
2020-04-19,2,74,,,,,,,225,138,324,3739,2650,4963,12355,8437,16632
2020-04-20,1,75,,,,,,,222,134,323,3683,2567,4936,12577,8571,16954
2020-04-21,3,78,,,,,,,219,130,321,3630,2488,4913,12795,8702,17275
2020-04-22,0,78,,,,,,,216,127,321,3577,2409,4897,13011,8829,17596
2020-04-23,5,83,,,,,,,213,123,321,3526,2333,4881,13224,8953,17916
2020-04-24,3,86,,,,,,,210,119,320,3476,2259,4868,13434,9073,18236
2020-04-25,1,87,,,,,,,207,116,320,3428,2188,4856,13642,9189,18555
2020-04-26,5,92,,,,,,,205,112,319,3381,2120,4845,13847,9302,18873
2020-04-27,0,92,,,,,,,202,109,318,3334,2053,4835,14049,9411,19191
2020-04-28,7,99,,,,,,,200,105,320,3289,1989,4828,14248,9517,19510
2020-04-29,2,101,,,,,,,197,102,321,3245,1927,4822,14445,9620,19831
2020-04-30,2,103,,,,,,,195,99,322,3202,1868,4819,14640,9719,20153
2020-05-01,1,104,,,,,,,192,96,322,3160,1810,4815,14832,9816,20475
2020-05-02,5,109,,,,,,,190,93,321,3119,1755,4810,15022,9909,20795
2020-05-03,0,109,,,,,,,187,91,319,3079,1702,4805,15210,10001,21114
2020-05-04,0,109,,,,,,,185,88,319,3039,1652,4800,15395,10089,21432
2020-05-05,4,113,,,,,,,183,86,319,3001,1603,4796,15577,10175,21750
2020-05-06,2,115,,,,,,,180,83,319,2962,1556,4794,15758,10258,22069
2020-05-07,6,121,,,,,,,178,80,319,2925,1509,4792,15936,10339,22388
2020-05-08,3,124,,,,,,,176,77,319,2888,1463,4791,16112,10417,22707
2020-05-09,3,127,,,,,,,174,75,319,2852,1419,4790,16286,10492,23025
2020-05-10,0,127,,,,,,,172,73,318,2816,1377,4787,16457,10566,23342
2020-05-11,3,130,,,,,,,169,71,316,2780,1335,4785,16627,10638,23658
2020-05-12,0,130,,,,,,,167,69,314,2745,1296,4781,16794,10708,23972
2020-05-13,4,134,,,,,,,165,67,313,2711,1258,4774,16959,10776,24284
2020-05-14,3,137,,,,,,,163,65,312,2677,1221,4765,17122,10842,24596
2020-05-15,,,2,1,4,139,138,141,161,64,312,2643,1186,4754,17283,10906,24907
2020-05-16,,,2,1,4,142,139,145,159,62,312,2610,1151,4744,17442,10968,25218
2020-05-17,,,2,1,4,144,141,148,157,60,311,2577,1118,4734,17599,11028,25529
2020-05-18,,,2,1,4,146,142,152,155,58,311,2544,1085,4727,17754,11086,25840
2020-05-19,,,2,1,4,149,143,155,153,56,311,2512,1053,4719,17906,11142,26150
2020-05-20,,,2,1,4,151,144,159,151,54,311,2480,1021,4711,18057,11197,26460
2020-05-21,,,2,1,4,153,145,162,149,53,311,2448,992,4702,18206,11251,26771
2020-05-22,,,2,1,4,155,146,166,147,51,310,2417,963,4693,18353,11302,27080
2020-05-23,,,2,1,4,157,147,169,145,50,310,2386,936,4684,18498,11353,27390
2020-05-24,,,2,0,4,159,148,172,143,49,310,2355,909,4676,18641,11402,27700
2020-05-25,,,2,0,4,161,149,175,142,47,311,2325,883,4669,18783,11450,28010
2020-05-26,,,2,0,4,163,150,179,140,46,311,2296,858,4664,18922,11496,28321
2020-05-27,,,2,0,4,164,151,182,139,45,311,2267,833,4660,19061,11542,28632
2020-05-28,,,2,0,4,166,152,185,137,44,312,2239,810,4659,19198,11586,28943
2020-05-29,,,2,0,4,168,153,188,136,43,312,2212,787,4660,19335,11629,29255
2020-05-30,,,2,0,4,170,153,192,136,42,314,2187,765,4662,19470,11671,29568
2020-05-31,,,2,0,4,172,154,195,135,41,317,2163,744,4667,19605,11713,29885
2020-06-01,,,2,0,4,173,155,198,135,39,322,2142,724,4678,19740,11752,30206
2020-06-02,,,2,0,4,175,156,201,135,39,323,2122,705,4690,19875,11792,30529
2020-06-03,,,2,0,4,177,156,204,135,38,329,2104,687,4708,20010,11830,30858
2020-06-04,,,2,0,4,178,157,207,135,37,336,2088,670,4733,20146,11867,31193
2020-06-05,,,2,0,4,180,158,210,135,36,340,2075,653,4762,20281,11904,31532
2020-06-06,,,2,0,4,182,158,213,136,35,341,2064,636,4793,20417,11939,31873
2020-06-07,,,2,0,4,183,159,217,136,34,348,2055,620,4831,20552,11973,32221
2020-06-08,,,2,0,4,185,159,220,136,33,354,2048,604,4875,20689,12007,32575
2020-06-09,,,2,0,4,186,160,223,137,32,360,2043,589,4924,20825,12039,32934
2020-06-10,,,2,0,4,188,161,226,137,31,365,2039,575,4979,20962,12071,33299
2020-06-11,,,2,0,4,189,161,229,137,30,373,2038,560,5041,21099,12102,33672
2020-06-12,,,1,0,4,191,162,232,137,29,383,2038,546,5112,21236,12132,34055
2020-06-13,,,1,0,4,192,162,235,138,28,391,2040,531,5191,21374,12161,34445
2020-06-14,,,1,0,4,194,163,238,138,27,401,2042,517,5278,21512,12189,34845
2020-06-15,,,1,0,4,195,163,241,138,27,412,2045,503,5372,21650,12216,35257
2020-06-16,,,1,0,4,197,164,245,139,26,422,2049,489,5472,21789,12242,35678
2020-06-17,,,1,0,4,198,164,248,139,25,431,2052,475,5579,21928,12267,36108
2020-06-18,,,1,0,4,199,165,251,139,24,438,2056,461,5688,22067,12291,36545
2020-06-19,,,1,0,4,201,165,254,139,23,448,2060,447,5801,22206,12315,36993
2020-06-20,,,1,0,4,202,165,257,139,22,459,2064,433,5920,22345,12337,37452
2020-06-21,,,1,0,4,203,166,260,140,21,470,2068,418,6049,22485,12358,37921
2020-06-22,,,1,0,4,205,166,263,140,20,481,2072,404,6181,22625,12378,38402
2020-06-23,,,1,0,4,206,167,267,140,19,492,2076,390,6319,22765,12397,38893
2020-06-24,,,1,0,4,207,167,270,140,18,502,2079,375,6461,22904,12415,39395
2020-06-25,,,1,0,4,209,168,273,140,17,508,2082,360,6603,23044,12432,39902
2020-06-26,,,1,0,4,210,168,277,140,16,513,2085,346,6743,23184,12449,40414
2020-06-27,,,1,0,4,212,168,280,140,15,520,2088,332,6879,23325,12464,40934
2020-06-28,,,1,0,4,213,169,283,140,14,525,2090,318,7013,23465,12479,41458
2020-06-29,,,1,0,4,214,169,287,140,13,533,2093,304,7145,23605,12493,41990
2020-06-30,,,1,0,4,216,169,290,140,13,541,2094,290,7274,23744,12506,42530
