date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-12,,,,,,,,,132,50,250,132,50,250,132,50,250
2020-02-13,,,,,,,,,132,50,250,264,100,500,264,100,500
2020-02-14,,,,,,,,,132,50,250,396,150,750,396,150,750
2020-02-15,,,,,,,,,132,50,250,528,200,1000,528,200,1000
2020-02-16,,,,,,,,,132,50,250,660,250,1250,660,250,1250
2020-02-17,,,,,,,,,132,50,250,792,300,1500,792,300,1500
2020-02-18,,,,,,,,,132,50,250,924,350,1750,924,350,1750
2020-02-19,,,,,,,,,132,50,250,1057,400,2000,1057,400,2000
2020-02-20,,,,,,,,,132,50,250,1189,450,2250,1189,450,2250
2020-02-21,,,,,,,,,322,139,600,1510,589,2850,1510,589,2850
2020-02-22,,,,,,,,,321,139,598,1831,729,3448,1831,729,3448
2020-02-23,,,,,,,,,333,147,621,2164,876,4069,2164,876,4069
2020-02-24,,,,,,,,,360,162,668,2524,1038,4736,2524,1038,4736
2020-02-25,,,,,,,,,415,194,765,2939,1233,5500,2939,1233,5500
2020-02-26,,,,,,,,,501,245,916,3441,1479,6416,3441,1479,6416
2020-02-27,,,,,,,,,567,285,1030,3875,1714,7196,4007,1764,7446
2020-02-28,,,,,,,,,622,320,1123,4365,1984,8068,4629,2084,8568
2020-02-29,,,,,,,,,684,362,1228,4917,2297,9046,5313,2447,9796
2020-03-01,,,,,,,,,757,413,1347,5542,2661,10142,6070,2861,11142
2020-03-02,,,,,,,,,849,478,1496,6259,3089,11388,6919,3339,12638
2020-03-03,,,,,,,,,944,547,1650,7071,3587,12787,7863,3887,14287
2020-03-04,,,,,,,,,1041,620,1802,7980,4157,14338,8905,4507,16088
2020-03-05,,,,,,,,,1144,699,1960,8992,4807,16048,10048,5207,18048
2020-03-06,,,,,,,,,1257,788,2130,10117,5545,17927,11305,5995,20177
