date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-01,,,,,,,,,50,25,75,50,25,75,50,25,75
2020-03-02,,,,,,,,,50,25,75,100,50,150,100,50,150
2020-03-03,,,,,,,,,50,25,75,150,75,225,150,75,225
2020-03-04,,,,,,,,,50,25,75,200,100,300,200,100,300
2020-03-05,,,,,,,,,50,25,75,251,125,375,251,125,375
2020-03-06,,,,,,,,,50,25,75,301,150,450,301,150,450
2020-03-07,,,,,,,,,50,25,75,351,175,525,351,175,525
2020-03-08,,,,,,,,,50,25,75,401,200,600,401,200,600
2020-03-09,,,,,,,,,50,25,75,451,225,675,451,225,675
2020-03-10,,,,,,,,,124,69,180,575,294,855,575,294,855
2020-03-11,,,,,,,,,123,69,180,698,363,1035,698,363,1035
2020-03-12,,,,,,,,,128,72,186,827,436,1221,827,436,1221
2020-03-13,,,,,,,,,139,80,200,965,516,1420,965,516,1420
2020-03-14,,,,,,,,,161,95,229,1126,612,1649,1126,612,1649
2020-03-15,,,,,,,,,194,119,274,1320,732,1922,1320,732,1922
2020-03-16,,,,,,,,,220,138,308,1490,846,2155,1540,871,2230
2020-03-17,,,,,,,,,241,154,335,1681,975,2414,1781,1025,2564
2020-03-18,,,,,,,,,264,173,365,1895,1123,2703,2045,1198,2928
2020-03-19,,,,,,,,,291,195,400,2136,1293,3028,2336,1393,3328
2020-03-20,,,,,,,,,324,222,444,2410,1491,3396,2661,1616,3771
2020-03-21,,,,,,,,,358,250,491,2718,1717,3812,3018,1867,4262
2020-03-22,,,,,,,,,389,278,530,3056,1970,4267,3407,2145,4792
2020-03-23,,,,,,,,,420,306,572,3426,2252,4763,3827,2452,5363
2020-03-24,,,,,,,,,451,337,608,3827,2564,5296,4278,2789,5971
2020-03-25,1,1,,,,,,,483,367,643,4186,2862,5758,4761,3157,6613
2020-03-26,0,1,,,,,,,514,394,680,4577,3188,6258,5275,3551,7292
2020-03-27,0,1,,,,,,,543,416,711,4992,3531,6782,5819,3968,8002
2020-03-28,0,1,,,,,,,570,439,741,5424,3891,7323,6389,4408,8743
2020-03-29,1,2,,,,,,,595,464,764,5858,4260,7858,6984,4872,9506
2020-03-30,0,2,,,,,,,617,480,787,6281,4621,8370,7601,5353,10292
2020-03-31,2,4,,,,,,,638,498,818,6698,4981,8880,8239,5852,11110
2020-04-01,1,5,,,,,,,655,507,837,7113,5334,9383,8894,6359,11946
2020-04-02,1,6,,,,,,,671,518,855,7520,5679,9873,9565,6878,12801
2020-04-03,4,10,,,,,,,684,530,873,7912,6015,10346,10249,7408,13673
2020-04-04,0,10,,,,,,,696,538,886,8283,6331,10788,10944,7947,14559
2020-04-05,2,12,,,,,,,706,548,894,8631,6629,11191,11650,8496,15452
2020-04-06,0,12,,,,,,,714,559,907,8957,6910,11568,12364,9056,16359
2020-04-07,1,13,,,,,,,722,568,918,9259,7172,11914,13086,9624,17276
2020-04-08,0,13,,,,,,,728,574,923,9536,7409,12228,13814,10199,18198
2020-04-09,3,16,,,,,,,734,579,932,9787,7621,12517,14548,10779,19130
2020-04-10,1,17,,,,,,,738,585,932,10011,7812,12769,15286,11364,20061
2020-04-11,2,19,,,,,,,743,589,930,10210,7985,12989,16029,11954,20990
2020-04-12,7,26,,,,,,,746,595,936,10386,8141,13183,16775,12549,21926
2020-04-13,0,26,,,,,,,750,595,943,10541,8272,13362,17525,13145,22868
2020-04-14,5,31,,,,,,,752,594,946,10676,8386,13522,18277,13740,23813
2020-04-15,5,36,,,,,,,755,593,952,10794,8481,13656,19032,14333,24765
2020-04-16,0,36,,,,,,,757,593,957,10895,8567,13775,19789,14927,25721
2020-04-17,8,44,,,,,,,759,590,961,10984,8640,13881,20549,15518,26681
2020-04-18,9,53,,,,,,,761,588,965,11061,8697,13973,21310,16106,27645
2020-04-19,2,55,,,,,,,763,582,970,11129,8740,14056,22073,16688,28614
2020-04-20,3,58,,,,,,,765,579,974,11189,8771,14136,22838,17268,29588
2020-04-21,0,58,,,,,,,767,567,981,11241,8779,14210,23605,17836,30568
2020-04-22,13,71,,,,,,,769,558,987,11288,8770,14280,24374,18394,31555
2020-04-23,7,78,,,,,,,770,552,997,11330,8748,14355,25144,18947,32552
2020-04-24,6,84,,,,,,,772,545,1004,11369,8713,14427,25917,19492,33556
2020-04-25,9,93,,,,,,,774,533,1010,11405,8661,14505,26691,20026,34566
2020-04-26,6,99,,,,,,,776,525,1016,11438,8597,14591,27467,20551,35581
2020-04-27,0,99,,,,,,,778,519,1022,11470,8521,14678,28245,21071,36603
2020-04-28,6,105,,,,,,,780,513,1030,11500,8439,14766,29025,21584,37633
2020-04-29,7,112,,,,,,,782,507,1040,11529,8352,14860,29806,22092,38673
2020-04-30,11,123,,,,,,,783,500,1049,11558,8258,14957,30590,22592,39721
2020-05-01,8,131,,,,,,,785,492,1054,11586,8157,15055,31375,23085,40775
2020-05-02,7,138,,,,,,,787,486,1058,11613,8053,15152,32162,23572,41832
2020-05-03,13,151,,,,,,,789,477,1063,11641,7943,15251,32951,24049,42895
2020-05-04,5,156,,,,,,,791,465,1071,11669,7826,15352,33742,24515,43966
2020-05-05,6,162,,,,,,,793,455,1078,11696,7702,15455,34535,24970,45043
2020-05-06,7,169,,,,,,,795,445,1087,11724,7579,15562,35330,25416,46130
2020-05-07,3,172,,,,,,,797,437,1096,11753,7459,15671,36127,25853,47226
2020-05-08,9,181,,,,,,,800,432,1107,11782,7338,15780,36926,26286,48332
2020-05-09,10,191,,,,,,,803,426,1118,11812,7220,15894,37729,26712,49449
2020-05-10,9,200,,,,,,,806,421,1128,11844,7107,16011,38535,27133,50576
2020-05-11,8,208,,,,,,,811,414,1134,11879,6995,16129,39346,27547,51710
2020-05-12,11,219,,,,,,,817,408,1154,11918,6884,16261,40163,27956,52864
2020-05-13,12,231,,,,,,,824,402,1172,11962,6773,16403,40986,28358,54036
2020-05-14,11,242,,,,,,,833,401,1190,12013,6667,16554,41819,28759,55226
2020-05-15,,,9,6,12,251,248,254,843,396,1219,12072,6563,16723,42662,29155,56444
2020-05-16,,,9,6,12,260,254,266,856,389,1253,12143,6459,16922,43518,29544,57697
2020-05-17,,,9,6,12,269,260,277,869,388,1291,12225,6361,17155,44387,29933,58987
2020-05-18,,,9,5,12,278,266,289,884,385,1330,12320,6270,17422,45271,30319,60317
2020-05-19,,,9,5,12,286,272,300,900,384,1379,12429,6188,17730,46171,30703,61696
2020-05-20,,,9,5,12,295,278,312,916,384,1435,12553,6117,18087,47087,31088,63130
2020-05-21,,,9,5,12,304,283,323,934,379,1489,12691,6051,18489,48021,31467,64619
2020-05-22,,,8,5,12,312,289,335,951,375,1541,12845,5989,18934,48972,31843,66159
2020-05-23,,,8,5,12,320,294,346,970,371,1603,13015,5928,19430,49942,32214,67762
2020-05-24,,,8,5,12,329,299,357,989,363,1670,13201,5865,19982,50930,32577,69431
2020-05-25,,,8,4,12,337,304,368,1008,362,1738,13403,5807,20593,51938,32940,71168
2020-05-26,,,8,4,12,345,309,379,1028,358,1808,13620,5751,21266,52966,33299,72976
2020-05-27,,,8,4,11,353,313,390,1048,355,1882,13852,5698,21994,54014,33654,74858
2020-05-28,,,8,4,11,361,318,401,1069,351,1959,14097,5647,22781,55083,34006,76817
2020-05-29,,,8,4,11,369,322,412,1090,347,2038,14355,5593,23629,56173,34353,78854
