date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-03-04,,,,,,,,,160,82,213,160,82,213,160,82,213,1.64763284886,1.4,2
2020-03-05,,,,,,,,,160,82,213,319,164,426,319,164,426,1.6471867905,1.39934333428,1.99983577779
2020-03-06,,,,,,,,,160,82,213,479,246,639,479,246,639,1.64705864395,1.39917467212,1.99977552226
2020-03-07,,,,,,,,,160,82,213,639,328,852,639,328,852,1.64689305683,1.3989627751,1.99968469428
2020-03-08,,,,,,,,,160,82,213,799,410,1065,799,410,1065,1.64667890043,1.3986966112,1.99955000913
2020-03-09,,,,,,,,,160,82,213,958,492,1278,958,492,1278,1.64640168725,1.39836236322,1.99937084499
2020-03-10,,,,,,,,,160,82,213,1118,574,1491,1118,574,1491,1.64604254873,1.39780253902,1.99912231212
2020-03-11,,,,,,,,,160,82,213,1278,656,1704,1278,656,1704,1.64557690431,1.39719077315,1.99876912494
2020-03-12,,,,,,,,,160,82,213,1438,738,1917,1438,738,1917,1.64497273393,1.39640981425,1.99826324454
2020-03-13,,,,,,,,,418,232,566,1856,970,2483,1856,970,2483,1.6432109306,1.39440861479,1.99684862459
2020-03-14,,,,,,,,,416,231,563,2272,1201,3045,2272,1201,3045,1.64207055477,1.39301447731,1.99593127901
2020-03-15,,,,,,,,,436,244,593,2708,1446,3637,2708,1446,3637,1.64042513045,1.39109969493,1.99439721
2020-03-16,,,,,,,,,476,273,654,3184,1720,4291,3184,1720,4291,1.63838595198,1.38875022381,1.99243000262
2020-03-17,,,,,,,,,559,321,785,3743,2041,5075,3743,2041,5075,1.6358190498,1.38584133038,1.98983289065
2020-03-18,,,,,,,,,689,404,989,4432,2446,6063,4432,2446,6063,1.63255745036,1.38222270271,1.98634537973
2020-03-19,,,,,,,,,789,473,1145,5061,2837,6994,5221,2919,7207,1.62837541526,1.37770177663,1.98153738944
2020-03-20,,,,,,,,,873,531,1279,5775,3287,8060,6094,3451,8486,1.62299544519,1.3720521888,1.9749703877
2020-03-21,,,,,,,,,972,594,1438,6587,3799,9285,7066,4045,9924,1.61614121106,1.36505747061,1.96651603037
2020-03-22,,,,,,,,,1087,672,1632,7514,4390,10704,8153,4718,11556,1.60745951626,1.35646109553,1.9557718075
2020-03-23,,,,,,,,,1231,775,1876,8585,5083,12366,9384,5493,13431,1.59650707474,1.34596433367,1.94173183123
2020-03-24,,,,,,,,,1377,874,2111,9803,5875,14264,10761,6367,15542,1.58277834166,1.33325481522,1.92438157283
2020-03-25,,,,,,,,,1521,967,2335,11164,6761,16386,12282,7335,17877,1.56572380338,1.31802589479,1.8990045986
