country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,80679,186904,109541,330994,2020-04-16,4591,1.8
US,NY,26988,34127,29636,46175,2020-04-16,3215,2.1
US,NJ,9340,17116,11352,26042,2020-04-30,457,3.2
US,IL,3459,16549,7180,29169,2020-07-22,225,4.2
US,PA,3832,12770,6292,21793,2020-05-05,341,4.7
US,MA,5108,10216,6729,17990,2020-04-19,302,1.3
US,IN,1540,7931,3130,15016,2020-05-06,166,3.3
US,MI,4584,7490,5669,11971,2020-04-22,238,4.7
US,CA,2779,7347,3536,16093,2020-04-22,139,1.2
US,FL,1735,5555,2319,11924,2020-04-23,94,4.0
US,CT,3008,5378,3736,9155,2020-04-20,204,2.4
US,TX,1117,5029,2058,11058,2020-06-26,59,2.6
US,OH,1357,4964,2148,9588,2020-04-29,138,3.5
US,MD,1683,4594,2308,9399,2020-04-20,121,1.4
US,AZ,542,4130,1792,8280,2020-05-08,67,10.0
US,GA,1444,4088,1939,8624,2020-04-07,100,1.0
US,LA,2308,3995,2877,6327,2020-04-14,129,2.9
US,VA,850,3859,1348,9513,2020-05-07,56,4.8
US,MN,591,3342,1074,7385,2020-06-27,43,3.3
US,CO,987,2973,1356,6384,2020-04-24,122,1.8
US,MS,435,2665,1162,5290,2020-06-30,37,7.4
US,MO,514,2329,1044,4542,2020-04-27,47,2.5
US,IA,271,2278,1091,4161,2020-06-25,33,5.5
US,AL,403,1944,894,3817,2020-05-06,28,2.3
US,NC,575,1741,850,4055,2020-05-05,30,1.6
US,RI,430,1518,776,2709,2020-04-17,31,1.8
US,WA,945,1485,1103,2690,2020-04-06,45,1.6
US,SC,346,1444,660,2798,2020-04-29,39,1.1
US,NV,312,945,505,1853,2020-04-07,26,4.5
US,DC,328,938,481,1628,2020-05-08,19,2.0
US,NM,208,915,359,1943,2020-05-03,13,1.4
US,DE,225,822,367,1566,2020-04-28,12,2.0
US,WI,409,789,554,1301,2020-04-05,20,1.2
US,KY,311,778,436,1566,2020-04-07,20,1.1
US,NH,133,680,332,1242,2020-05-07,22,
US,OK,274,625,398,1110,2020-04-21,21,3.5
US,KS,180,450,235,1048,2020-04-11,13,0.8
US,TN,251,436,337,627,2020-04-14,15,0.9
US,NE,98,434,210,889,2020-04-30,14,0.6
US,AR,94,424,204,917,2020-05-02,8,1.7
US,UT,68,308,121,696,2020-05-05,6,4.0
US,OR,130,264,169,495,2020-04-09,11,1.0
US,ND,36,222,98,458,2020-05-06,6,3.0
US,SD,34,208,83,461,2020-05-06,5,
US,PR,113,204,148,320,2020-04-09,9,1.5
US,ME,65,151,107,252,2020-04-23,5,2.0
US,WV,54,145,85,287,2020-04-20,6,
US,ID,70,103,85,126,2020-04-15,6,0.7
US,VT,53,81,68,98,2020-04-16,4,
US,HI,17,32,23,38,2020-04-27,2,
US,MT,16,26,21,36,2020-03-30,4,
US,WY,7,20,16,27,2020-04-22,4,
US,AK,10,15,14,17,2020-04-04,2,
US,GU,5,13,10,22,2020-04-11,1,
US,VI,5,11,10,13,2020-05-11,1,
US,MP,2,8,6,10,2020-04-07,1,
US,AS,0,,,,,,
