country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,22236,22816,22310,23574,2020-04-25,936,20.5,2020-10-01
Canada,,Quebec,5375,7471,5970,9068,2020-05-31,202,3.0,2020-10-01
US,CA,Los Angeles,3065,7122,4380,10131,2020-04-18,79,1.1,2020-10-01
US,IL,Cook,4363,6502,5023,7449,2020-05-13,140,2.7,2020-10-01
Canada,,Ontario,2625,3453,2759,5426,2020-05-04,120,4.9,2020-10-01
US,MI,Wayne,2681,2950,2729,3304,2020-04-22,173,70.0,2020-10-01
US,NY,Nassau,2175,2276,2195,2547,2020-04-07,338,27.0,2020-10-01
US,NY,Suffolk,1962,2202,2001,2521,2020-05-06,226,52.0,2020-10-01
US,PA,Philadelphia,1550,2188,1757,2735,2020-05-01,97,2.8,2020-10-01
US,MA,Middlesex,1791,2138,1879,2629,2020-04-25,201,15.0,2020-10-01
US,AZ,Maricopa,615,2051,1023,3177,2020-05-08,34,0.9,2020-10-01
US,NJ,Essex,1758,1900,1795,2044,2020-04-22,137,,2020-10-01
US,NJ,Bergen,1691,1868,1726,1989,2020-04-22,89,6.3,2020-10-01
US,FL,Miami-Dade,864,1588,1049,2437,2020-04-16,37,3.0,2020-10-01
US,NY,Westchester,1410,1496,1432,1644,2020-04-06,144,,2020-10-01
US,NJ,Hudson,1294,1460,1334,1692,2020-04-19,178,35.0,2020-10-01
US,CA,Riverside,410,1172,588,1971,2020-04-27,23,4.5,2020-10-01
US,FL,Palm Beach,464,1147,682,1631,2020-04-08,18,0.6,2020-10-01
US,MA,Suffolk,971,1124,1000,1375,2020-04-25,106,3.1,2020-10-01
US,CA,Orange,257,1097,603,1627,2020-05-21,14,1.3,2020-10-01
US,TX,Dallas,311,1062,481,1692,2020-06-02,16,2.0,2020-10-01
US,TX,Harris,311,1000,469,1537,2020-04-28,14,1.3,2020-10-01
US,CA,San Diego,332,770,447,1306,2020-04-22,24,5.0,2020-10-01
US,WA,King,600,767,640,924,2020-03-28,27,3.7,2020-10-01
US,NV,Clark,390,687,462,1069,2020-04-12,25,2.0,2020-10-01
US,FL,Broward,367,623,422,970,2020-05-08,18,3.0,2020-10-01
US,TX,Tarrant,207,600,306,998,2020-06-10,11,2.0,2020-10-01
US,LA,Orleans,526,580,547,657,2020-04-14,32,4.7,2020-10-01
US,CA,San Bernardino,230,478,295,845,2020-05-13,18,,2020-10-01
US,FL,Hillsborough,109,387,183,592,2020-05-22,6,0.8,2020-10-01
Canada,,British Columbia,168,243,182,396,2020-04-13,11,,2020-10-01
Canada,,Alberta,152,221,168,355,2020-05-04,9,,2020-10-01
US,TX,Bexar,92,221,112,409,2020-04-08,6,0.5,2020-10-01
US,CA,Santa Clara,152,198,168,273,2020-04-22,11,,2020-10-01
US,CA,Alameda,119,187,138,297,2020-04-15,13,1.0,2020-10-01
US,NV,Washoe,73,142,89,256,2020-05-25,6,1.0,2020-10-01
US,CA,Sacramento,67,88,73,138,2020-04-09,11,,2020-10-01
US,FL,Orange,48,71,52,123,2020-04-15,5,,2020-10-01
