country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,29937,132021,62819,249751,2020-05-21,1188,1.8,2020-09-01
Mexico,,,10167,81526,35896,124386,2020-08-06,1009,4.3,2020-09-01
India,,,5608,56055,16228,76685,2020-09-01,1056,5.3,2020-09-01
United Kingdom,,,39127,47739,41923,54725,2020-04-29,4421,1.5,2020-09-01
Italy,,,33475,38223,34768,44002,2020-03-27,919,13.4,2020-09-01
France,,,28836,30939,29063,37830,2020-04-15,1440,29.7,2020-09-01
Spain,,,27127,28894,27332,34969,2020-04-02,961,,2020-09-01
Peru,,,4634,27438,11158,41695,2020-08-31,315,2.5,2020-09-01
Russia,,,4849,24602,9314,42315,2020-07-31,252,1.6,2020-09-01
Canada,,,7404,13091,8409,22329,2020-04-16,251,5.6,2020-09-01
Iran,,,7878,11994,8730,20134,2020-04-04,158,1.8,2020-09-01
Chile,,,1113,10415,6944,12501,2020-08-30,135,2.3,2020-09-01
Germany,,,8555,10384,8904,15270,2020-04-15,510,15.9,2020-09-01
Belgium,,,9486,10199,9649,11551,2020-04-10,496,16.8,2020-09-01
South Africa,,,705,9700,5901,12166,2020-09-01,193,8.8,2020-09-01
Pakistan,,,1543,9596,3288,15652,2020-08-10,110,1.8,2020-09-01
Colombia,,,963,8534,4057,12521,2020-09-01,161,3.4,2020-09-01
Netherlands,,,5981,7022,6231,8697,2020-04-07,234,27.2,2020-09-01
Sweden,,,4403,6813,5212,9208,2020-04-21,185,11.0,2020-09-01
Bangladesh,,,672,6382,3509,8661,2020-08-26,84,3.8,2020-09-01
Ecuador,,,3358,6144,4018,12130,2020-05-10,410,,2020-09-01
Egypt,,,1005,5599,2251,8978,2020-08-31,79,1.7,2020-09-01
Indonesia,,,1641,5549,2820,9713,2020-09-01,76,2.7,2020-09-01
Turkey,,,4563,5510,4755,7531,2020-04-19,127,5.2,2020-09-01
China,,,4638,4645,4638,4687,2020-04-17,1290,,2020-09-01
Saudi Arabia,,,525,3878,1968,5023,2020-08-10,47,2.1,2020-09-01
Ukraine,,,724,3407,1434,5613,2020-08-16,39,2.4,2020-09-01
Bolivia,,,343,2728,1536,4090,2020-08-31,40,1.3,2020-09-01
Argentina,,,556,2655,1271,4117,2020-09-01,41,2.4,2020-09-01
Poland,,,1074,2135,1320,3884,2020-04-24,40,2.3,2020-09-01
Romania,,,1276,2088,1616,3189,2020-05-08,35,2.5,2020-09-01
Portugal,,,1424,2066,1649,3053,2020-04-03,37,2.1,2020-09-01
Switzerland,,,1920,2064,1948,2329,2020-04-04,75,,2020-09-01
Philippines,,,960,1855,1153,3322,2020-04-12,50,5.7,2020-09-01
Ireland,,,1650,1809,1676,2379,2020-04-24,220,,2020-09-01
Nigeria,,,299,1582,522,3059,2020-09-01,23,1.9,2020-09-01
Moldova,,,305,1486,713,2256,2020-08-10,17,1.7,2020-09-01
Kuwait,,,220,1481,746,2167,2020-08-18,18,2.2,2020-09-01
Japan,,,899,1449,938,2185,2020-05-04,49,16.0,2020-09-01
Honduras,,,217,1054,484,1882,2020-08-31,15,3.0,2020-09-01
Algeria,,,661,1022,760,1960,2020-04-09,30,1.9,2020-09-01
Panama,,,344,935,459,1862,2020-04-29,11,1.1,2020-09-01
Hungary,,,527,891,605,1637,2020-04-24,23,13.0,2020-09-01
Dominican Republic,,,502,817,597,1271,2020-04-12,38,,2020-09-01
Belarus,,,240,777,396,1866,2020-08-30,8,1.6,2020-09-01
Austria,,,668,743,694,867,2020-04-08,30,,2020-09-01
Denmark,,,576,679,615,815,2020-04-04,22,8.0,2020-09-01
United Arab Emirates,,,266,515,333,1057,2020-05-10,13,3.0,2020-09-01
Bulgaria,,,140,499,252,855,2020-08-25,6,,2020-09-01
Finland,,,318,392,335,537,2020-04-21,43,,2020-09-01
Czechia,,,321,370,348,413,2020-04-14,18,9.0,2020-09-01
Israel,,,285,346,306,454,2020-04-18,13,,2020-09-01
South Korea,,,272,325,279,437,2020-03-02,11,6.0,2020-09-01
Serbia,,,244,325,278,424,2020-04-30,54,6.0,2020-09-01
Norway,,,236,264,246,302,2020-04-20,16,,2020-09-01
Morocco,,,205,230,215,259,2020-03-27,12,,2020-09-01
Greece,,,179,221,201,257,2020-04-03,10,1.0,2020-09-01
Malaysia,,,115,144,128,169,2020-03-29,8,,2020-09-01
Croatia,,,103,143,116,197,2020-04-19,8,,2020-09-01
Lithuania,,,70,135,95,218,2020-04-10,6,,2020-09-01
Luxembourg,,,110,124,114,143,2020-04-11,8,,2020-09-01
Slovenia,,,109,124,113,146,2020-04-07,6,3.0,2020-09-01
Australia,,,102,109,103,125,2020-04-23,8,,2020-09-01
Cuba,,,83,98,90,110,2020-04-24,6,,2020-09-01
Estonia,,,68,82,78,87,2020-04-02,6,,2020-09-01
Slovakia,,,28,33,29,37,2020-04-15,4,,2020-09-01
Latvia,,,24,32,31,34,2020-04-21,4,,2020-09-01
Cyprus,,,17,20,19,21,2020-03-30,2,,2020-09-01
Malta,,,9,15,13,16,2020-05-29,2,,2020-09-01
Iceland,,,10,11,11,12,2020-04-06,2,,2020-09-01
