country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,38406,128621,70360,228473,2020-06-04,1473,0.9,2020-09-01
Mexico,,,14649,86515,47130,103816,2020-06-03,1092,1.8,2020-09-01
India,,,7750,75151,25296,113005,2020-09-01,1361,4.9,2020-09-01
United Kingdom,,,40968,48861,43335,54779,2020-04-29,4421,2.8,2020-09-01
Italy,,,34043,35875,34392,36752,2020-03-28,924,11.7,2020-09-01
France,,,29299,31089,29435,37155,2020-04-15,1440,10.7,2020-09-01
Spain,,,27136,28428,27222,32898,2020-04-02,961,,2020-09-01
Peru,,,5738,21596,11588,31387,2020-05-30,272,1.3,2020-09-01
Pakistan,,,2255,21207,8185,35246,2020-09-01,327,3.9,2020-09-01
Russia,,,6134,20305,10450,35309,2020-05-29,232,1.1,2020-09-01
South Africa,,,1162,19104,11263,24672,2020-09-01,407,5.0,2020-09-01
Chile,,,2283,15790,10766,19342,2020-06-08,627,10.5,2020-09-01
Iran,,,8425,14562,10117,21369,2020-04-04,158,2.0,2020-09-01
Canada,,,7970,13191,9091,21861,2020-04-16,251,2.8,2020-09-01
Colombia,,,1373,12028,7416,14800,2020-09-01,228,,2020-09-01
Germany,,,8736,10602,9040,13881,2020-04-15,510,5.9,2020-09-01
Belgium,,,9619,10197,9726,11433,2020-04-10,496,24.8,2020-09-01
Bangladesh,,,975,7307,4246,9791,2020-08-26,97,2.2,2020-09-01
Sweden,,,4717,6999,5568,8746,2020-04-21,185,4.0,2020-09-01
Netherlands,,,6050,6873,6202,8487,2020-04-07,234,11.0,2020-09-01
Indonesia,,,1923,6182,3390,10711,2020-09-01,85,2.1,2020-09-01
Egypt,,,1306,6117,2959,9457,2020-09-01,91,2.6,2020-09-01
Ecuador,,,3690,5990,4235,11028,2020-05-10,410,1.8,2020-09-01
Turkey,,,4729,5547,4890,7357,2020-04-19,127,6.7,2020-09-01
Saudi Arabia,,,783,5272,3808,6708,2020-08-30,76,2.1,2020-09-01
China,,,4638,4643,4638,4676,2020-04-17,1290,,2020-09-01
Bolivia,,,487,3989,2308,5547,2020-09-01,60,5.0,2020-09-01
Argentina,,,717,3748,1835,6286,2020-09-01,69,2.9,2020-09-01
Ukraine,,,818,2940,1409,4729,2020-08-16,31,2.4,2020-09-01
Poland,,,1183,2540,1530,4182,2020-04-24,40,1.2,2020-09-01
Switzerland,,,1934,2060,1956,2297,2020-04-04,75,5.8,2020-09-01
Portugal,,,1492,2044,1679,2966,2020-04-03,37,4.3,2020-09-01
Romania,,,1354,2026,1628,3050,2020-05-08,35,1.6,2020-09-01
Ireland,,,1691,1837,1713,2381,2020-04-24,220,6.9,2020-09-01
Philippines,,,1017,1729,1171,2999,2020-04-12,50,2.8,2020-09-01
Nigeria,,,365,1659,634,2706,2020-08-20,19,4.8,2020-09-01
Moldova,,,365,1651,804,2292,2020-08-12,19,1.6,2020-09-01
Kuwait,,,273,1397,724,2013,2020-08-19,17,4.2,2020-09-01
Algeria,,,724,1232,811,2645,2020-04-09,30,1.8,2020-09-01
Japan,,,920,1171,930,1495,2020-05-04,49,,2020-09-01
Honduras,,,271,1141,573,1838,2020-09-01,15,1.7,2020-09-01
Panama,,,403,1118,563,1791,2020-06-06,16,2.0,2020-09-01
Dominican Republic,,,544,846,635,1237,2020-04-12,38,2.0,2020-09-01
Hungary,,,550,825,610,1324,2020-04-24,23,6.5,2020-09-01
Austria,,,672,733,692,839,2020-04-08,30,,2020-09-01
Belarus,,,282,719,418,1786,2020-06-08,7,1.0,2020-09-01
Denmark,,,593,690,626,815,2020-04-04,22,,2020-09-01
Bulgaria,,,167,612,325,941,2020-06-05,12,2.3,2020-09-01
United Arab Emirates,,,283,484,336,944,2020-05-10,13,3.0,2020-09-01
Finland,,,324,382,337,490,2020-04-21,43,10.0,2020-09-01
Czechia,,,328,365,346,407,2020-04-14,18,,2020-09-01
Israel,,,299,365,323,465,2020-04-18,13,9.0,2020-09-01
South Korea,,,276,321,281,420,2020-03-02,11,3.0,2020-09-01
Serbia,,,250,317,278,409,2020-04-30,54,,2020-09-01
Norway,,,239,264,248,300,2020-04-20,16,,2020-09-01
Morocco,,,210,232,219,257,2020-03-27,12,3.0,2020-09-01
Greece,,,183,220,200,255,2020-04-03,10,4.0,2020-09-01
Croatia,,,106,140,117,194,2020-04-19,8,1.0,2020-09-01
Malaysia,,,117,139,131,152,2020-03-29,8,,2020-09-01
Luxembourg,,,110,122,113,140,2020-04-11,8,,2020-09-01
Slovenia,,,109,121,112,142,2020-04-07,6,,2020-09-01
Lithuania,,,72,108,87,149,2020-04-10,6,1.0,2020-09-01
Australia,,,102,106,102,120,2020-04-23,8,,2020-09-01
Cuba,,,83,96,88,105,2020-04-24,6,,2020-09-01
Estonia,,,69,80,77,85,2020-04-02,6,,2020-09-01
Latvia,,,26,33,31,34,2020-04-21,4,,2020-09-01
Slovakia,,,28,31,29,34,2020-04-15,4,,2020-09-01
Cyprus,,,18,21,20,22,2020-03-30,2,,2020-09-01
Malta,,,9,13,12,14,2020-05-29,2,,2020-09-01
Iceland,,,10,11,10,12,2020-04-06,2,,2020-09-01
