date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-29,,,,,,,,,110,50,150,110,50,150,110,50,150
2020-03-01,,,,,,,,,110,50,150,220,100,300,220,100,300
2020-03-02,,,,,,,,,110,50,150,329,150,450,329,150,450
2020-03-03,,,,,,,,,110,50,150,439,200,600,439,200,600
2020-03-04,,,,,,,,,110,50,150,549,250,750,549,250,750
2020-03-05,,,,,,,,,110,50,150,659,300,900,659,300,900
2020-03-06,,,,,,,,,110,50,150,768,350,1050,768,350,1050
2020-03-07,,,,,,,,,110,50,150,878,400,1200,878,400,1200
2020-03-08,,,,,,,,,110,50,150,988,450,1350,988,450,1350
2020-03-09,,,,,,,,,294,149,412,1282,599,1762,1282,599,1762
2020-03-10,,,,,,,,,292,149,409,1574,749,2170,1574,749,2170
2020-03-11,,,,,,,,,307,159,428,1881,908,2597,1881,908,2597
2020-03-12,,,,,,,,,337,178,468,2217,1087,3065,2217,1087,3065
2020-03-13,,,,,,,,,399,218,552,2616,1306,3616,2616,1306,3616
2020-03-14,,,,,,,,,495,282,680,3110,1588,4296,3110,1588,4296
2020-03-15,,,,,,,,,569,332,774,3570,1871,4919,3680,1921,5069
2020-03-16,,,,,,,,,632,380,853,4092,2201,5622,4312,2301,5922
2020-03-17,,,,,,,,,707,438,947,4690,2589,6418,5019,2739,6868
2020-03-18,,,,,,,,,795,511,1064,5374,3051,7332,5814,3251,7932
2020-03-19,,,,,,,,,902,603,1198,6167,3604,8380,6716,3854,9130
2020-03-20,,,,,,,,,1010,704,1324,7067,4259,9553,7726,4559,10453
2020-03-21,,,,,,,,,1114,813,1459,8072,5023,10862,8840,5373,11912
2020-03-22,,,,,,,,,1217,934,1566,9179,5907,12277,10057,6307,13477
2020-03-23,,,,,,,,,1321,1049,1679,10390,6906,13806,11378,7356,15156
2020-03-24,,,,,,,,,1425,1161,1796,11521,7917,15190,12803,8517,16951
2020-03-25,2,2,,,,,,,1521,1251,1893,12750,9019,16674,14324,9769,18844
2020-03-26,1,3,,,,,,,1604,1333,1990,14047,10193,18236,15928,11102,20833
2020-03-27,1,4,,,,,,,1673,1391,2066,15384,11406,19834,17601,12494,22899
2020-03-28,1,5,,,,,,,1729,1444,2101,16714,12632,21384,19330,13938,24999
2020-03-29,2,7,,,,,,,1771,1485,2125,17990,13836,22829,21100,15424,27124
2020-03-30,0,7,,,,,,,1800,1512,2139,19221,15015,24194,22900,16936,29263
2020-03-31,5,12,,,,,,,1816,1537,2153,20404,16172,25494,24716,18474,31415
2020-04-01,2,14,,,,,,,1821,1540,2151,21517,17274,26698,26536,20014,33566
2020-04-02,7,21,,,,,,,1817,1543,2148,22540,18306,27782,28353,21557,35713
2020-04-03,6,27,,,,,,,1807,1531,2140,23445,19234,28723,30161,23089,37853
