country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,66366,163789,95462,282597,2020-04-16,4591,1.5
US,NY,24198,33829,27859,46514,2020-04-16,3215,4.7
US,NJ,7742,16840,11082,24270,2020-04-30,457,1.4
US,MA,3846,10404,6589,17646,2020-04-19,302,1.3
US,MI,4021,10386,5980,18298,2020-04-22,238,0.9
US,IL,2559,10137,4717,15455,2020-04-08,154,0.9
US,PA,2695,9739,4316,17248,2020-04-29,327,1.8
US,CA,2180,6848,3415,14259,2020-04-22,139,1.4
US,CT,2436,5654,3490,9414,2020-04-20,204,1.0
US,IN,1115,4607,1945,8928,2020-04-30,150,
US,FL,1364,4582,1942,10055,2020-04-23,94,0.9
US,MD,1251,4277,2028,8344,2020-04-20,121,1.1
US,TX,863,4245,1601,8770,2020-04-30,58,1.9
US,GA,1177,4234,1871,8687,2020-04-07,100,4.6
US,LA,1993,4162,2772,7067,2020-04-14,129,2.7
US,OH,1022,4000,1753,7949,2020-04-29,138,2.1
US,CO,832,3600,1501,6686,2020-04-24,122,3.3
US,VA,617,2441,1016,4904,2020-04-09,43,0.7
US,MN,394,2128,748,4698,2020-04-26,28,0.9
US,MO,376,1693,668,3597,2020-04-27,47,1.0
US,NC,431,1539,740,3740,2020-04-21,27,1.5
US,IA,175,1484,715,2726,2020-06-25,18,3.6
US,WA,830,1449,1013,2769,2020-04-06,45,3.7
US,SC,267,1422,632,2662,2020-04-29,39,1.4
US,AL,288,1400,579,3095,2020-04-21,20,
US,MS,291,1275,532,2527,2020-05-01,20,1.3
US,AZ,330,1236,591,2696,2020-04-29,33,
US,RI,296,884,508,1561,2020-04-17,31,0.7
US,OK,238,851,441,1716,2020-04-21,21,0.9
US,DC,240,849,420,1378,2020-04-30,19,1.1
US,NV,255,826,433,1698,2020-04-07,26,0.9
US,DE,168,802,347,1368,2020-04-28,12,0.8
US,WI,334,695,463,1182,2020-04-05,20,1.6
US,NM,138,695,266,1429,2020-04-22,13,1.0
US,KY,248,689,377,1386,2020-04-07,20,4.0
US,NH,84,482,214,938,2020-04-30,12,1.7
US,KS,142,467,230,1152,2020-04-11,13,2.0
US,TN,209,437,309,651,2020-04-14,15,1.4
US,NE,73,406,187,925,2020-04-30,14,
US,AR,72,318,180,568,2020-05-02,8,0.4
US,WV,48,303,112,787,2020-04-20,6,1.5
US,OR,109,289,157,631,2020-04-09,11,0.6
US,UT,49,218,87,527,2020-04-14,5,0.7
US,PR,95,211,139,376,2020-04-09,9,3.0
US,ME,56,168,126,310,2020-04-23,5,2.0
US,ID,64,128,91,191,2020-04-15,6,2.0
US,VT,51,107,80,155,2020-04-16,4,1.0
US,ND,24,95,46,179,2020-05-01,4,1.0
US,SD,21,93,40,241,2020-05-01,4,
US,HI,16,41,28,53,2020-04-27,2,
US,MT,16,40,25,74,2020-03-30,4,
US,WY,7,30,16,37,2020-04-22,4,
US,GU,5,17,12,32,2020-04-11,1,
US,AK,9,15,14,18,2020-04-04,2,
US,VI,4,12,11,14,2020-04-26,1,
US,MP,2,10,8,16,2020-04-07,1,
US,AS,0,,,,,,
