country,region,daily_deaths,daily_deaths_lower,daily_deaths_upper
France,,983,643,1450
Spain,,854,386,1362
Italy,,700,510,912
United Kingdom,,569,379,823
Germany,,182,132,241
Belgium,,179,141,227
Netherlands,,176,134,220
Iran,,104,52,176
Switzerland,,72,46,100
