country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23123,23902,23187,26325,2020-04-07,814,40.7,2020-10-01
US,CA,Los Angeles,3457,6970,4212,12435,2020-04-18,79,0.8,2020-10-01
Canada,,Quebec,5541,6357,5751,7064,2020-05-31,202,8.2,2020-10-01
US,IL,Cook,4581,6319,5042,7806,2020-05-13,140,,2020-10-01
Canada,,Ontario,2737,3195,2812,3984,2020-05-04,120,19.7,2020-10-01
US,MI,Wayne,2728,3091,2764,3751,2020-04-22,173,11.8,2020-10-01
US,AZ,Maricopa,843,3082,2011,5451,2020-07-01,46,1.1,2020-10-01
US,FL,Miami-Dade,1018,2677,1358,4181,2020-04-16,37,1.3,2020-10-01
US,NJ,Bergen,1994,2321,2022,3044,2020-06-25,265,-21.0,2020-10-01
US,NY,Nassau,2184,2318,2197,2913,2020-04-07,338,76.0,2020-10-01
US,PA,Philadelphia,1615,2298,1749,3740,2020-05-01,97,7.0,2020-10-01
US,NY,Suffolk,1981,2294,2011,3279,2020-05-06,226,,2020-10-01
US,MA,Middlesex,1867,2246,1943,2921,2020-04-25,201,5.1,2020-10-01
US,NJ,Essex,2030,2225,2065,2601,2020-06-25,247,8.2,2020-10-01
US,TX,Harris,387,1595,665,3417,2020-08-28,16,5.3,2020-10-01
US,NJ,Hudson,1454,1584,1475,1832,2020-04-19,178,-11.7,2020-10-01
US,TX,Dallas,387,1520,635,3104,2020-06-30,20,2.1,2020-10-01
US,NY,Westchester,1426,1513,1438,1821,2020-04-06,144,49.0,2020-10-01
US,CA,Orange,354,1363,627,2579,2020-06-24,26,1.4,2020-10-01
US,FL,Palm Beach,523,1320,748,2255,2020-04-08,18,1.0,2020-10-01
US,CA,Riverside,465,1216,601,2491,2020-04-27,23,5.0,2020-10-01
US,MA,Suffolk,1008,1152,1033,1444,2020-04-25,106,6.5,2020-10-01
US,NV,Clark,432,973,593,1664,2020-04-12,25,0.7,2020-10-01
US,CA,San Diego,377,840,444,1929,2020-04-22,24,1.0,2020-10-01
US,WA,King,615,809,642,1159,2020-03-28,27,3.7,2020-10-01
US,FL,Broward,394,767,456,1539,2020-05-08,18,0.8,2020-10-01
US,FL,Hillsborough,145,659,303,1250,2020-09-10,7,1.4,2020-10-01
US,CA,San Bernardino,265,592,330,1299,2020-05-13,18,0.6,2020-10-01
US,LA,Orleans,534,571,545,648,2020-04-14,32,,2020-10-01
US,TX,Tarrant,231,536,318,1164,2020-06-10,11,,2020-10-01
US,TX,Bexar,111,426,175,974,2020-04-08,6,,2020-10-01
US,CA,Alameda,138,345,163,1174,2020-04-15,13,2.5,2020-10-01
US,CA,Santa Clara,159,237,176,403,2020-04-22,11,3.0,2020-10-01
Canada,,British Columbia,177,228,188,367,2020-04-13,11,1.0,2020-10-01
Canada,,Alberta,155,227,165,432,2020-05-04,9,3.0,2020-10-01
US,FL,Orange,59,172,70,409,2020-04-15,5,2.0,2020-10-01
US,NV,Washoe,77,142,88,288,2020-05-25,6,0.5,2020-10-01
US,CA,Sacramento,69,111,73,238,2020-04-09,11,1.0,2020-10-01
