country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,123780,164774,144789,199424,2020-07-29,1595,0.9,2020-11-01
India,,,67376,124664,91389,188736,2020-06-16,2003,1.0,2020-11-01
Mexico,,,65816,88367,77645,107214,2020-06-03,1092,1.1,2020-11-01
United Kingdom,,,41602,42104,41612,44285,2020-04-21,1224,96.5,2020-11-01
Italy,,,35497,36121,35513,38885,2020-03-27,919,135.6,2020-11-01
Peru,,,29068,34618,30571,41228,2020-08-14,4143,2.0,2020-11-01
France,,,30692,32190,30725,40140,2020-04-15,1438,32.2,2020-11-01
Colombia,,,20345,31882,25524,41413,2020-08-23,748,1.1,2020-11-01
Spain,,,29194,31721,29227,41206,2020-06-19,1179,19.4,2020-11-01
Iran,,,21797,27024,23384,33043,2020-07-28,235,1.6,2020-11-01
Russia,,,17365,21647,18285,30096,2020-05-29,232,1.5,2020-11-01
South Africa,,,14389,20037,16755,27888,2020-07-22,572,1.6,2020-11-01
Argentina,,,9118,18875,13217,26492,2020-08-24,381,1.0,2020-11-01
Chile,,,11344,14414,11817,21403,2020-07-17,1057,7.8,2020-11-01
Indonesia,,,7616,12519,9483,19476,2020-07-22,139,0.8,2020-11-01
Belgium,,,9898,10075,9917,10738,2020-04-10,496,308.9,2020-11-01
Germany,,,9322,9740,9340,11101,2020-04-15,510,16.2,2020-11-01
Canada,,,9182,9455,9213,10148,2020-04-16,251,61.4,2020-11-01
Bolivia,,,5203,7970,6327,10329,2020-09-02,102,0.7,2020-11-01
Turkey,,,6462,7943,6560,10626,2020-04-19,127,2.4,2020-11-01
Ecuador,,,6619,7674,6710,9986,2020-05-10,410,1.8,2020-11-01
Philippines,,,3623,7134,4761,11298,2020-07-12,162,2.3,2020-11-01
Pakistan,,,6328,6725,6356,7639,2020-06-14,178,4.1,2020-11-01
Netherlands,,,6267,6476,6282,7232,2020-04-07,234,23.2,2020-11-01
Bangladesh,,,4351,6231,4967,8543,2020-06-30,64,1.2,2020-11-01
Egypt,,,5461,6129,5508,8527,2020-06-15,97,3.5,2020-11-01
Romania,,,3721,6044,4682,8197,2020-09-01,60,1.1,2020-11-01
Sweden,,,5820,5864,5824,6010,2020-04-14,115,15.8,2020-11-01
Ukraine,,,2705,5607,3735,8671,2020-11-01,62,1.2,2020-11-01
Saudi Arabia,,,3956,5219,4348,6710,2020-07-05,58,1.5,2020-11-01
China,,,4727,4803,4727,5410,2020-04-17,1290,37.2,2020-11-01
Morocco,,,1216,3334,1908,5442,2020-11-01,45,1.4,2020-11-01
Poland,,,2078,2862,2316,3886,2020-04-24,40,1.0,2020-11-01
Honduras,,,1924,2827,2254,3843,2020-08-27,56,0.7,2020-11-01
Dominican Republic,,,1765,2742,2111,3801,2020-04-12,38,0.8,2020-11-01
Panama,,,2030,2531,2245,3115,2020-07-24,41,2.2,2020-11-01
Algeria,,,1523,2113,1633,3148,2020-04-09,30,2.4,2020-11-01
Japan,,,1327,2097,1512,3555,2020-05-01,29,1.4,2020-11-01
Switzerland,,,2011,2084,2024,2289,2020-04-04,75,,2020-11-01
Portugal,,,1827,1982,1833,2377,2020-04-03,37,9.9,2020-11-01
Israel,,,969,1839,1232,2970,2020-08-19,73,1.4,2020-11-01
Ireland,,,1777,1820,1784,1948,2020-04-24,220,,2020-11-01
Moldova,,,1024,1457,1178,1939,2020-09-02,16,0.5,2020-11-01
Bulgaria,,,648,1277,893,1910,2020-08-24,18,2.3,2020-11-01
Nigeria,,,1027,1224,1045,1515,2020-06-16,31,2.7,2020-11-01
Australia,,,678,1103,849,1441,2020-08-30,41,1.0,2020-11-01
Belarus,,,691,991,782,1444,2020-08-16,7,1.2,2020-11-01
Serbia,,,716,887,783,1049,2020-07-10,18,7.6,2020-11-01
Austria,,,734,784,743,911,2020-04-08,30,,2020-11-01
Hungary,,,619,670,623,811,2020-04-24,23,4.6,2020-11-01
Denmark,,,626,667,634,778,2020-04-04,22,14.2,2020-11-01
Kuwait,,,535,660,556,911,2020-05-30,11,7.0,2020-11-01
Czechia,,,425,525,447,685,2020-04-14,18,,2020-11-01
Greece,,,273,507,359,791,2020-04-03,10,2.6,2020-11-01
United Arab Emirates,,,387,458,391,638,2020-05-10,13,2.4,2020-11-01
South Korea,,,329,430,332,670,2020-03-02,11,1.8,2020-11-01
Finland,,,336,355,339,412,2020-04-21,43,,2020-11-01
Croatia,,,191,319,241,481,2020-04-19,8,0.7,2020-11-01
Norway,,,264,288,269,351,2020-04-20,16,,2020-11-01
Slovenia,,,134,155,137,194,2020-04-07,6,3.0,2020-11-01
Luxembourg,,,124,146,131,178,2020-04-11,8,,2020-11-01
Cuba,,,98,145,109,232,2020-04-24,6,0.5,2020-11-01
Malaysia,,,128,140,131,154,2020-03-29,8,,2020-11-01
Lithuania,,,86,102,89,127,2020-04-10,6,,2020-11-01
Estonia,,,64,71,67,81,2020-04-02,6,,2020-11-01
Slovakia,,,33,42,35,59,2020-04-15,4,,2020-11-01
Latvia,,,34,41,35,50,2020-04-21,4,,2020-11-01
Malta,,,13,38,23,69,2020-08-30,2,0.6,2020-11-01
Cyprus,,,21,30,24,41,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
