country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,130396,162991,145933,191494,2020-07-29,1595,1.2,2020-11-01
India,,,77472,134805,98742,179897,2020-06-16,2003,1.0,2020-11-01
Mexico,,,70183,90402,82228,102456,2020-06-03,1092,1.2,2020-11-01
United Kingdom,,,41703,42216,41714,45065,2020-04-21,1224,161.1,2020-11-01
Italy,,,35597,36139,35610,38617,2020-03-27,919,81.6,2020-11-01
Peru,,,30344,34309,31326,39269,2020-08-14,4143,2.3,2020-11-01
France,,,30901,32164,30928,38745,2020-04-15,1438,10.3,2020-11-01
Spain,,,29747,31800,29773,39231,2020-06-19,1179,17.2,2020-11-01
Colombia,,,22518,30798,26390,37319,2020-09-09,442,1.3,2020-11-01
Iran,,,22913,27293,24114,32543,2020-07-28,235,1.7,2020-11-01
Russia,,,18309,22677,19275,28617,2020-05-29,232,1.6,2020-11-01
Argentina,,,11148,20311,15314,26688,2020-08-24,381,0.9,2020-11-01
South Africa,,,15378,18916,15895,21222,2020-07-22,572,1.7,2020-11-01
Chile,,,11850,14603,12220,20887,2020-07-17,1057,2.6,2020-11-01
Indonesia,,,8544,13012,10352,18687,2020-07-22,139,1.1,2020-11-01
Ecuador,,,10836,11809,10918,13908,2020-09-07,3852,1.0,2020-11-01
Belgium,,,9919,10063,9934,10575,2020-04-10,496,154.7,2020-11-01
Germany,,,9348,9654,9362,10780,2020-04-15,510,81.9,2020-11-01
Canada,,,9214,9509,9237,10392,2020-04-16,251,183.7,2020-11-01
Bolivia,,,7250,9407,8155,11368,2020-09-07,1656,1.2,2020-11-01
Turkey,,,6951,8636,7115,11617,2020-04-19,127,1.8,2020-11-01
Philippines,,,4108,6832,5158,9371,2020-07-12,162,1.3,2020-11-01
Pakistan,,,6373,6661,6388,7387,2020-06-14,178,41.3,2020-11-01
Netherlands,,,6290,6447,6302,7014,2020-04-07,234,32.6,2020-11-01
Bangladesh,,,4668,6317,5186,8255,2020-06-30,64,1.3,2020-11-01
Egypt,,,5607,6139,5634,8068,2020-06-15,97,4.3,2020-11-01
Romania,,,4100,6034,4949,7800,2020-09-01,60,1.2,2020-11-01
Sweden,,,5846,5883,5850,6013,2020-04-14,115,37.0,2020-11-01
Ukraine,,,3132,5874,4237,8472,2020-11-01,68,1.3,2020-11-01
Saudi Arabia,,,4213,5331,4564,6578,2020-07-05,58,1.7,2020-11-01
China,,,4733,4798,4733,5312,2020-04-17,1290,,2020-11-01
Morocco,,,1524,3395,2180,5152,2020-11-01,47,1.4,2020-11-01
Dominican Republic,,,1941,2787,2256,3682,2020-09-05,39,1.3,2020-11-01
Poland,,,2169,2767,2352,3514,2020-04-24,40,2.0,2020-11-01
Honduras,,,2058,2755,2295,3555,2020-08-27,56,2.7,2020-11-01
Panama,,,2140,2516,2292,2979,2020-07-24,41,2.0,2020-11-01
Algeria,,,1599,2105,1684,2952,2020-04-09,30,1.5,2020-11-01
Switzerland,,,2020,2090,2031,2256,2020-04-04,75,,2020-11-01
Japan,,,1428,2050,1591,2996,2020-05-01,29,1.6,2020-11-01
Portugal,,,1855,1993,1860,2339,2020-04-03,37,10.0,2020-11-01
Ireland,,,1781,1817,1787,1930,2020-04-24,220,,2020-11-01
Israel,,,1090,1806,1351,2638,2020-08-19,73,1.2,2020-11-01
Moldova,,,1114,1537,1288,1958,2020-09-05,16,1.2,2020-11-01
Nigeria,,,1076,1254,1123,1506,2020-06-16,31,10.8,2020-11-01
Australia,,,803,1141,941,1436,2020-09-03,59,2.7,2020-11-01
Bulgaria,,,713,1102,879,1470,2020-08-24,18,1.2,2020-11-01
Belarus,,,738,1010,830,1363,2020-08-16,7,1.1,2020-11-01
Serbia,,,730,863,779,1009,2020-07-10,18,7.9,2020-11-01
Austria,,,750,806,758,951,2020-04-08,30,9.1,2020-11-01
Hungary,,,631,699,639,848,2020-04-24,23,13.5,2020-11-01
Kuwait,,,557,664,573,876,2020-05-30,11,7.1,2020-11-01
Denmark,,,629,662,636,753,2020-04-04,22,,2020-11-01
Czechia,,,450,580,486,757,2020-04-14,18,3.8,2020-11-01
Greece,,,300,483,376,688,2020-04-03,10,1.6,2020-11-01
United Arab Emirates,,,398,471,403,652,2020-05-10,13,,2020-11-01
South Korea,,,355,469,363,722,2020-03-02,11,1.1,2020-11-01
Finland,,,337,353,340,403,2020-04-21,43,,2020-11-01
Croatia,,,211,349,267,501,2020-04-19,8,1.3,2020-11-01
Norway,,,265,284,269,327,2020-04-20,16,,2020-11-01
Slovenia,,,135,152,138,186,2020-04-07,6,,2020-11-01
Cuba,,,106,149,117,221,2020-04-24,6,,2020-11-01
Luxembourg,,,124,140,129,165,2020-04-11,8,,2020-11-01
Malaysia,,,128,138,130,149,2020-03-29,8,,2020-11-01
Lithuania,,,86,95,88,108,2020-04-10,6,,2020-11-01
Estonia,,,64,69,66,74,2020-04-02,6,,2020-11-01
Slovakia,,,37,49,40,69,2020-09-03,4,,2020-11-01
Latvia,,,35,41,36,49,2020-04-21,4,,2020-11-01
Malta,,,15,33,22,54,2020-08-30,2,0.5,2020-11-01
Cyprus,,,22,30,25,38,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,14,2020-03-15,5,,2020-11-01
