date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2019-12-26,,,,,,,,,295,150,350,295,150,350,295,150,350,2.93850849991
2019-12-27,,,,,,,,,295,150,350,589,300,700,589,300,700,2.92723740395
2019-12-28,,,,,,,,,295,150,350,884,450,1050,884,450,1050,2.92474433953
2019-12-29,,,,,,,,,295,150,350,1178,600,1400,1178,600,1400,2.92170012213
2019-12-30,,,,,,,,,295,150,350,1473,750,1750,1473,750,1750,2.91798284865
2019-12-31,,,,,,,,,295,150,350,1767,900,2100,1767,900,2100,2.91344347454
2020-01-01,,,,,,,,,295,150,350,2062,1050,2450,2062,1050,2450,2.90789957468
2020-01-02,,,,,,,,,295,150,350,2357,1200,2800,2357,1200,2800,2.90112750579
2020-01-03,,,,,,,,,295,150,350,2651,1350,3150,2651,1350,3150,2.89285245024
2020-01-04,,,,,,,,,1136,599,1472,3787,1949,4622,3787,1949,4622,2.88272973708
2020-01-05,,,,,,,,,1129,597,1460,4917,2547,6081,4917,2547,6081,2.87035092934
2020-01-06,,,,,,,,,1242,663,1629,6158,3210,7710,6158,3210,7710,2.85518667139
2020-01-07,,,,,,,,,1470,795,1971,7628,4005,9680,7628,4005,9680,2.83658544203
2020-01-08,,,,,,,,,1944,1070,2680,9572,5076,12359,9572,5076,12359,2.81372408998
2020-01-09,,,,,,,,,2686,1507,3793,12258,6584,16152,12258,6584,16152,2.78556331762
2020-01-10,,,,,,,,,3298,1886,4733,15261,8320,20535,15556,8470,20885,2.75079395503
2020-01-11,,,,,,,,,3915,2209,5705,18882,10380,25889,19471,10680,26589,2.70778882292
2020-01-12,,,,,,,,,4720,2587,6972,23307,12818,32510,24191,13268,33560,2.65458777847
2020-01-13,,,,,,,,,5740,3187,8543,28753,15855,40703,29931,16455,42103,2.58896382214
2020-01-14,,,,,,,,,6988,3937,10363,35446,19643,50716,36919,20393,52466,2.50864432775
2020-01-15,,,,,,,,,8262,4819,12046,43414,24313,62411,45181,25213,64511,2.41174385632
2020-01-16,,,,,,,,,9526,5858,14060,52645,30021,76121,54707,31071,78571,2.29738181881
2020-01-17,,,,,,,,,10798,6746,16251,63149,36617,92021,65505,37817,94821,2.16631450436
2020-01-18,,,,,,,,,12044,7540,17799,74898,44008,109470,77549,45358,112620,2.02130340637
2020-01-19,,,,,,,,,13182,8410,18577,86944,51819,126574,90732,53769,131196,1.86700393374
2020-01-20,,,,,,,,,14093,9247,19189,99908,60469,144304,104824,63017,150385,1.7093685531
2020-01-21,,,,,,,,,14717,10073,20259,113384,69879,162934,119542,73090,170644,1.55476198811
2020-01-22,17,17,,,,,,,15064,10597,20550,126978,79681,181514,134606,83687,191194,1.40905570687
2020-01-23,1,18,,,,,,,15160,11107,20187,140194,89718,199022,149766,94794,211380,1.27690200246
2020-01-24,8,26,,,,,,,15034,10983,19986,152543,99194,215214,164800,105778,231366,1.16128140728
2020-01-25,16,42,,,,,,,14719,10802,19084,163964,108110,229565,179519,116581,250449,1.06336074062
2020-01-26,14,56,,,,,,,14255,10413,18347,174303,116314,242207,193774,126994,268795,0.982674534359
2020-01-27,26,82,,,,,,,13686,9938,17899,183270,123665,253133,207460,136933,286693,0.917573555034
2020-01-28,49,131,,,,,,,13054,9462,17103,190583,129940,261693,220515,146395,303796,0.86578558899
2020-01-29,2,133,,,,,,,12387,9050,16185,195983,135053,267515,232902,155446,319981,0.824908258859
2020-01-30,38,171,,,,,,,11704,8706,15280,199425,138939,270750,244606,164153,335260,0.792730359109
2020-01-31,42,213,,,,,,,11019,8337,14353,200918,141419,271042,255625,172490,349613,0.767379164241
2020-02-01,46,259,,,,,,,10344,7760,13590,200464,142434,268382,265969,180251,363203,0.747346654214
2020-02-02,102,361,,,,,,,9689,7266,12846,198108,142159,263429,275658,187518,376048,0.731453058061
2020-02-03,64,425,,,,,,,9059,6790,12069,193985,140539,256921,284717,194308,388117,0.718788569223
2020-02-04,66,491,,,,,,,8461,6292,11324,188354,137583,249056,293178,200600,399440,0.708654934829
2020-02-05,72,563,,,,,,,7895,5788,10669,181531,133299,239465,301073,206389,410109,0.700515633255
2020-02-06,70,633,,,,,,,7362,5190,10043,173829,127892,228958,308435,211580,420151,0.693956509042
2020-02-07,85,718,,,,,,,6863,4656,9331,165532,121441,218101,315298,216236,429481,0.688655848065
2020-02-08,87,805,,,,,,,6397,4213,8747,156894,114672,206862,321695,220450,438227,0.68436203348
2020-02-09,100,905,,,,,,,5963,3860,8151,148138,107730,195930,327657,224311,446378,0.680876956586
2020-02-10,107,1012,,,,,,,5560,3540,7622,139443,100858,185205,333217,227852,454000,0.678043678887
2020-02-11,100,1112,,,,,,,5185,3230,7126,130942,94150,174432,338403,231083,461125,0.675737199679
2020-02-12,5,1117,,,,,,,4839,2951,6670,122727,87638,163999,343241,234034,467794,0.67385748895
2020-02-13,252,1369,,,,,,,4517,2712,6326,114857,81300,154140,347758,236746,474120,0.672324180147
2020-02-14,152,1521,,,,,,,4220,2492,6067,107372,75085,144927,351978,239239,480187,0.67107248903
2020-02-15,142,1663,,,,,,,3944,2292,5816,100298,69040,136390,355923,241531,486002,0.670050047202
2020-02-16,103,1766,,,,,,,3690,2110,5475,93643,63390,128275,359612,243642,491477,0.669214425213
2020-02-17,98,1864,,,,,,,3454,1977,5176,87408,58101,120605,363066,245619,496653,0.668531181046
