date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-26,,,,,,,,,96,50,100,96,50,100,96,50,100,2.51788009403
2020-02-27,,,,,,,,,96,50,100,192,100,200,192,100,200,2.49107397604
2020-02-28,,,,,,,,,96,50,100,288,150,300,288,150,300,2.48518268941
2020-02-29,,,,,,,,,96,50,100,384,200,400,384,200,400,2.47799863782
2020-03-01,,,,,,,,,96,50,100,480,250,500,480,250,500,2.46923463573
2020-03-02,,,,,,,,,96,50,100,576,300,600,576,300,600,2.45853558907
2020-03-03,,,,,,,,,96,50,100,672,350,700,672,350,700,2.44545986692
2020-03-04,,,,,,,,,96,50,100,768,400,800,768,400,800,2.42945519183
2020-03-05,,,,,,,,,96,50,100,865,450,900,865,450,900,2.40982875648
2020-03-06,,,,,,,,,324,179,394,1189,629,1294,1189,629,1294,2.38556448084
2020-03-07,,,,,,,,,320,178,390,1509,808,1684,1509,808,1684,2.35587110835
2020-03-08,,,,,,,,,342,194,427,1851,1002,2110,1851,1002,2110,2.31927997189
2020-03-09,,,,,,,,,388,226,501,2239,1228,2610,2239,1228,2610,2.27434626621
2020-03-10,,,,,,,,,483,292,651,2723,1521,3261,2723,1521,3261,2.21946559436
2020-03-11,,,,,,,,,627,395,873,3349,1916,4133,3349,1916,4133,2.15310446518
2020-03-12,,,,,,,,,727,463,1023,3980,2330,5056,4076,2380,5156,2.07407379417
2020-03-13,,,,,,,,,805,502,1149,4689,2782,6105,4881,2882,6305,1.9818902882
2020-03-14,,,,,,,,,892,579,1283,5485,3312,7288,5773,3462,7588,1.87715424212
2020-03-15,,,,,,,,,985,614,1414,6374,3876,8601,6758,4076,9001,1.76178019733
2020-03-16,,,,,,,,,1083,679,1471,7361,4505,9972,7841,4755,10472,1.63900563884
2020-03-17,,,,,,,,,1153,706,1625,8418,5162,11496,8994,5462,12096,1.5131022131
2020-03-18,,,,,,,,,1193,704,1727,9515,5817,13123,10187,6167,13823,1.38883403204
2020-03-19,,,,,,,,,1211,710,1774,10630,6478,14797,11399,6878,15597,1.27081577947
2020-03-20,,,,,,,,,1215,718,1743,11749,7146,16440,12613,7596,17340,1.16291558607
2020-03-21,1,1,,,,,,,1206,722,1691,12630,7689,17737,13819,8319,19031,1.06782857525
2020-03-22,0,1,,,,,,,1183,709,1674,13493,8221,19021,15002,9029,20704,0.986881359695
2020-03-23,0,1,,,,,,,1148,709,1584,14299,8736,20178,16150,9738,22288,0.920080743775
2020-03-24,2,3,,,,,,,1105,705,1489,15016,9215,21167,17255,10444,23777,0.866376530866
2020-03-25,2,5,,,,,,,1059,700,1393,15592,9623,21909,18314,11144,25169,0.8240551026
2020-03-26,3,8,,,,,,,1012,655,1334,15977,9883,22370,19326,11800,26503,0.791145767456
2020-03-27,4,12,,,,,,,965,630,1269,16216,10050,22615,20292,12430,27771,0.765736600505
2020-03-28,0,12,,,,,,,918,613,1200,16329,10160,22667,21210,13043,28971,0.74615668791
2020-03-29,3,15,,,,,,,872,592,1130,16309,10174,22514,22081,13636,30101,0.731041313796
2020-03-30,1,16,,,,,,,827,578,1060,16151,10138,22160,22909,14215,31161,0.719322778797
2020-03-31,4,20,,,,,,,784,557,992,15852,10017,21681,23693,14772,32152,0.710186841089
2020-04-01,6,26,,,,,,,744,537,941,15443,9848,20997,24437,15310,33093,0.703020705235
2020-04-02,10,36,,,,,,,706,516,891,14956,9660,20161,25143,15827,33983,0.697365326758
2020-04-03,4,40,,,,,,,670,502,835,14414,9451,19221,25812,16330,34818,0.692876470255
2020-04-04,4,44,,,,,,,635,465,805,13834,9199,18283,26448,16796,35623,0.689294777723
2020-04-05,5,49,,,,,,,603,446,771,13232,8922,17363,27051,17242,36393,0.686423498163
2020-04-06,8,57,,,,,,,574,428,742,12623,8641,16431,27625,17670,37134,0.684112193014
2020-04-07,8,65,,,,,,,545,404,716,12020,8335,15562,28170,18074,37850,0.6822448926
2020-04-08,8,73,,,,,,,519,376,690,11434,8006,14763,28690,18451,38539,0.680731488195
2020-04-09,13,86,,,,,,,495,357,663,10870,7664,14033,29184,18809,39202,0.679501447007
2020-04-10,9,95,,,,,,,472,333,638,10329,7342,13337,29656,19142,39839,0.678499188492
2020-04-11,6,101,,,,,,,450,313,613,9814,7025,12681,30106,19456,40452,0.677680652618
2020-04-12,2,103,,,,,,,430,295,591,9326,6707,12072,30536,19751,41042,0.676852916728
2020-04-13,13,116,,,,,,,411,278,574,8865,6393,11515,30947,20029,41615,0.675972040023
2020-04-14,7,123,,,,,,,393,263,555,8431,6077,11009,31340,20293,42170,0.675041271017
2020-04-15,7,130,,,,,,,376,248,536,8023,5769,10553,31716,20542,42705,0.674511329719
2020-04-16,12,142,,,,,,,361,236,518,7639,5467,10131,32077,20778,43223,0.674257040912
2020-04-17,9,151,,,,,,,346,225,501,7280,5175,9741,32423,21003,43724,0.674035711342
2020-04-18,13,164,,,,,,,332,212,487,6942,4885,9393,32755,21215,44211,0.674016694593
2020-04-19,8,172,,,,,,,319,201,472,6626,4621,9060,33074,21417,44682,0.673999092924
2020-04-20,5,177,,,,,,,307,190,458,6329,4365,8747,33381,21607,45139,0.673983156683
2020-04-21,7,184,,,,,,,295,181,448,6051,4118,8453,33676,21788,45587,0.673969289968
2020-04-22,5,189,,,,,,,284,172,438,5790,3886,8176,33960,21961,46025,0.673958117693
2020-04-23,3,192,,,,,,,274,164,429,5545,3674,7915,34234,22125,46453,0.673950594325
2020-04-24,2,194,,,,,,,264,157,420,5314,3473,7671,34499,22282,46873,0.673948164653
2020-04-25,5,199,,,,,,,255,150,411,5098,3290,7444,34753,22433,47283,0.673953002045
2020-04-26,2,201,,,,,,,246,143,402,4893,3120,7233,34999,22576,47684,0.673968364084
2020-04-27,3,204,,,,,,,237,137,393,4701,2963,7035,35237,22714,48076,0.673999120963
2020-04-28,6,210,,,,,,,229,132,384,4519,2817,6845,35466,22847,48460,0.674052540387
2020-04-29,5,215,,,,,,,222,127,376,4348,2681,6666,35687,22974,48835,0.67413945054
2020-04-30,7,222,,,,,,,214,122,367,4186,2554,6498,35902,23096,49202,0.674275956137
2020-05-01,3,225,,,,,,,207,117,359,4032,2435,6339,36109,23214,49561,0.674485957568
2020-05-02,4,229,,,,,,,200,113,351,3886,2324,6188,36309,23327,49912,0.67480481847
2020-05-03,3,232,,,,,,,194,109,343,3748,2220,6044,36503,23436,50255,0.67528463867
2020-05-04,3,235,,,,,,,188,105,336,3616,2124,5908,36690,23541,50590,0.676001688652
2020-05-05,3,238,,,,,,,182,101,328,3491,2035,5778,36872,23643,50917,0.677066570894
2020-05-06,1,239,,,,,,,176,98,321,3372,1952,5651,37048,23741,51237,0.678637411416
2020-05-07,1,240,,,,,,,171,94,313,3258,1875,5526,37218,23836,51550,0.680935479241
2020-05-08,5,245,,,,,,,166,91,306,3150,1802,5403,37384,23928,51856,0.684260426362
2020-05-09,2,247,,,,,,,161,88,300,3047,1733,5283,37546,24016,52155,0.688997945514
2020-05-10,5,252,,,,,,,157,86,294,2950,1669,5166,37703,24103,52449,0.695605572958
2020-05-11,6,258,,,,,,,154,83,290,2858,1609,5054,37857,24186,52738,0.704554617592
2020-05-12,2,260,,,,,,,151,81,287,2771,1553,4948,38008,24268,53024,0.716206112039
2020-05-13,4,264,,,,,,,149,79,285,2691,1500,4849,38157,24347,53308,0.730622700233
