country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,20047,147368,48334,253325,2020-08-04,2657,2.2,2020-08-04
Mexico,,,6510,88206,24769,173687,2020-07-28,2189,5.2,2020-08-04
United Kingdom,,,36124,50432,40735,69642,2020-04-29,4421,2.4,2020-08-04
Italy,,,32486,38755,34762,47155,2020-03-27,919,5.0,2020-08-04
India,,,3584,35341,8195,97806,2020-07-31,680,4.5,2020-08-04
France,,,28218,31812,28633,42990,2020-04-15,1440,11.0,2020-08-04
Spain,,,27940,31570,29099,37566,2020-04-02,961,16.4,2020-08-04
Russia,,,3099,17575,5060,53951,2020-07-23,268,2.1,2020-08-04
Peru,,,3148,16268,5214,25647,2020-08-04,245,2.0,2020-08-04
Canada,,,6267,13484,8578,25613,2020-04-16,251,1.4,2020-08-04
Iran,,,7249,12321,8256,22287,2020-04-04,158,2.2,2020-08-04
Germany,,,8203,10651,8857,15697,2020-04-15,510,3.9,2020-08-04
Belgium,,,9186,10370,9473,12558,2020-04-10,496,8.8,2020-08-04
Netherlands,,,5794,7367,6219,9742,2020-04-07,234,5.7,2020-08-04
Pakistan,,,1017,6844,1721,18182,2020-07-30,118,3.7,2020-08-04
South Africa,,,369,6468,2377,13146,2020-07-28,136,4.5,2020-08-04
Ecuador,,,2939,6433,3730,14067,2020-05-10,410,1.8,2020-08-04
Sweden,,,3871,6403,5025,9849,2020-04-21,185,2.2,2020-08-04
Chile,,,589,5814,2681,10868,2020-07-22,106,2.4,2020-08-04
Turkey,,,4249,5446,4688,7598,2020-04-19,127,4.4,2020-08-04
Ukraine,,,579,5032,1796,9562,2020-07-28,93,6.2,2020-08-04
Colombia,,,652,4981,1968,10909,2020-07-28,89,4.0,2020-08-04
China,,,4638,4648,4638,4677,2020-04-17,1290,,2020-08-04
Bangladesh,,,408,3803,1263,8124,2020-07-30,72,3.3,2020-08-04
Egypt,,,696,3322,1177,9909,2020-08-04,68,4.2,2020-08-04
Indonesia,,,1278,3200,1814,5743,2020-04-14,60,1.1,2020-08-04
Romania,,,1156,2527,1669,4128,2020-05-08,35,2.4,2020-08-04
Saudi Arabia,,,351,2461,946,5805,2020-07-29,43,3.6,2020-08-04
Argentina,,,416,2378,854,6459,2020-08-04,53,4.1,2020-08-04
Switzerland,,,1898,2181,1979,2691,2020-04-04,75,10.0,2020-08-04
Poland,,,972,2166,1249,4177,2020-04-24,40,2.1,2020-08-04
Ireland,,,1583,1939,1677,2738,2020-04-24,220,4.3,2020-08-04
Portugal,,,1277,1854,1519,2591,2020-04-03,37,2.2,2020-08-04
Japan,,,777,1742,902,3163,2020-05-04,49,1.8,2020-08-04
Philippines,,,846,1565,1023,2711,2020-04-12,50,4.2,2020-08-04
Moldova,,,233,1089,496,2174,2020-07-17,15,3.0,2020-08-04
Nigeria,,,211,962,338,3229,2020-05-02,17,1.3,2020-08-04
Austria,,,633,757,682,899,2020-04-08,30,,2020-08-04
Hungary,,,473,737,538,1207,2020-04-24,23,4.3,2020-08-04
Denmark,,,561,733,639,950,2020-04-04,22,2.1,2020-08-04
Dominican Republic,,,448,731,532,1262,2020-04-12,38,5.0,2020-08-04
Panama,,,291,704,382,1373,2020-04-29,11,1.5,2020-08-04
Algeria,,,575,689,604,909,2020-04-09,30,2.7,2020-08-04
Finland,,,306,494,360,811,2020-04-21,43,4.0,2020-08-04
Bulgaria,,,120,413,231,764,2020-04-29,6,1.2,2020-08-04
Czechia,,,306,396,359,444,2020-04-14,18,5.0,2020-08-04
Serbia,,,237,373,296,609,2020-04-30,54,2.5,2020-08-04
Israel,,,279,353,310,429,2020-04-18,13,,2020-08-04
South Korea,,,264,318,282,388,2020-03-02,11,,2020-08-04
Norway,,,235,279,251,319,2020-04-20,16,8.0,2020-08-04
Morocco,,,196,226,210,253,2020-03-27,12,3.0,2020-08-04
Greece,,,168,215,191,252,2020-04-03,10,2.0,2020-08-04
Croatia,,,97,162,117,256,2020-04-19,8,2.0,2020-08-04
Malaysia,,,114,144,129,161,2020-03-29,8,,2020-08-04
Luxembourg,,,109,133,121,149,2020-04-11,8,,2020-08-04
Slovenia,,,106,130,114,156,2020-04-07,6,3.0,2020-08-04
Estonia,,,64,89,80,100,2020-04-02,6,,2020-08-04
Lithuania,,,61,87,76,101,2020-04-10,6,1.0,2020-08-04
Latvia,,,22,38,34,46,2020-04-21,4,1.0,2020-08-04
Slovakia,,,28,36,31,43,2020-04-15,4,,2020-08-04
Cyprus,,,17,23,22,25,2020-03-30,2,,2020-08-04
Iceland,,,10,12,12,13,2020-04-06,2,,2020-08-04
Malta,,,6,9,8,10,2020-05-13,1,,2020-08-04
