date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-22,,,,,,,,,418,300,500,418,300,500,418,300,500,2.36995181338
2020-02-23,,,,,,,,,418,300,500,837,600,1000,837,600,1000,2.36146028476
2020-02-24,,,,,,,,,418,300,500,1255,900,1500,1255,900,1500,2.35847749937
2020-02-25,,,,,,,,,418,300,500,1674,1200,2000,1674,1200,2000,2.35445153741
2020-02-26,,,,,,,,,418,300,500,2092,1500,2500,2092,1500,2500,2.34902364686
2020-02-27,,,,,,,,,418,300,500,2510,1800,3000,2510,1800,3000,2.34171766723
2020-02-28,,,,,,,,,418,300,500,2929,2100,3500,2929,2100,3500,2.3319067263
2020-02-29,,,,,,,,,418,300,500,3347,2400,4000,3347,2400,4000,2.31877480088
2020-03-01,,,,,,,,,418,300,500,3766,2700,4500,3766,2700,4500,2.30127671075
2020-03-02,,,,,,,,,1356,892,1871,5122,3592,6371,5122,3592,6371,2.27810611528
2020-03-03,,,,,,,,,1339,887,1847,6461,4480,8218,6461,4480,8218,2.24769248584
2020-03-04,,,,,,,,,1421,939,1976,7882,5420,10194,7882,5420,10194,2.20826415971
2020-03-05,,,,,,,,,1592,1047,2206,9474,6467,12400,9474,6467,12400,2.15802346947
2020-03-06,,,,,,,,,1946,1269,2762,11419,7736,15161,11419,7736,15161,2.09545492437
2020-03-07,,,,,,,,,2468,1610,3577,13887,9346,18737,13887,9346,18737,2.0197163158
2020-03-08,,,,,,,,,2809,1864,3998,16278,10911,22234,16696,11211,22734,1.9309918841
2020-03-09,,,,,,,,,3049,2074,4204,18908,12686,25938,19745,13286,26938,1.83068429868
2020-03-10,,,,,,,,,3304,2305,4368,21794,14692,29805,23049,15592,31305,1.72138835518
2020-03-11,,,,,,,,,3568,2451,4615,24944,16843,33920,26618,18043,35920,1.60666532981
2020-03-12,,,,,,,,,3847,2727,4866,28373,19270,38285,30465,20770,40785,1.49067210661
2020-03-13,,,,,,,,,4040,2862,5047,31994,21833,42832,34505,23633,45832,1.37770768183
2020-03-14,,,,,,,,,4142,2949,5145,35718,24482,47476,38646,26582,50976,1.27176256208
2020-03-15,,,,,,,,,4189,2990,5400,39488,27172,52376,42836,29572,56376,1.17614271345
2020-03-16,,,,,,,,,4205,2976,5422,43275,29849,57298,47040,32549,61798,1.09316534681
2020-03-17,1,1,,,,,,,4201,2972,5366,46120,31929,60792,51242,35522,67163,1.02391880872
2020-03-18,1,2,,,,,,,4171,2959,5346,48952,34001,64291,55412,38481,72508,0.968187887053
2020-03-19,1,3,,,,,,,4113,2963,5280,51644,36025,67595,59525,41445,77788,0.924673815938
2020-03-20,3,6,,,,,,,4038,2957,5193,54089,37935,70581,63563,44402,82980,0.891458399615
2020-03-21,6,12,,,,,,,3954,2922,5032,56098,39589,72852,67517,47325,88012,0.866487064233
2020-03-22,2,14,,,,,,,3868,2892,4934,57497,40871,74209,71385,50218,92946,0.847890054306
2020-03-23,9,23,,,,,,,3781,2856,4822,58469,41863,75034,75166,53074,97768,0.834116744656
2020-03-24,10,33,,,,,,,3692,2815,4699,59112,42604,75529,78857,55890,102466,0.823947689804
2020-03-25,10,43,,,,,,,3601,2778,4567,59409,43076,75728,82458,58668,107033,0.816452144415
2020-03-26,17,60,,,,,,,3512,2740,4433,59352,43365,75546,85970,61409,111465,0.810931518458
2020-03-27,16,76,,,,,,,3424,2712,4294,58929,43351,74974,89394,64122,115759,0.806866422076
2020-03-28,24,100,,,,,,,3339,2665,4161,58228,43154,74088,92733,66787,119920,0.803872798525
2020-03-29,19,119,,,,,,,3257,2623,4017,57344,42828,72961,95990,69410,123936,0.801667550991
2020-03-30,21,140,,,,,,,3177,2568,3910,56332,42406,71470,99167,71979,127845,0.800042362939
2020-03-31,20,160,,,,,,,3099,2511,3785,55226,41941,69833,102267,74490,131630,0.798844071729
2020-04-01,27,187,,,,,,,3024,2442,3682,54050,41411,68149,105291,76933,135312,0.797960092438
2020-04-02,22,209,,,,,,,2952,2374,3597,52831,40826,66400,108243,79308,138908,0.797307654482
2020-04-03,37,246,,,,,,,2882,2294,3517,51600,40157,64637,111125,81603,142425,0.796825881467
2020-04-04,20,266,,,,,,,2815,2234,3444,50377,39434,62889,113940,83837,145869,0.796469974913
2020-04-05,29,295,,,,,,,2749,2168,3377,49172,38680,61233,116689,86005,149245,0.796206947137
2020-04-06,16,311,,,,,,,2686,2094,3345,47990,37882,59644,119375,88100,152590,0.796012491521
2020-04-07,34,345,,,,,,,2625,2024,3292,46835,37050,58114,122001,90125,155882,0.795868686479
2020-04-08,35,380,,,,,,,2567,1956,3229,45710,36191,56645,124567,92082,159110,0.795762310148
2020-04-09,29,409,,,,,,,2510,1888,3163,44619,35302,55240,127077,93970,162272,0.79568360247
2020-04-10,26,435,,,,,,,2455,1836,3101,43562,34398,53908,129531,95807,165373,0.795621305218
2020-04-11,35,470,,,,,,,2401,1762,3058,42539,33448,52671,131933,97570,168430,0.795570505894
