date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-19,,,,,,,,,42,25,75,42,25,75,42,25,75
2020-02-20,,,,,,,,,42,25,75,85,50,150,85,50,150
2020-02-21,,,,,,,,,42,25,75,127,75,225,127,75,225
2020-02-22,,,,,,,,,42,25,75,169,100,300,169,100,300
2020-02-23,,,,,,,,,42,25,75,211,125,375,211,125,375
2020-02-24,,,,,,,,,42,25,75,254,150,450,254,150,450
2020-02-25,,,,,,,,,42,25,75,296,175,525,296,175,525
2020-02-26,,,,,,,,,42,25,75,338,200,600,338,200,600
2020-02-27,,,,,,,,,42,25,75,381,225,675,381,225,675
2020-02-28,,,,,,,,,94,59,150,475,284,825,475,284,825
2020-02-29,,,,,,,,,94,59,150,569,344,975,569,344,975
2020-03-01,,,,,,,,,97,61,153,666,406,1127,666,406,1127
2020-03-02,,,,,,,,,103,66,160,769,473,1287,769,473,1287
2020-03-03,,,,,,,,,116,76,174,886,549,1460,886,549,1460
2020-03-04,,,,,,,,,137,91,197,1023,641,1656,1023,641,1656
2020-03-05,,,,,,,,,152,102,213,1132,718,1794,1175,743,1869
2020-03-06,,,,,,,,,164,111,224,1254,805,1942,1339,855,2092
2020-03-07,,,,,,,,,177,122,243,1389,902,2110,1516,977,2335
2020-03-08,,,,,,,,,192,133,265,1539,1011,2299,1708,1111,2599
2020-03-09,,,,,,,,,210,148,292,1707,1134,2515,1919,1259,2890
2020-03-10,,,,,,,,,228,162,319,1893,1272,2759,2147,1422,3209
2020-03-11,,,,,,,,,245,177,345,2096,1424,3029,2392,1599,3554
2020-03-12,,,,,,,,,262,191,366,2316,1590,3320,2654,1790,3920
